maint_id,vehicle_id,fleet_id,maintenance_type,maintenance_date,odometer_km,workshop,parts_cost_pkr,labour_cost_pkr,total_cost_pkr,currency,status,next_due_km,next_due_date,technician_name,remarks
MN00587,VH00075,FL003,Suspension Repair,2022-08-15,38681,Official Toyota Service Center Islamabad,10409.0,8539.0,18948.0,PKR,Warranty Claim,98681,2023-03-25,Tech-11,
MN00588,VH00115,FL001,Accident Repair,2024-10-28,246284,Al-Hamd Auto Workshop,38534.0,65217.0,103751.0,PKR,Completed,296284,2025-04-26,Tech-4,Replaced as per schedule
MN00589,VH00112,FL001,Engine Tune-Up,2026-03-25,136749,Official Toyota Service Center Islamabad,3024.0,3208.0,6232.0,PKR,Scheduled,156749,2026-12-06,Tech-6,Customer-reported issue resolved
MN00590,VH00056,FL002,Battery Replace,2024-04-22,122543,Al-Hamd Auto Workshop,3952.0,6324.0,10276.0,PKR,Completed,172543,2025-01-13,Tech-4,
MN00591,VH00096,FL004,Accident Repair,2025-05-01,129368,Workshop In-House (Fleet Mechanic),48024.0,38564.0,86588.0,PKR,Completed,179368,2025-12-12,Tech-5,
MN00592,VH00058,FL003,Accident Repair,2025-09-04,156081,Al-Hamd Auto Workshop,61281.0,54043.0,115324.0,PKR,Completed,206081,2026-06-19,Tech-12,
MN00593,VH00047,FL003,Tyre Rotation,2022-10-14,154417,Bilal Tyre & Battery,769.0,634.0,1403.0,PKR,Scheduled,164417,2023-07-02,Tech-12,
MN00594,VH00112,FL001,Accident Repair,2024-08-31,128320,Workshop In-House (Fleet Mechanic),28065.0,34238.0,62303.0,PKR,Completed,178320,2025-05-30,Tech-7,Warranty covered – no cost to fleet
MN00595,VH00047,FL003,Transmission Service,2023-08-10,140945,City Motors Rawalpindi,4964.0,4870.0,9834.0,PKR,Completed,170945,2024-05-14,Tech-19,
MN00596,VH00009,FL002,Accident Repair,2024-10-25,125657,Al-Hamd Auto Workshop,47434.0,35626.0,83060.0,PKR,Completed,175657,2025-07-21,Tech-17,
MN00597,VH00039,FL002,Tyre Replacement,2025-03-09,107833,Official Toyota Service Center Islamabad,7483.0,8451.0,15934.0,PKR,In Progress,147833,2026-02-25,Tech-11,Minor wear observed
MN00598,VH00012,FL001,Oil Change,2024-08-06,97303,Bilal Tyre & Battery,1689.0,3507.0,5196.0,PKR,Completed,102303,2025-08-02,Tech-16,Minor wear observed
MN00599,VH00041,FL001,Accident Repair,2026-03-21,127657,Workshop In-House (Fleet Mechanic),59248.0,54547.0,113795.0,PKR,Completed,177657,2026-07-02,Tech-18,Urgent – advised immediate action
MN00600,VH00115,FL001,Suspension Repair,2023-11-14,240443,City Motors Rawalpindi,7157.0,7595.0,14752.0,PKR,Completed,300443,2024-09-14,Tech-16,Replaced as per schedule
MN00601,VH00111,FL003,Oil Change,2024-10-24,176393,Fast Lube Islamabad,1045.0,1743.0,2788.0,PKR,Scheduled,181393,2025-04-10,Tech-18,
MN00602,VH00068,FL002,Brake Pad Replace,2024-10-06,153613,Bilal Tyre & Battery,5579.0,4460.0,10039.0,PKR,Scheduled,178613,2025-01-08,Tech-14,
MN00603,VH00009,FL002,Engine Tune-Up,2023-07-21,94892,Premier Auto Care Karachi,2640.0,2181.0,4821.0,PKR,Completed,114892,2024-06-30,Tech-10,Warranty covered – no cost to fleet
MN00604,VH00102,FL001,Suspension Repair,2025-05-01,115208,National Auto Parts & Repair,7016.0,14292.0,21308.0,PKR,Completed,175208,2025-09-23,Tech-17,Urgent – advised immediate action
MN00605,VH00077,FL001,Periodic Inspection,2022-11-22,149335,Workshop In-House (Fleet Mechanic),1166.0,988.0,2154.0,PKR,Completed,154335,2023-08-16,Tech-18,Urgent – advised immediate action
MN00606,VH00026,FL003,Engine Tune-Up,2022-08-31,197754,Premier Auto Care Karachi,2697.0,4214.0,6911.0,PKR,Completed,217754,2023-04-17,Tech-15,Warranty covered – no cost to fleet
MN00607,VH00056,FL002,AC Service,2022-01-15,90880,National Auto Parts & Repair,1468.0,3104.0,4572.0,PKR,Completed,105880,2022-11-03,Tech-6,Urgent – advised immediate action
MN00608,VH00094,FL002,Tyre Replacement,2026-05-14,142326,Workshop In-House (Fleet Mechanic),10064.0,11011.0,21075.0,PKR,Completed,182326,2027-03-09,Tech-10,Warranty covered – no cost to fleet
MN00609,VH00071,FL002,Accident Repair,2023-11-20,224371,Fast Lube Islamabad,29272.0,67802.0,97074.0,PKR,Completed,274371,2024-08-15,Tech-4,
MN00610,VH00058,FL003,Battery Replace,2025-01-09,142820,Bilal Tyre & Battery,9393.0,8044.0,17437.0,PKR,Completed,192820,2025-09-04,Tech-18,Urgent – advised immediate action
MN00611,VH00063,FL003,Suspension Repair,2025-08-04,85365,Bilal Tyre & Battery,5277.0,9349.0,14626.0,PKR,Completed,145365,2026-02-18,Tech-12,Warranty covered – no cost to fleet
MN00612,VH00075,FL003,Transmission Service,2026-05-21,45101,CarPro Workshop F-10,5246.0,7602.0,12848.0,PKR,Completed,75101,2027-03-12,Tech-16,Urgent – advised immediate action
MN00613,VH00093,FL002,Glass Replace,2022-08-03,112068,Bilal Tyre & Battery,8608.0,5836.0,14444.0,PKR,In Progress,162068,2022-11-26,Tech-16,Minor wear observed
MN00614,VH00024,FL001,Tyre Replacement,2023-10-14,93529,City Motors Rawalpindi,5362.0,8745.0,14107.0,PKR,Completed,133529,2024-06-13,Tech-13,Customer-reported issue resolved
MN00615,VH00049,FL001,Glass Replace,2024-04-09,218559,Official Toyota Service Center Islamabad,11136.0,13893.0,25029.0,PKR,Warranty Claim,268559,2024-09-16,Tech-9,Urgent – advised immediate action
MN00616,VH00098,FL001,Battery Replace,2026-01-02,152476,Al-Hamd Auto Workshop,4795.0,4544.0,9339.0,PKR,Completed,202476,2026-11-09,Tech-18,Urgent – advised immediate action
MN00617,VH00109,FL003,Battery Replace,2022-12-16,156411,Honda Authorized Workshop Lahore,8525.0,7023.0,15548.0,PKR,Completed,206411,2023-08-27,Tech-1,Customer-reported issue resolved
MN00618,VH00089,FL001,Tyre Replacement,2025-05-31,210051,Official Toyota Service Center Islamabad,13356.0,9430.0,22786.0,PKR,Completed,250051,2026-05-26,Tech-14,Minor wear observed
MN00619,VH00039,FL002,Oil Change,2025-07-12,96988,City Motors Rawalpindi,1531.0,3512.0,5043.0,PKR,Completed,101988,2026-04-25,Tech-8,Warranty covered – no cost to fleet
MN00620,VH00020,FL003,Battery Replace,2024-12-28,35096,Fast Lube Islamabad,8383.0,8286.0,16669.0,PKR,In Progress,85096,2025-12-21,Tech-13,
MN00621,VH00059,FL002,Brake Pad Replace,2025-11-05,172109,Bilal Tyre & Battery,2915.0,3941.0,6856.0,PKR,Completed,197109,2026-04-08,Tech-13,Warranty covered – no cost to fleet
MN00622,VH00085,FL002,Battery Replace,2023-09-09,140360,Premier Auto Care Karachi,8464.0,5901.0,14365.0,PKR,Completed,190360,2024-07-30,Tech-13,Customer-reported issue resolved
MN00623,VH00079,FL002,Body Repair / Dent,2023-07-15,121967,City Motors Rawalpindi,10561.0,21451.0,32012.0,PKR,Scheduled,171967,2024-04-17,Tech-16,Customer-reported issue resolved
MN00624,VH00051,FL001,Glass Replace,2023-08-28,170003,City Motors Rawalpindi,8936.0,11530.0,20466.0,PKR,Completed,220003,2024-01-28,Tech-5,Replaced as per schedule
MN00625,VH00057,FL003,AC Service,2026-05-25,128646,CarPro Workshop F-10,2598.0,2508.0,5106.0,PKR,Completed,143646,2026-12-26,Tech-16,Replaced as per schedule
MN00626,VH00110,FL002,Engine Tune-Up,2022-04-14,174026,Pak Euro Motors,4401.0,3202.0,7603.0,PKR,Completed,194026,2022-11-13,Tech-10,
MN00627,VH00056,FL002,Battery Replace,2022-05-10,80389,Honda Authorized Workshop Lahore,6465.0,8110.0,14575.0,PKR,Completed,130389,2022-11-22,Tech-16,
MN00628,VH00098,FL001,Accident Repair,2024-11-06,156852,CarPro Workshop F-10,18045.0,41651.0,59696.0,PKR,Completed,206852,2025-08-26,Tech-17,Urgent – advised immediate action
MN00629,VH00055,FL003,Oil Change,2023-06-25,186571,City Motors Rawalpindi,2611.0,2193.0,4804.0,PKR,Completed,191571,2024-01-22,Tech-11,Urgent – advised immediate action
MN00630,VH00017,FL001,Oil Change,2025-05-15,115783,Workshop In-House (Fleet Mechanic),2646.0,2230.0,4876.0,PKR,Completed,120783,2026-01-03,Tech-2,Warranty covered – no cost to fleet
MN00631,VH00028,FL003,Suspension Repair,2025-10-19,87644,Fast Lube Islamabad,6524.0,14877.0,21401.0,PKR,Completed,147644,2026-01-18,Tech-14,Urgent – advised immediate action
MN00632,VH00115,FL001,Accident Repair,2023-05-21,209216,City Motors Rawalpindi,45562.0,32757.0,78319.0,PKR,Completed,259216,2024-01-05,Tech-2,
MN00633,VH00060,FL003,Battery Replace,2022-12-03,69239,Bilal Tyre & Battery,4621.0,6193.0,10814.0,PKR,Completed,119239,2023-07-19,Tech-1,Replaced as per schedule
MN00634,VH00107,FL001,Tyre Rotation,2024-05-01,176420,Honda Authorized Workshop Lahore,577.0,768.0,1345.0,PKR,Completed,186420,2025-04-28,Tech-16,
MN00635,VH00082,FL001,Suspension Repair,2024-08-11,162203,Premier Auto Care Karachi,10787.0,8819.0,19606.0,PKR,Completed,222203,2025-01-15,Tech-8,Warranty covered – no cost to fleet
MN00636,VH00008,FL004,Battery Replace,2024-11-29,159530,National Auto Parts & Repair,3079.0,6237.0,9316.0,PKR,Completed,209530,2025-10-12,Tech-7,Replaced as per schedule
MN00637,VH00047,FL003,Tyre Replacement,2025-10-20,206540,CarPro Workshop F-10,6440.0,14123.0,20563.0,PKR,Completed,246540,2026-09-04,Tech-2,Urgent – advised immediate action
MN00638,VH00098,FL001,Oil Change,2024-10-12,196585,Premier Auto Care Karachi,1358.0,1149.0,2507.0,PKR,Completed,201585,2025-07-15,Tech-3,Customer-reported issue resolved
MN00639,VH00109,FL003,Suspension Repair,2023-04-17,153092,Premier Auto Care Karachi,8509.0,10520.0,19029.0,PKR,Scheduled,213092,2024-04-07,Tech-10,Urgent – advised immediate action
MN00640,VH00045,FL001,Tyre Rotation,2024-10-14,163841,Premier Auto Care Karachi,345.0,612.0,957.0,PKR,Scheduled,173841,2025-03-27,Tech-4,
MN00641,VH00047,FL003,Periodic Inspection,2026-06-23,166793,Premier Auto Care Karachi,882.0,968.0,1850.0,PKR,Completed,171793,2027-01-22,Tech-10,Urgent – advised immediate action
MN00642,VH00037,FL004,Engine Tune-Up,2026-01-10,46326,Pak Euro Motors,2837.0,5728.0,8565.0,PKR,Completed,66326,2026-10-09,Tech-15,Replaced as per schedule
MN00643,VH00075,FL003,Accident Repair,2025-07-07,88460,CarPro Workshop F-10,32039.0,74314.0,106353.0,PKR,Completed,138460,2025-11-09,Tech-1,Urgent – advised immediate action
MN00644,VH00007,FL001,Brake Pad Replace,2026-04-04,156604,Bilal Tyre & Battery,3500.0,7653.0,11153.0,PKR,Completed,181604,2026-07-08,Tech-8,Replaced as per schedule
MN00645,VH00009,FL002,Battery Replace,2023-03-08,146822,Bilal Tyre & Battery,5603.0,7734.0,13337.0,PKR,Scheduled,196822,2024-02-29,Tech-8,Minor wear observed
MN00646,VH00068,FL002,Accident Repair,2022-02-08,118197,Bilal Tyre & Battery,30386.0,56588.0,86974.0,PKR,Completed,168197,2022-05-24,Tech-16,
MN00647,VH00101,FL004,Glass Replace,2023-08-28,125646,Al-Hamd Auto Workshop,8577.0,6526.0,15103.0,PKR,Completed,175646,2024-05-28,Tech-4,Minor wear observed
MN00648,VH00025,FL001,Brake Pad Replace,2023-10-11,91424,Pak Euro Motors,6533.0,5449.0,11982.0,PKR,In Progress,116424,2024-01-21,Tech-12,Warranty covered – no cost to fleet
MN00649,VH00103,FL004,Transmission Service,2024-07-23,114946,Honda Authorized Workshop Lahore,3308.0,3755.0,7063.0,PKR,Completed,144946,2024-12-31,Tech-13,
MN00650,VH00116,FL004,Transmission Service,2026-05-14,100869,National Auto Parts & Repair,7131.0,5730.0,12861.0,PKR,Warranty Claim,130869,2026-12-21,Tech-12,Warranty covered – no cost to fleet
MN00651,VH00002,FL002,Transmission Service,2023-07-04,121586,Official Toyota Service Center Islamabad,5793.0,7638.0,13431.0,PKR,Completed,151586,2024-03-14,Tech-20,Minor wear observed
MN00652,VH00110,FL002,Battery Replace,2024-03-27,207478,City Motors Rawalpindi,4778.0,5543.0,10321.0,PKR,Warranty Claim,257478,2025-01-24,Tech-7,Minor wear observed
MN00653,VH00107,FL001,Engine Tune-Up,2025-08-11,140301,CarPro Workshop F-10,2188.0,2185.0,4373.0,PKR,In Progress,160301,2026-02-04,Tech-16,Warranty covered – no cost to fleet
MN00654,VH00116,FL004,Tyre Rotation,2026-02-24,111033,City Motors Rawalpindi,376.0,774.0,1150.0,PKR,Warranty Claim,121033,2026-12-09,Tech-20,Replaced as per schedule
MN00655,VH00079,FL002,Accident Repair,2025-08-17,140057,CarPro Workshop F-10,35047.0,55164.0,90211.0,PKR,Completed,190057,2026-02-03,Tech-4,Customer-reported issue resolved
MN00656,VH00067,FL001,Tyre Rotation,2024-08-10,35626,Workshop In-House (Fleet Mechanic),503.0,865.0,1368.0,PKR,In Progress,45626,2024-12-06,Tech-7,Customer-reported issue resolved
MN00657,VH00016,FL001,Tyre Rotation,2022-12-18,63019,Pak Euro Motors,767.0,591.0,1358.0,PKR,Completed,73019,2023-10-26,Tech-18,Minor wear observed
MN00658,VH00024,FL001,Periodic Inspection,2025-02-02,147373,National Auto Parts & Repair,910.0,1257.0,2167.0,PKR,In Progress,152373,2025-05-16,Tech-3,Urgent – advised immediate action
MN00659,VH00065,FL001,Engine Tune-Up,2023-01-14,84986,City Motors Rawalpindi,3464.0,2378.0,5842.0,PKR,Completed,104986,2023-07-27,Tech-2,
MN00660,VH00081,FL001,Tyre Rotation,2025-11-22,89885,Al-Hamd Auto Workshop,303.0,557.0,860.0,PKR,Completed,99885,2026-07-20,Tech-4,Warranty covered – no cost to fleet
MN00661,VH00072,FL003,Glass Replace,2022-07-31,143803,Official Toyota Service Center Islamabad,8206.0,12568.0,20774.0,PKR,Completed,193803,2022-12-31,Tech-15,Minor wear observed
MN00662,VH00078,FL002,AC Service,2023-10-15,137514,City Motors Rawalpindi,2731.0,2305.0,5036.0,PKR,Completed,152514,2024-04-19,Tech-20,Urgent – advised immediate action
MN00663,VH00013,FL003,Transmission Service,2024-09-26,179755,Pak Euro Motors,2369.0,4525.0,6894.0,PKR,Completed,209755,2025-01-18,Tech-5,Minor wear observed
MN00664,VH00105,FL003,Tyre Rotation,2025-09-20,113113,CarPro Workshop F-10,414.0,729.0,1143.0,PKR,In Progress,123113,2026-03-23,Tech-15,Warranty covered – no cost to fleet
MN00665,VH00031,FL001,Periodic Inspection,2023-06-15,37818,Honda Authorized Workshop Lahore,736.0,1008.0,1744.0,PKR,Completed,42818,2023-09-22,Tech-10,
MN00666,VH00017,FL001,Suspension Repair,2023-03-08,119172,Honda Authorized Workshop Lahore,4456.0,8930.0,13386.0,PKR,Completed,179172,2024-03-07,Tech-19,Replaced as per schedule
MN00667,VH00074,FL002,Accident Repair,2024-01-20,155274,Official Toyota Service Center Islamabad,25685.0,31155.0,56840.0,PKR,Completed,205274,2024-12-16,Tech-1,Minor wear observed
MN00668,VH00007,FL001,Oil Change,2023-07-12,140681,CarPro Workshop F-10,2678.0,1997.0,4675.0,PKR,Completed,145681,2023-10-23,Tech-10,
MN00669,VH00088,FL003,Engine Tune-Up,2025-06-27,136898,National Auto Parts & Repair,2611.0,2483.0,5094.0,PKR,Completed,156898,2026-01-21,Tech-18,Customer-reported issue resolved
MN00670,VH00091,FL001,Battery Replace,2023-08-27,225947,CarPro Workshop F-10,5746.0,9644.0,15390.0,PKR,Scheduled,275947,2024-07-08,Tech-10,Replaced as per schedule
MN00671,VH00053,FL002,AC Service,2025-09-28,121383,Bilal Tyre & Battery,1730.0,1447.0,3177.0,PKR,Completed,136383,2026-09-11,Tech-20,
MN00672,VH00073,FL001,Body Repair / Dent,2025-12-13,168379,Bilal Tyre & Battery,9567.0,9429.0,18996.0,PKR,Completed,218379,2026-07-14,Tech-2,Replaced as per schedule
MN00673,VH00031,FL001,Brake Pad Replace,2025-02-13,81430,CarPro Workshop F-10,4558.0,6972.0,11530.0,PKR,Completed,106430,2026-01-06,Tech-6,Minor wear observed
MN00674,VH00062,FL001,Suspension Repair,2025-01-21,161634,City Motors Rawalpindi,3437.0,7583.0,11020.0,PKR,Completed,221634,2025-07-26,Tech-19,Replaced as per schedule
MN00675,VH00096,FL004,Tyre Replacement,2023-03-14,154164,Pak Euro Motors,14960.0,11299.0,26259.0,PKR,Scheduled,194164,2023-08-13,Tech-4,Warranty covered – no cost to fleet
MN00676,VH00088,FL003,Tyre Rotation,2022-10-02,130481,Bilal Tyre & Battery,393.0,483.0,876.0,PKR,Completed,140481,2023-02-21,Tech-11,Replaced as per schedule
MN00677,VH00029,FL004,Accident Repair,2022-07-01,177843,City Motors Rawalpindi,43833.0,59239.0,103072.0,PKR,Completed,227843,2023-02-07,Tech-4,Replaced as per schedule
MN00678,VH00044,FL002,Engine Tune-Up,2024-05-19,206775,Bilal Tyre & Battery,3638.0,3085.0,6723.0,PKR,Scheduled,226775,2025-02-24,Tech-2,
MN00679,VH00040,FL003,Transmission Service,2023-11-28,120495,Bilal Tyre & Battery,4244.0,4514.0,8758.0,PKR,In Progress,150495,2024-09-09,Tech-18,
MN00680,VH00022,FL002,Tyre Rotation,2022-06-11,182256,Al-Hamd Auto Workshop,520.0,364.0,884.0,PKR,Warranty Claim,192256,2022-11-28,Tech-13,Replaced as per schedule
MN00681,VH00092,FL004,Body Repair / Dent,2023-03-18,196630,Premier Auto Care Karachi,10126.0,12627.0,22753.0,PKR,Warranty Claim,246630,2024-02-15,Tech-10,Warranty covered – no cost to fleet
MN00682,VH00024,FL001,Tyre Rotation,2024-09-05,126434,Honda Authorized Workshop Lahore,406.0,660.0,1066.0,PKR,Completed,136434,2025-07-04,Tech-4,Customer-reported issue resolved
MN00683,VH00079,FL002,Battery Replace,2026-04-19,156150,Official Toyota Service Center Islamabad,5039.0,5014.0,10053.0,PKR,Completed,206150,2027-01-15,Tech-4,Replaced as per schedule
MN00684,VH00068,FL002,Suspension Repair,2022-02-08,139079,Honda Authorized Workshop Lahore,9205.0,11078.0,20283.0,PKR,Completed,199079,2022-12-28,Tech-16,Replaced as per schedule
MN00685,VH00093,FL002,AC Service,2022-03-06,75432,Pak Euro Motors,2293.0,3960.0,6253.0,PKR,Completed,90432,2022-12-21,Tech-14,Urgent – advised immediate action
MN00686,VH00085,FL002,Battery Replace,2022-01-18,131467,Al-Hamd Auto Workshop,6366.0,6299.0,12665.0,PKR,Completed,181467,2022-09-24,Tech-9,Warranty covered – no cost to fleet
MN00687,VH00074,FL002,Suspension Repair,2024-03-20,155256,Premier Auto Care Karachi,8137.0,13610.0,21747.0,PKR,Scheduled,215256,2025-03-13,Tech-17,Minor wear observed
MN00688,VH00066,FL002,Periodic Inspection,2023-03-04,188610,Official Toyota Service Center Islamabad,1363.0,1220.0,2583.0,PKR,Completed,193610,2023-08-05,Tech-6,Replaced as per schedule
MN00689,VH00009,FL002,Glass Replace,2024-02-10,99786,City Motors Rawalpindi,9524.0,7001.0,16525.0,PKR,Scheduled,149786,2024-09-06,Tech-17,Customer-reported issue resolved
MN00690,VH00042,FL002,Tyre Replacement,2025-03-31,204506,Bilal Tyre & Battery,9254.0,6690.0,15944.0,PKR,Completed,244506,2025-08-15,Tech-4,Warranty covered – no cost to fleet
MN00691,VH00081,FL001,Accident Repair,2024-02-25,59831,National Auto Parts & Repair,36071.0,43164.0,79235.0,PKR,In Progress,109831,2024-08-25,Tech-2,Replaced as per schedule
MN00692,VH00015,FL002,Tyre Rotation,2026-02-25,244258,Al-Hamd Auto Workshop,375.0,383.0,758.0,PKR,In Progress,254258,2026-11-27,Tech-1,Replaced as per schedule
MN00693,VH00007,FL001,Oil Change,2022-04-15,131001,City Motors Rawalpindi,2766.0,2084.0,4850.0,PKR,Scheduled,136001,2022-07-28,Tech-18,Customer-reported issue resolved
MN00694,VH00007,FL001,Brake Pad Replace,2024-12-31,185571,Fast Lube Islamabad,2162.0,5028.0,7190.0,PKR,Completed,210571,2025-11-11,Tech-20,
MN00695,VH00053,FL002,Tyre Replacement,2024-11-27,179689,Honda Authorized Workshop Lahore,10959.0,8707.0,19666.0,PKR,Completed,219689,2025-05-22,Tech-8,Urgent – advised immediate action
MN00696,VH00073,FL001,Transmission Service,2023-01-01,189767,Workshop In-House (Fleet Mechanic),3023.0,3344.0,6367.0,PKR,Completed,219767,2023-06-22,Tech-13,Replaced as per schedule
MN00697,VH00079,FL002,Accident Repair,2024-08-11,111081,Workshop In-House (Fleet Mechanic),49513.0,40730.0,90243.0,PKR,Completed,161081,2025-02-13,Tech-1,Warranty covered – no cost to fleet
MN00698,VH00114,FL003,Transmission Service,2026-04-15,106229,Honda Authorized Workshop Lahore,3723.0,2661.0,6384.0,PKR,Warranty Claim,136229,2027-03-20,Tech-17,Customer-reported issue resolved
MN00699,VH00108,FL001,AC Service,2022-02-06,161188,Fast Lube Islamabad,3042.0,2055.0,5097.0,PKR,Completed,176188,2022-10-13,Tech-7,Urgent – advised immediate action
MN00700,VH00026,FL003,Brake Pad Replace,2025-06-21,175454,Fast Lube Islamabad,3165.0,2640.0,5805.0,PKR,Completed,200454,2025-12-15,Tech-14,Customer-reported issue resolved
MN00701,VH00033,FL001,Tyre Replacement,2025-03-20,159515,Honda Authorized Workshop Lahore,11277.0,12276.0,23553.0,PKR,Scheduled,199515,2025-11-25,Tech-12,Replaced as per schedule
MN00702,VH00077,FL001,Body Repair / Dent,2026-03-11,185806,CarPro Workshop F-10,14695.0,14081.0,28776.0,PKR,Completed,235806,2026-08-08,Tech-18,
MN00703,VH00116,FL004,Body Repair / Dent,2024-02-10,77419,Al-Hamd Auto Workshop,12172.0,17219.0,29391.0,PKR,Completed,127419,2024-12-11,Tech-20,Customer-reported issue resolved
MN00704,VH00075,FL003,Brake Pad Replace,2024-03-14,45887,City Motors Rawalpindi,3290.0,5482.0,8772.0,PKR,In Progress,70887,2024-09-19,Tech-14,
MN00705,VH00098,FL001,Glass Replace,2023-01-14,184115,Premier Auto Care Karachi,11368.0,14035.0,25403.0,PKR,Completed,234115,2023-06-13,Tech-6,Replaced as per schedule
MN00706,VH00104,FL003,Battery Replace,2025-11-30,44629,Pak Euro Motors,5231.0,5664.0,10895.0,PKR,Completed,94629,2026-11-25,Tech-20,Warranty covered – no cost to fleet
MN00707,VH00114,FL003,Battery Replace,2026-06-17,168075,Honda Authorized Workshop Lahore,5724.0,10337.0,16061.0,PKR,Scheduled,218075,2027-05-18,Tech-1,Replaced as per schedule
MN00708,VH00082,FL001,Tyre Replacement,2022-05-10,140229,National Auto Parts & Repair,8110.0,17358.0,25468.0,PKR,Completed,180229,2023-01-23,Tech-6,
MN00709,VH00052,FL001,Accident Repair,2024-03-22,108899,Official Toyota Service Center Islamabad,34008.0,64332.0,98340.0,PKR,Completed,158899,2025-02-05,Tech-18,Warranty covered – no cost to fleet
MN00710,VH00032,FL001,Battery Replace,2022-07-17,189883,Pak Euro Motors,4529.0,5128.0,9657.0,PKR,Completed,239883,2023-06-03,Tech-3,Urgent – advised immediate action
MN00711,VH00090,FL003,Suspension Repair,2025-03-01,73675,Premier Auto Care Karachi,6195.0,4890.0,11085.0,PKR,Completed,133675,2025-12-23,Tech-6,Customer-reported issue resolved
MN00712,VH00014,FL004,Tyre Replacement,2025-01-20,99601,Bilal Tyre & Battery,9869.0,9466.0,19335.0,PKR,Completed,139601,2025-09-01,Tech-4,Warranty covered – no cost to fleet
MN00713,VH00081,FL001,Tyre Replacement,2024-01-11,36992,City Motors Rawalpindi,10257.0,7716.0,17973.0,PKR,Completed,76992,2024-06-27,Tech-5,Customer-reported issue resolved
MN00714,VH00064,FL001,Tyre Rotation,2023-05-08,159283,Pak Euro Motors,485.0,681.0,1166.0,PKR,Completed,169283,2023-09-17,Tech-8,Warranty covered – no cost to fleet
MN00715,VH00053,FL002,Periodic Inspection,2024-09-01,138986,Fast Lube Islamabad,1003.0,1210.0,2213.0,PKR,Completed,143986,2025-06-30,Tech-20,Urgent – advised immediate action
MN00716,VH00064,FL001,Tyre Rotation,2024-05-06,93417,National Auto Parts & Repair,425.0,636.0,1061.0,PKR,Completed,103417,2025-03-11,Tech-2,Urgent – advised immediate action
MN00717,VH00018,FL003,Engine Tune-Up,2023-01-23,168072,Official Toyota Service Center Islamabad,1682.0,3344.0,5026.0,PKR,Completed,188072,2023-12-01,Tech-7,Replaced as per schedule
MN00718,VH00085,FL002,Suspension Repair,2023-07-10,119055,Fast Lube Islamabad,5818.0,12915.0,18733.0,PKR,Completed,179055,2024-03-31,Tech-20,Customer-reported issue resolved
MN00719,VH00067,FL001,Tyre Rotation,2023-04-02,82023,Premier Auto Care Karachi,458.0,863.0,1321.0,PKR,Completed,92023,2023-11-15,Tech-4,Urgent – advised immediate action
MN00720,VH00095,FL004,Brake Pad Replace,2026-03-09,210665,Bilal Tyre & Battery,3401.0,6671.0,10072.0,PKR,Completed,235665,2026-11-14,Tech-4,Warranty covered – no cost to fleet
MN00721,VH00016,FL001,Accident Repair,2023-03-24,59518,Premier Auto Care Karachi,24521.0,42534.0,67055.0,PKR,Completed,109518,2023-10-09,Tech-7,Minor wear observed
MN00722,VH00055,FL003,Oil Change,2025-10-10,228320,National Auto Parts & Repair,1725.0,1224.0,2949.0,PKR,Scheduled,233320,2026-04-18,Tech-9,Customer-reported issue resolved
MN00723,VH00010,FL002,Brake Pad Replace,2022-01-30,127414,Workshop In-House (Fleet Mechanic),4254.0,6155.0,10409.0,PKR,Completed,152414,2022-06-30,Tech-17,
MN00724,VH00082,FL001,Engine Tune-Up,2024-08-30,121669,CarPro Workshop F-10,3096.0,3252.0,6348.0,PKR,Scheduled,141669,2024-12-11,Tech-15,Urgent – advised immediate action
MN00725,VH00071,FL002,AC Service,2023-03-08,202181,National Auto Parts & Repair,2314.0,3403.0,5717.0,PKR,Completed,217181,2023-11-29,Tech-5,Customer-reported issue resolved
MN00726,VH00084,FL001,Brake Pad Replace,2025-01-15,201439,Honda Authorized Workshop Lahore,3923.0,5168.0,9091.0,PKR,Scheduled,226439,2025-08-15,Tech-11,Replaced as per schedule
MN00727,VH00100,FL002,Suspension Repair,2022-10-22,213172,City Motors Rawalpindi,8290.0,9209.0,17499.0,PKR,Completed,273172,2023-10-09,Tech-20,
MN00728,VH00018,FL003,Engine Tune-Up,2025-11-04,180383,Al-Hamd Auto Workshop,3224.0,2958.0,6182.0,PKR,Completed,200383,2026-02-21,Tech-5,Replaced as per schedule
MN00729,VH00097,FL002,AC Service,2024-05-13,188916,CarPro Workshop F-10,2722.0,3236.0,5958.0,PKR,Scheduled,203916,2025-04-12,Tech-17,Warranty covered – no cost to fleet
MN00730,VH00109,FL003,Transmission Service,2023-10-29,177581,Pak Euro Motors,6352.0,5507.0,11859.0,PKR,Completed,207581,2024-09-09,Tech-17,Customer-reported issue resolved
MN00731,VH00050,FL002,Engine Tune-Up,2025-06-22,252920,City Motors Rawalpindi,3392.0,4071.0,7463.0,PKR,Completed,272920,2026-06-08,Tech-11,Replaced as per schedule
MN00732,VH00026,FL003,Suspension Repair,2025-10-30,216461,Pak Euro Motors,5643.0,7292.0,12935.0,PKR,Completed,276461,2026-06-04,Tech-8,Urgent – advised immediate action
MN00733,VH00080,FL002,Periodic Inspection,2024-05-14,194788,Honda Authorized Workshop Lahore,788.0,905.0,1693.0,PKR,Completed,199788,2024-12-22,Tech-12,
