line_id,invoice_id,charge_type,description,qty,unit_price,amount_pkr
LI0000302,INV000147,Surcharge,Night Surcharge,1.0,2500.0,2500.0
LI0000303,INV000147,Discount,Promotional / Loyalty Discount,1.0,-1222.0,-1222.0
LI0000304,INV000148,Base Rental Fare,Monthly Contract – 29.97 day(s),29.97,4244.144144144144,127197.0
LI0000305,INV000148,Surcharge,Fuel Surcharge,1.0,1500.0,1500.0
LI0000306,INV000149,Base Rental Fare,Airport Transfer – 0.23 day(s),0.23,10295.652173913042,2368.0
LI0000307,INV000149,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0000308,INV000149,Discount,Promotional / Loyalty Discount,1.0,-235.0,-235.0
LI0000309,INV000150,Base Rental Fare,Airport Transfer – 0.26 day(s),0.26,299657.6923076923,77911.0
LI0000310,INV000150,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0000311,INV000150,Surcharge,Night Surcharge,1.0,7791.0,7791.0
LI0000312,INV000150,Surcharge,Waiting Charges,1.0,1000.0,1000.0
LI0000313,INV000150,Surcharge,Extra KM,1.0,1500.0,1500.0
LI0000314,INV000151,Base Rental Fare,Monthly Contract – 32.08 day(s),32.08,3053.771820448878,97965.0
LI0000315,INV000151,Surcharge,Outstation Surcharge,1.0,1500.0,1500.0
LI0000316,INV000152,Base Rental Fare,Intercity – 1.22 day(s),1.22,48800.0,59536.0
LI0000317,INV000153,Base Rental Fare,Intercity – 1.89 day(s),1.89,11934.920634920636,22557.0
LI0000318,INV000154,Base Rental Fare,City Ride – 0.89 day(s),0.89,32987.6404494382,29359.0
LI0000319,INV000154,Surcharge,Toll Charges,1.0,2500.0,2500.0
LI0000320,INV000154,Discount,Promotional / Loyalty Discount,1.0,-4993.0,-4993.0
LI0000321,INV000155,Base Rental Fare,City Ride – 0.98 day(s),0.98,115493.87755102041,113184.0
LI0000322,INV000155,Surcharge,Night Surcharge,1.0,2000.0,2000.0
LI0000323,INV000156,Base Rental Fare,Wedding – 1.78 day(s),1.78,7250.0,12905.0
LI0000324,INV000156,Surcharge,Night Surcharge,1.0,1290.0,1290.0
LI0000325,INV000157,Base Rental Fare,Wedding – 2.21 day(s),2.21,6370.135746606335,14078.0
LI0000326,INV000158,Base Rental Fare,City Ride – 0.88 day(s),0.88,50573.86363636364,44505.0
LI0000327,INV000159,Base Rental Fare,Airport Transfer – 0.13 day(s),0.13,21207.69230769231,2757.0
LI0000328,INV000159,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0000329,INV000160,Base Rental Fare,Corporate – 4.28 day(s),4.28,18175.93457943925,77793.0
LI0000330,INV000161,Base Rental Fare,City Ride – 0.83 day(s),0.83,39863.85542168675,33087.0
LI0000331,INV000161,Surcharge,Peak Season Premium,1.0,500.0,500.0
LI0000332,INV000162,Base Rental Fare,Airport Transfer – 0.1 day(s),0.1,29610.0,2961.0
LI0000333,INV000162,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0000334,INV000163,Base Rental Fare,Intercity – 1.41 day(s),1.41,12303.546099290781,17348.0
LI0000335,INV000163,Surcharge,Night Surcharge,1.0,1735.0,1735.0
LI0000336,INV000163,Surcharge,Outstation Surcharge,1.0,2500.0,2500.0
LI0000337,INV000164,Base Rental Fare,Monthly Contract – 31.41 day(s),31.41,5053.772683858644,158739.0
LI0000338,INV000165,Base Rental Fare,Airport Transfer – 0.4 day(s),0.4,7717.5,3087.0
LI0000339,INV000165,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0000340,INV000165,Surcharge,Extra Hours,1.0,2000.0,2000.0
LI0000341,INV000166,Base Rental Fare,Airport Transfer – 0.28 day(s),0.28,43296.428571428565,12123.0
LI0000342,INV000166,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0000343,INV000166,Surcharge,Fuel Surcharge,1.0,5000.0,5000.0
LI0000344,INV000167,Base Rental Fare,Airport Transfer – 0.33 day(s),0.33,106709.0909090909,35214.0
LI0000345,INV000167,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0000346,INV000168,Base Rental Fare,Intercity – 2.3 day(s),2.3,6506.08695652174,14964.0
LI0000347,INV000168,Discount,Promotional / Loyalty Discount,1.0,-1733.0,-1733.0
LI0000348,INV000169,Base Rental Fare,Wedding – 1.58 day(s),1.58,23233.544303797466,36709.0
LI0000349,INV000170,Base Rental Fare,Wedding – 1.61 day(s),1.61,34951.55279503106,56272.0
LI0000350,INV000170,Surcharge,Outstation Surcharge,1.0,2500.0,2500.0
LI0000351,INV000170,Discount,Promotional / Loyalty Discount,1.0,-13751.0,-13751.0
LI0000352,INV000171,Base Rental Fare,Airport Transfer – 0.42 day(s),0.42,8716.666666666668,3661.0
LI0000353,INV000171,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0000354,INV000171,Surcharge,Waiting Charges,1.0,2000.0,2000.0
LI0000355,INV000171,Surcharge,Night Surcharge,1.0,4000.0,4000.0
LI0000356,INV000171,Discount,Promotional / Loyalty Discount,1.0,-266.0,-266.0
LI0000357,INV000172,Base Rental Fare,Event – 1.59 day(s),1.59,5806.9182389937105,9233.0
LI0000358,INV000173,Base Rental Fare,Monthly Contract – 30.96 day(s),30.96,7611.143410852713,235641.0
LI0000359,INV000173,Surcharge,Toll Charges,1.0,2500.0,2500.0
LI0000360,INV000174,Base Rental Fare,Corporate – 5.01 day(s),5.01,1326.9461077844312,6648.0
LI0000361,INV000174,Surcharge,Night Surcharge,1.0,665.0,665.0
LI0000362,INV000174,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0000363,INV000175,Base Rental Fare,Airport Transfer – 0.3 day(s),0.3,20493.333333333336,6148.0
LI0000364,INV000175,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0000365,INV000176,Base Rental Fare,Airport Transfer – 0.37 day(s),0.37,93205.4054054054,34486.0
LI0000366,INV000176,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0000367,INV000176,Surcharge,Security Deposit,1.0,2500.0,2500.0
LI0000368,INV000177,Base Rental Fare,Intercity – 1.81 day(s),1.81,8358.011049723757,15128.0
LI0000369,INV000178,Base Rental Fare,Tourism / Northern Areas – 6.85 day(s),6.85,15909.78102189781,108982.0
LI0000370,INV000179,Base Rental Fare,Airport Transfer – 0.34 day(s),0.34,24867.647058823528,8455.0
LI0000371,INV000179,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0000372,INV000179,Surcharge,Night Surcharge,1.0,846.0,846.0
LI0000373,INV000179,Surcharge,Toll Charges,1.0,2500.0,2500.0
LI0000374,INV000179,Surcharge,Outstation Surcharge,1.0,500.0,500.0
LI0000375,INV000179,Discount,Promotional / Loyalty Discount,1.0,-1248.0,-1248.0
LI0000376,INV000180,Base Rental Fare,Monthly Contract – 31.42 day(s),31.42,11693.029917250158,367395.0
LI0000377,INV000181,Base Rental Fare,City Ride – 0.48 day(s),0.48,8977.083333333334,4309.0
LI0000378,INV000182,Base Rental Fare,Airport Transfer – 0.34 day(s),0.34,60397.058823529405,20535.0
LI0000379,INV000182,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0000380,INV000183,Base Rental Fare,City Ride – 0.48 day(s),0.48,23747.916666666668,11399.0
LI0000381,INV000184,Base Rental Fare,Wedding – 1.37 day(s),1.37,541.6058394160583,742.0
LI0000382,INV000185,Base Rental Fare,Tourism / Northern Areas – 8.34 day(s),8.34,28590.887290167866,238448.0
LI0000383,INV000186,Base Rental Fare,Monthly Contract – 31.88 day(s),31.88,22588.83312421581,720132.0
LI0000384,INV000186,Surcharge,Toll Charges,1.0,2500.0,2500.0
LI0000385,INV000187,Base Rental Fare,City Ride – 0.59 day(s),0.59,2183.0508474576272,1288.0
LI0000386,INV000187,Surcharge,Security Deposit,1.0,2000.0,2000.0
LI0000387,INV000188,Base Rental Fare,Airport Transfer – 0.36 day(s),0.36,74611.11111111111,26860.0
LI0000388,INV000188,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0000389,INV000188,Surcharge,Night Surcharge,1.0,2686.0,2686.0
LI0000390,INV000189,Base Rental Fare,City Ride – 0.57 day(s),0.57,8492.982456140351,4841.0
LI0000391,INV000189,Surcharge,Extra KM,1.0,5000.0,5000.0
LI0000392,INV000190,Base Rental Fare,Monthly Contract – 28.18 day(s),28.18,15814.833215046132,445662.0
LI0000393,INV000190,Surcharge,Night Surcharge,1.0,44566.0,44566.0
LI0000394,INV000191,Base Rental Fare,Wedding – 2.1 day(s),2.1,25953.809523809523,54503.0
LI0000395,INV000192,Base Rental Fare,Monthly Contract – 31.81 day(s),31.81,7208.3935869223515,229299.0
LI0000396,INV000192,Surcharge,Night Surcharge,1.0,22930.0,22930.0
LI0000397,INV000193,Base Rental Fare,Airport Transfer – 0.18 day(s),0.18,291366.6666666667,52446.0
LI0000398,INV000193,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0000399,INV000193,Surcharge,Peak Season Premium,1.0,5000.0,5000.0
LI0000400,INV000194,Base Rental Fare,Intercity – 2.27 day(s),2.27,39805.28634361234,90358.0
LI0000401,INV000195,Base Rental Fare,Airport Transfer – 0.13 day(s),0.13,43161.53846153846,5611.0
LI0000402,INV000195,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0000403,INV000195,Surcharge,Outstation Surcharge,1.0,500.0,500.0
LI0000404,INV000195,Surcharge,Outstation Surcharge,1.0,2500.0,2500.0
LI0000405,INV000195,Discount,Promotional / Loyalty Discount,1.0,-1152.0,-1152.0
LI0000406,INV000196,Base Rental Fare,Intercity – 2.61 day(s),2.61,179270.11494252874,467895.0
LI0000407,INV000196,Discount,Promotional / Loyalty Discount,1.0,-106238.0,-106238.0
LI0000408,INV000197,Base Rental Fare,Airport Transfer – 0.4 day(s),0.4,6165.0,2466.0
LI0000409,INV000197,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0000410,INV000198,Base Rental Fare,Airport Transfer – 0.44 day(s),0.44,229034.0909090909,100775.0
LI0000411,INV000198,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0000412,INV000198,Surcharge,Extra KM,1.0,500.0,500.0
LI0000413,INV000199,Base Rental Fare,Airport Transfer – 0.27 day(s),0.27,12292.592592592591,3319.0
LI0000414,INV000199,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0000415,INV000200,Base Rental Fare,Airport Transfer – 0.41 day(s),0.41,48531.707317073175,19898.0
LI0000416,INV000200,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0000417,INV000200,Surcharge,Fuel Surcharge,1.0,1500.0,1500.0
LI0000418,INV000200,Surcharge,Night Surcharge,1.0,1500.0,1500.0
LI0000419,INV000200,Discount,Promotional / Loyalty Discount,1.0,-1302.0,-1302.0
LI0000420,INV000201,Base Rental Fare,Intercity – 2.97 day(s),2.97,16886.868686868685,50154.0
LI0000421,INV000201,Surcharge,Night Surcharge,1.0,5000.0,5000.0
LI0000422,INV000201,Surcharge,Night Surcharge,1.0,3000.0,3000.0
LI0000423,INV000201,Discount,Promotional / Loyalty Discount,1.0,-2986.0,-2986.0
LI0000424,INV000202,Base Rental Fare,Intercity – 2.39 day(s),2.39,18590.376569037657,44431.0
LI0000425,INV000202,Surcharge,Toll Charges,1.0,5000.0,5000.0
LI0000426,INV000203,Base Rental Fare,Corporate – 6.39 day(s),6.39,30648.200312989047,195842.0
LI0000427,INV000203,Surcharge,Night Surcharge,1.0,19584.0,19584.0
LI0000428,INV000204,Base Rental Fare,City Ride – 0.57 day(s),0.57,35977.192982456145,20507.0
LI0000429,INV000205,Base Rental Fare,Corporate – 2.36 day(s),2.36,20691.101694915254,48831.0
LI0000430,INV000206,Base Rental Fare,City Ride – 0.37 day(s),0.37,12686.486486486487,4694.0
LI0000431,INV000207,Base Rental Fare,City Ride – 0.64 day(s),0.64,17171.875,10990.0
LI0000432,INV000208,Base Rental Fare,Intercity – 2.55 day(s),2.55,19413.72549019608,49505.0
LI0000433,INV000208,Surcharge,Extra KM,1.0,3000.0,3000.0
LI0000434,INV000209,Base Rental Fare,Intercity – 2.34 day(s),2.34,22675.641025641027,53061.0
LI0000435,INV000209,Discount,Promotional / Loyalty Discount,1.0,-3809.0,-3809.0
LI0000436,INV000210,Base Rental Fare,Event – 1.58 day(s),1.58,32277.215189873416,50998.0
LI0000437,INV000211,Base Rental Fare,Intercity – 2.26 day(s),2.26,39385.398230088496,89011.0
LI0000438,INV000211,Surcharge,Night Surcharge,1.0,8901.0,8901.0
LI0000439,INV000211,Surcharge,Waiting Charges,1.0,1000.0,1000.0
LI0000440,INV000211,Surcharge,Toll Charges,1.0,5000.0,5000.0
LI0000441,INV000212,Base Rental Fare,Corporate – 6.82 day(s),6.82,3233.724340175953,22054.0
LI0000442,INV000213,Base Rental Fare,Wedding – 2.08 day(s),2.08,27625.0,57460.0
LI0000443,INV000214,Base Rental Fare,Intercity – 1.35 day(s),1.35,789.6296296296296,1066.0
LI0000444,INV000214,Surcharge,Night Surcharge,1.0,107.0,107.0
LI0000445,INV000214,Surcharge,Extra Hours,1.0,1000.0,1000.0
LI0000446,INV000215,Base Rental Fare,Airport Transfer – 0.27 day(s),0.27,29540.740740740737,7976.0
LI0000447,INV000215,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0000448,INV000215,Discount,Promotional / Loyalty Discount,1.0,-1324.0,-1324.0
LI0000449,INV000216,Base Rental Fare,Airport Transfer – 0.32 day(s),0.32,31631.25,10122.0
LI0000450,INV000216,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0000451,INV000216,Surcharge,Fuel Surcharge,1.0,1500.0,1500.0
LI0000452,INV000216,Discount,Promotional / Loyalty Discount,1.0,-1057.0,-1057.0
LI0000453,INV000217,Base Rental Fare,Corporate – 4.76 day(s),4.76,44710.71428571429,212823.0
LI0000454,INV000217,Surcharge,Night Surcharge,1.0,21282.0,21282.0
LI0000455,INV000218,Base Rental Fare,City Ride – 0.66 day(s),0.66,6801.515151515151,4489.0
LI0000456,INV000218,Surcharge,Night Surcharge,1.0,449.0,449.0
LI0000457,INV000218,Surcharge,Extra KM,1.0,500.0,500.0
LI0000458,INV000219,Base Rental Fare,Corporate – 6.87 day(s),6.87,29831.295487627365,204941.0
LI0000459,INV000219,Surcharge,Extra Hours,1.0,2000.0,2000.0
LI0000460,INV000219,Discount,Promotional / Loyalty Discount,1.0,-10373.0,-10373.0
LI0000461,INV000220,Base Rental Fare,Intercity – 2.85 day(s),2.85,18585.964912280702,52970.0
LI0000462,INV000221,Base Rental Fare,Intercity – 1.96 day(s),1.96,13944.897959183674,27332.0
LI0000463,INV000221,Surcharge,Airport Pickup/Drop,1.0,5000.0,5000.0
LI0000464,INV000222,Base Rental Fare,Airport Transfer – 0.4 day(s),0.4,26312.5,10525.0
LI0000465,INV000222,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0000466,INV000223,Base Rental Fare,City Ride – 0.95 day(s),0.95,17361.052631578947,16493.0
LI0000467,INV000223,Surcharge,Night Surcharge,1.0,1649.0,1649.0
LI0000468,INV000223,Surcharge,Peak Season Premium,1.0,1500.0,1500.0
LI0000469,INV000224,Base Rental Fare,Tourism / Northern Areas – 4.85 day(s),4.85,7755.670103092784,37615.0
LI0000470,INV000225,Base Rental Fare,Wedding – 1.51 day(s),1.51,26923.841059602648,40655.0
LI0000471,INV000225,Discount,Promotional / Loyalty Discount,1.0,-9276.0,-9276.0
LI0000472,INV000226,Base Rental Fare,City Ride – 0.67 day(s),0.67,16732.83582089552,11211.0
LI0000473,INV000226,Discount,Promotional / Loyalty Discount,1.0,-2765.0,-2765.0
LI0000474,INV000227,Base Rental Fare,Wedding – 2.35 day(s),2.35,18691.063829787232,43924.0
LI0000475,INV000227,Surcharge,Toll Charges,1.0,3000.0,3000.0
LI0000476,INV000228,Base Rental Fare,Intercity – 1.19 day(s),1.19,13090.75630252101,15578.0
LI0000477,INV000229,Base Rental Fare,Intercity – 1.61 day(s),1.61,19440.372670807454,31299.0
LI0000478,INV000229,Surcharge,Extra KM,1.0,1000.0,1000.0
LI0000479,INV000229,Surcharge,Toll Charges,1.0,500.0,500.0
LI0000480,INV000230,Base Rental Fare,Intercity – 2.84 day(s),2.84,141577.81690140846,402081.0
LI0000481,INV000231,Base Rental Fare,Intercity – 2.98 day(s),2.98,40031.87919463087,119295.0
LI0000482,INV000232,Base Rental Fare,Event – 0.82 day(s),0.82,22093.90243902439,18117.0
LI0000483,INV000232,Surcharge,Night Surcharge,1.0,1812.0,1812.0
LI0000484,INV000233,Base Rental Fare,City Ride – 0.81 day(s),0.81,43429.62962962963,35178.0
LI0000485,INV000233,Surcharge,Security Deposit,1.0,1000.0,1000.0
LI0000486,INV000234,Base Rental Fare,City Ride – 0.49 day(s),0.49,9034.69387755102,4427.0
LI0000487,INV000234,Surcharge,Extra KM,1.0,2000.0,2000.0
LI0000488,INV000234,Discount,Promotional / Loyalty Discount,1.0,-990.0,-990.0
LI0000489,INV000235,Base Rental Fare,Intercity – 2.2 day(s),2.2,6090.454545454545,13399.0
LI0000490,INV000235,Discount,Promotional / Loyalty Discount,1.0,-1663.0,-1663.0
LI0000491,INV000236,Base Rental Fare,City Ride – 0.52 day(s),0.52,7388.461538461538,3842.0
LI0000492,INV000236,Surcharge,Night Surcharge,1.0,384.0,384.0
LI0000493,INV000237,Base Rental Fare,Intercity – 2.65 day(s),2.65,38667.547169811325,102469.0
LI0000494,INV000238,Base Rental Fare,City Ride – 0.81 day(s),0.81,58238.271604938265,47173.0
LI0000495,INV000239,Base Rental Fare,City Ride – 0.65 day(s),0.65,12567.692307692307,8169.0
LI0000496,INV000239,Surcharge,Toll Charges,1.0,3000.0,3000.0
LI0000497,INV000240,Base Rental Fare,Monthly Contract – 33.22 day(s),33.22,15426.971703792897,512484.0
LI0000498,INV000241,Base Rental Fare,Intercity – 1.3 day(s),1.3,75656.15384615384,98353.0
LI0000499,INV000241,Surcharge,Night Surcharge,1.0,9835.0,9835.0
LI0000500,INV000241,Surcharge,Fuel Surcharge,1.0,2000.0,2000.0
LI0000501,INV000242,Base Rental Fare,Tourism / Northern Areas – 3.38 day(s),3.38,1849.7041420118344,6252.0
LI0000502,INV000242,Discount,Promotional / Loyalty Discount,1.0,-1112.0,-1112.0
LI0000503,INV000243,Base Rental Fare,Corporate – 5.93 day(s),5.93,21744.182124789208,128943.0
LI0000504,INV000243,Surcharge,Toll Charges,1.0,2000.0,2000.0
LI0000505,INV000243,Surcharge,Security Deposit,1.0,3000.0,3000.0
LI0000506,INV000243,Discount,Promotional / Loyalty Discount,1.0,-8424.0,-8424.0
LI0000507,INV000244,Base Rental Fare,Tourism / Northern Areas – 5.69 day(s),5.69,7399.648506151142,42104.0
LI0000508,INV000244,Surcharge,Night Surcharge,1.0,4210.0,4210.0
LI0000509,INV000244,Surcharge,Peak Season Premium,1.0,1000.0,1000.0
LI0000510,INV000244,Surcharge,Peak Season Premium,1.0,3000.0,3000.0
LI0000511,INV000245,Base Rental Fare,City Ride – 0.94 day(s),0.94,222444.68085106384,209098.0
LI0000512,INV000245,Surcharge,Fuel Surcharge,1.0,4000.0,4000.0
LI0000513,INV000245,Surcharge,Peak Season Premium,1.0,500.0,500.0
LI0000514,INV000246,Base Rental Fare,Airport Transfer – 0.3 day(s),0.3,121780.0,36534.0
LI0000515,INV000246,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0000516,INV000247,Base Rental Fare,Wedding – 1.18 day(s),1.18,19666.949152542373,23207.0
LI0000517,INV000247,Discount,Promotional / Loyalty Discount,1.0,-4772.0,-4772.0
LI0000518,INV000248,Base Rental Fare,Intercity – 1.9 day(s),1.9,19747.894736842107,37521.0
LI0000519,INV000248,Surcharge,Extra KM,1.0,5000.0,5000.0
LI0000520,INV000249,Base Rental Fare,Intercity – 2.79 day(s),2.79,94917.20430107527,264819.0
LI0000521,INV000249,Surcharge,Night Surcharge,1.0,26482.0,26482.0
LI0000522,INV000249,Surcharge,Security Deposit,1.0,5000.0,5000.0
LI0000523,INV000250,Base Rental Fare,City Ride – 0.81 day(s),0.81,19324.69135802469,15653.0
LI0000524,INV000250,Surcharge,Extra Hours,1.0,1500.0,1500.0
LI0000525,INV000250,Surcharge,Outstation Surcharge,1.0,2000.0,2000.0
LI0000526,INV000250,Discount,Promotional / Loyalty Discount,1.0,-885.0,-885.0
LI0000527,INV000251,Base Rental Fare,City Ride – 0.3 day(s),0.3,8823.333333333334,2647.0
LI0000528,INV000252,Base Rental Fare,Tourism / Northern Areas – 5.59 day(s),5.59,7157.602862254025,40011.0
LI0000529,INV000252,Surcharge,Extra Hours,1.0,2500.0,2500.0
LI0000530,INV000253,Base Rental Fare,Intercity – 2.47 day(s),2.47,26293.92712550607,64946.0
LI0000531,INV000254,Base Rental Fare,City Ride – 0.35 day(s),0.35,38488.57142857143,13471.0
LI0000532,INV000255,Base Rental Fare,City Ride – 0.75 day(s),0.75,12621.333333333334,9466.0
LI0000533,INV000256,Base Rental Fare,Airport Transfer – 0.41 day(s),0.41,113292.68292682928,46450.0
LI0000534,INV000256,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0000535,INV000256,Discount,Promotional / Loyalty Discount,1.0,-10764.0,-10764.0
LI0000536,INV000257,Base Rental Fare,Intercity – 1.82 day(s),1.82,9007.692307692307,16394.0
LI0000537,INV000258,Base Rental Fare,Airport Transfer – 0.24 day(s),0.24,3904.166666666667,937.0
LI0000538,INV000258,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0000539,INV000258,Surcharge,Outstation Surcharge,1.0,2500.0,2500.0
LI0000540,INV000259,Base Rental Fare,Wedding – 1.36 day(s),1.36,17224.264705882353,23425.0
LI0000541,INV000259,Surcharge,Night Surcharge,1.0,2342.0,2342.0
LI0000542,INV000260,Base Rental Fare,Wedding – 1.51 day(s),1.51,6857.615894039735,10355.0
LI0000543,INV000261,Base Rental Fare,City Ride – 0.59 day(s),0.59,64891.52542372882,38286.0
LI0000544,INV000261,Surcharge,Toll Charges,1.0,2500.0,2500.0
LI0000545,INV000261,Surcharge,Toll Charges,1.0,1500.0,1500.0
LI0000546,INV000262,Base Rental Fare,Corporate – 2.36 day(s),2.36,28735.593220338986,67816.0
LI0000547,INV000263,Base Rental Fare,Wedding – 1.79 day(s),1.79,13562.569832402234,24277.0
LI0000548,INV000263,Surcharge,Extra KM,1.0,4000.0,4000.0
LI0000549,INV000264,Base Rental Fare,Event – 1.42 day(s),1.42,54685.91549295775,77654.0
LI0000550,INV000264,Surcharge,Peak Season Premium,1.0,5000.0,5000.0
