leg_id,trip_id,leg_sequence,city,lat,lon,km_so_far,stop_type,stop_duration_min
LG0000322,TR000244,2,Waypoint-2,32.709005,73.925225,193.3,Toll,7
LG0000323,TR000244,3,Waypoint-3,33.434674,73.700734,290.0,Rest Stop,33
LG0000324,TR000244,4,Waypoint-4,34.099615,73.332548,386.7,Rest Stop,31
LG0000325,TR000245,1,Waypoint-1,31.309724,71.97397,181.0,Rest Stop,19
LG0000326,TR000245,2,Waypoint-2,32.53819,72.480514,362.0,Waypoint,30
LG0000327,TR000245,3,Waypoint-3,33.643282,73.02795,543.0,Fuel Stop,25
LG0000328,TR000246,1,Waypoint-1,33.92657,71.883241,44.1,Waypoint,35
LG0000329,TR000246,2,Waypoint-2,33.856024,72.271195,88.2,Waypoint,36
LG0000330,TR000246,3,Waypoint-3,33.768781,72.682093,132.4,Rest Stop,16
LG0000331,TR000246,4,Waypoint-4,33.70056,73.013537,176.5,Fuel Stop,21
LG0000332,TR000247,1,Waypoint-1,31.548212,73.787047,66.8,Rest Stop,26
LG0000333,TR000247,2,Waypoint-2,31.523399,74.269378,133.7,Fuel Stop,39
LG0000334,TR000248,1,Waypoint-1,31.91144,70.056797,450.4,Waypoint,9
LG0000335,TR000248,2,Waypoint-2,30.132332,66.995332,900.7,Waypoint,27
LG0000336,TR000250,1,Waypoint-1,31.997515,72.459385,294.1,Fuel Stop,19
LG0000337,TR000250,2,Waypoint-2,30.117292,71.511912,588.3,Waypoint,5
LG0000338,TR000255,1,Waypoint-1,33.905638,72.362029,85.8,Fuel Stop,18
LG0000339,TR000255,2,Waypoint-2,33.947212,71.5347,171.7,Toll,44
LG0000340,TR000256,1,Waypoint-1,26.686149,67.879227,288.0,Fuel Stop,39
LG0000341,TR000256,2,Waypoint-2,28.438266,68.750759,576.1,Waypoint,31
LG0000342,TR000256,3,Waypoint-3,30.373731,69.72256,864.1,Fuel Stop,13
LG0000343,TR000256,4,Waypoint-4,32.147893,70.633065,1152.2,Rest Stop,20
LG0000344,TR000256,5,Waypoint-5,34.053619,71.554439,1440.2,Rest Stop,11
LG0000345,TR000260,1,Waypoint-1,30.394989,72.117276,67.2,Fuel Stop,38
LG0000346,TR000260,2,Waypoint-2,30.704011,72.673497,134.4,Fuel Stop,44
LG0000347,TR000260,3,Waypoint-3,31.037398,73.131801,201.5,Toll,21
LG0000348,TR000260,4,Waypoint-4,31.22001,73.914543,268.7,Fuel Stop,22
LG0000349,TR000260,5,Waypoint-5,31.440775,74.408083,335.9,Rest Stop,21
LG0000350,TR000261,1,Waypoint-1,32.366697,73.986781,134.8,Toll,20
LG0000351,TR000261,2,Waypoint-2,33.246871,73.603795,269.5,Waypoint,6
LG0000352,TR000261,3,Waypoint-3,34.121611,73.315022,404.3,Toll,25
LG0000353,TR000263,1,Waypoint-1,32.035376,74.087065,91.2,Toll,24
LG0000354,TR000263,2,Waypoint-2,32.682117,73.901224,182.3,Waypoint,30
LG0000355,TR000263,3,Waypoint-3,33.347376,73.566793,273.5,Fuel Stop,34
LG0000356,TR000263,4,Waypoint-4,33.927188,73.465373,364.6,Waypoint,35
LG0000357,TR000264,1,Waypoint-1,31.235507,71.991771,181.0,Fuel Stop,8
LG0000358,TR000264,2,Waypoint-2,32.51617,72.590347,362.0,Waypoint,22
LG0000359,TR000264,3,Waypoint-3,33.674117,73.035241,543.0,Toll,17
LG0000360,TR000269,1,Waypoint-1,30.73921,71.012906,489.6,Fuel Stop,30
LG0000361,TR000269,2,Waypoint-2,27.746247,69.041844,979.1,Rest Stop,6
LG0000362,TR000269,3,Waypoint-3,24.842237,67.032869,1468.7,Rest Stop,43
LG0000363,TR000273,1,Waypoint-1,28.145512,70.067158,615.9,Rest Stop,9
LG0000364,TR000273,2,Waypoint-2,24.895086,66.987483,1231.7,Toll,44
LG0000365,TR000274,1,Waypoint-1,31.134366,71.938619,312.1,Fuel Stop,25
LG0000366,TR000274,2,Waypoint-2,30.62343,69.521663,624.3,Rest Stop,34
LG0000367,TR000274,3,Waypoint-3,30.143497,66.933483,936.4,Waypoint,8
LG0000368,TR000278,1,Waypoint-1,32.083209,72.117395,306.9,Fuel Stop,45
LG0000369,TR000278,2,Waypoint-2,30.290697,70.866135,613.9,Fuel Stop,31
LG0000370,TR000278,3,Waypoint-3,28.510968,69.580971,920.8,Fuel Stop,26
LG0000371,TR000278,4,Waypoint-4,26.734781,68.363623,1227.8,Waypoint,43
LG0000372,TR000278,5,Waypoint-5,24.799493,67.022115,1534.7,Waypoint,45
LG0000373,TR000279,1,Waypoint-1,32.607375,73.652228,194.7,Rest Stop,11
LG0000374,TR000279,2,Waypoint-2,33.702978,73.020989,389.4,Toll,43
LG0000375,TR000280,1,Waypoint-1,33.131067,72.475271,166.2,Fuel Stop,27
LG0000376,TR000280,2,Waypoint-2,32.29787,73.30619,332.4,Waypoint,38
LG0000377,TR000280,3,Waypoint-3,31.555112,74.323376,498.6,Fuel Stop,25
LG0000378,TR000284,1,Waypoint-1,28.222871,70.581858,593.4,Fuel Stop,32
LG0000379,TR000284,2,Waypoint-2,24.87371,66.960753,1186.8,Fuel Stop,19
LG0000380,TR000285,1,Waypoint-1,31.911473,74.085531,79.6,Waypoint,33
LG0000381,TR000285,2,Waypoint-2,32.422428,73.783917,159.3,Rest Stop,21
LG0000382,TR000285,3,Waypoint-3,32.828338,73.51794,238.9,Waypoint,38
LG0000383,TR000285,4,Waypoint-4,33.248015,73.248036,318.6,Waypoint,16
LG0000384,TR000285,5,Waypoint-5,33.648256,73.060404,398.2,Rest Stop,19
LG0000385,TR000286,1,Waypoint-1,32.74557,71.587173,225.2,Fuel Stop,22
LG0000386,TR000286,2,Waypoint-2,31.96138,70.014732,450.4,Rest Stop,23
LG0000387,TR000286,3,Waypoint-3,31.0567,68.442221,675.5,Fuel Stop,20
LG0000388,TR000286,4,Waypoint-4,30.130218,66.991324,900.7,Toll,8
LG0000389,TR000289,1,Waypoint-1,31.913173,69.927159,450.4,Fuel Stop,40
LG0000390,TR000289,2,Waypoint-2,33.738468,73.092809,900.7,Toll,40
LG0000391,TR000292,1,Waypoint-1,32.999515,73.549283,123.4,Waypoint,28
LG0000392,TR000292,2,Waypoint-2,32.339305,74.005682,246.8,Waypoint,20
LG0000393,TR000292,3,Waypoint-3,31.527761,74.391173,370.2,Rest Stop,25
LG0000394,TR000295,1,Waypoint-1,30.43667,72.128909,65.2,Waypoint,18
LG0000395,TR000295,2,Waypoint-2,30.652184,72.65653,130.3,Waypoint,42
LG0000396,TR000295,3,Waypoint-3,30.953639,73.177025,195.5,Fuel Stop,26
LG0000397,TR000295,4,Waypoint-4,31.218164,73.792306,260.6,Fuel Stop,16
LG0000398,TR000295,5,Waypoint-5,31.552314,74.338117,325.8,Rest Stop,44
LG0000399,TR000297,1,Waypoint-1,33.8534,73.087762,24.2,Waypoint,37
LG0000400,TR000297,2,Waypoint-2,33.828266,73.15522,48.3,Fuel Stop,8
LG0000401,TR000297,3,Waypoint-3,33.963606,73.218693,72.5,Fuel Stop,28
LG0000402,TR000297,4,Waypoint-4,34.021779,73.210439,96.6,Waypoint,16
LG0000403,TR000297,5,Waypoint-5,34.140959,73.223838,120.8,Waypoint,44
LG0000404,TR000298,1,Waypoint-1,27.156588,68.536215,388.1,Rest Stop,30
LG0000405,TR000298,2,Waypoint-2,29.589375,70.12037,776.1,Waypoint,37
LG0000406,TR000298,3,Waypoint-3,31.896138,71.672336,1164.2,Toll,21
LG0000407,TR000298,4,Waypoint-4,34.154269,73.172665,1552.2,Waypoint,13
LG0000408,TR000301,1,Waypoint-1,32.759851,73.847274,193.3,Fuel Stop,6
LG0000409,TR000301,2,Waypoint-2,31.612559,74.343255,386.7,Waypoint,43
LG0000410,TR000305,1,Waypoint-1,32.217644,73.869153,125.2,Fuel Stop,10
LG0000411,TR000305,2,Waypoint-2,32.950962,73.433174,250.4,Rest Stop,12
LG0000412,TR000305,3,Waypoint-3,33.679046,73.09506,375.6,Fuel Stop,19
LG0000413,TR000307,1,Waypoint-1,33.067048,73.313954,84.5,Fuel Stop,30
LG0000414,TR000307,2,Waypoint-2,32.498541,73.628917,168.9,Toll,17
LG0000415,TR000307,3,Waypoint-3,32.023768,73.94881,253.4,Toll,32
LG0000416,TR000307,4,Waypoint-4,31.440253,74.339229,337.8,Waypoint,15
LG0000417,TR000311,1,Waypoint-1,25.915747,67.035252,153.8,Waypoint,35
LG0000418,TR000311,2,Waypoint-2,26.94863,67.029863,307.6,Toll,29
LG0000419,TR000311,3,Waypoint-3,28.103987,67.079116,461.3,Toll,27
LG0000420,TR000311,4,Waypoint-4,29.186556,67.007126,615.1,Toll,20
LG0000421,TR000311,5,Waypoint-5,30.205581,66.884769,768.9,Rest Stop,27
LG0000422,TR000315,1,Waypoint-1,29.409042,70.161083,776.0,Toll,11
LG0000423,TR000315,2,Waypoint-2,34.108219,73.40308,1552.0,Rest Stop,24
LG0000424,TR000316,1,Waypoint-1,29.826979,72.533701,293.1,Rest Stop,33
LG0000425,TR000316,2,Waypoint-2,28.224461,70.679737,586.3,Waypoint,20
LG0000426,TR000316,3,Waypoint-3,26.599228,68.822251,879.4,Fuel Stop,38
LG0000427,TR000316,4,Waypoint-4,24.856728,67.033809,1172.6,Fuel Stop,17
LG0000428,TR000326,1,Waypoint-1,31.732379,70.352835,360.1,Waypoint,42
LG0000429,TR000326,2,Waypoint-2,29.369348,69.241306,720.1,Waypoint,30
LG0000430,TR000326,3,Waypoint-3,27.18326,68.116456,1080.2,Rest Stop,35
LG0000431,TR000326,4,Waypoint-4,24.855555,66.906675,1440.2,Waypoint,10
LG0000432,TR000329,1,Waypoint-1,27.056491,69.429632,412.0,Fuel Stop,20
LG0000433,TR000329,2,Waypoint-2,29.330045,71.936811,824.0,Rest Stop,35
LG0000434,TR000329,3,Waypoint-3,31.538713,74.294677,1236.0,Rest Stop,27
LG0000435,TR000331,1,Waypoint-1,32.029428,74.050477,93.0,Waypoint,44
LG0000436,TR000331,2,Waypoint-2,32.684488,73.747349,186.1,Toll,28
LG0000437,TR000331,3,Waypoint-3,33.136456,73.368522,279.1,Waypoint,40
LG0000438,TR000331,4,Waypoint-4,33.771823,73.079412,372.1,Rest Stop,31
LG0000439,TR000336,1,Waypoint-1,31.025842,71.943935,312.1,Waypoint,41
LG0000440,TR000336,2,Waypoint-2,30.62209,69.461221,624.3,Waypoint,29
LG0000441,TR000336,3,Waypoint-3,30.094803,66.98201,936.4,Waypoint,37
LG0000442,TR000338,1,Waypoint-1,31.036164,71.873599,312.1,Fuel Stop,6
LG0000443,TR000338,2,Waypoint-2,30.682645,69.369141,624.3,Waypoint,35
LG0000444,TR000338,3,Waypoint-3,30.15332,66.873268,936.4,Waypoint,27
LG0000445,TR000340,1,Waypoint-1,33.093313,73.353166,94.0,Toll,19
LG0000446,TR000340,2,Waypoint-2,32.571253,73.727728,187.9,Rest Stop,21
LG0000447,TR000340,3,Waypoint-3,32.13217,74.015558,281.9,Toll,11
LG0000448,TR000340,4,Waypoint-4,31.569527,74.412321,375.9,Waypoint,15
LG0000449,TR000341,1,Waypoint-1,31.260882,73.678593,83.2,Toll,12
LG0000450,TR000341,2,Waypoint-2,30.870309,73.005815,166.4,Toll,37
LG0000451,TR000341,3,Waypoint-3,30.46704,72.204757,249.7,Rest Stop,34
LG0000452,TR000341,4,Waypoint-4,30.085926,71.478879,332.9,Fuel Stop,16
LG0000453,TR000348,1,Waypoint-1,29.294154,69.994421,677.9,Toll,45
LG0000454,TR000348,2,Waypoint-2,24.852335,66.930854,1355.8,Rest Stop,44
LG0000455,TR000350,1,Waypoint-1,30.217835,72.914664,239.7,Toll,30
LG0000456,TR000350,2,Waypoint-2,28.791469,71.418279,479.3,Fuel Stop,33
LG0000457,TR000350,3,Waypoint-3,27.453637,69.945198,719.0,Waypoint,15
LG0000458,TR000350,4,Waypoint-4,26.146949,68.436027,958.6,Waypoint,45
LG0000459,TR000350,5,Waypoint-5,24.794812,66.896904,1198.3,Rest Stop,33
LG0000460,TR000352,1,Waypoint-1,29.204466,70.047416,723.0,Rest Stop,30
LG0000461,TR000352,2,Waypoint-2,33.706136,73.016504,1445.9,Fuel Stop,30
LG0000462,TR000354,1,Waypoint-1,30.790914,71.065377,483.3,Rest Stop,13
LG0000463,TR000354,2,Waypoint-2,27.827069,68.982692,966.7,Toll,22
LG0000464,TR000354,3,Waypoint-3,24.84694,67.003351,1450.0,Fuel Stop,30
LG0000465,TR000355,1,Waypoint-1,27.004489,68.467106,355.1,Fuel Stop,19
LG0000466,TR000355,2,Waypoint-2,29.285968,70.036708,710.2,Waypoint,25
LG0000467,TR000355,3,Waypoint-3,31.444935,71.480423,1065.4,Toll,36
LG0000468,TR000355,4,Waypoint-4,33.622533,73.17289,1420.5,Fuel Stop,42
LG0000469,TR000358,1,Waypoint-1,32.909806,72.741525,105.1,Fuel Stop,13
LG0000470,TR000358,2,Waypoint-2,32.189886,72.346823,210.2,Fuel Stop,5
LG0000471,TR000358,3,Waypoint-3,31.546806,72.023141,315.3,Waypoint,31
LG0000472,TR000358,4,Waypoint-4,30.796614,71.932839,420.4,Toll,13
LG0000473,TR000358,5,Waypoint-5,30.078231,71.549612,525.5,Waypoint,35
LG0000474,TR000362,1,Waypoint-1,33.842856,72.228702,87.6,Fuel Stop,25
LG0000475,TR000362,2,Waypoint-2,34.040323,71.509576,175.2,Waypoint,8
LG0000476,TR000369,1,Waypoint-1,33.827715,72.313388,95.3,Rest Stop,33
LG0000477,TR000369,2,Waypoint-2,34.091768,71.515041,190.7,Toll,29
LG0000478,TR000370,1,Waypoint-1,31.328907,72.083708,175.2,Waypoint,21
LG0000479,TR000370,2,Waypoint-2,32.461357,72.459461,350.3,Waypoint,25
LG0000480,TR000370,3,Waypoint-3,33.525808,73.002517,525.5,Rest Stop,41
LG0000481,TR000374,1,Waypoint-1,32.298157,73.876404,127.2,Toll,30
LG0000482,TR000374,2,Waypoint-2,32.922397,73.425155,254.3,Fuel Stop,32
LG0000483,TR000374,3,Waypoint-3,33.743364,73.081113,381.5,Toll,25
LG0000484,TR000376,1,Waypoint-1,33.184495,73.249718,67.6,Fuel Stop,36
LG0000485,TR000376,2,Waypoint-2,32.798407,73.471955,135.1,Fuel Stop,40
LG0000486,TR000376,3,Waypoint-3,32.215163,73.815064,202.7,Waypoint,6
LG0000487,TR000376,4,Waypoint-4,31.921218,74.184969,270.2,Toll,18
LG0000488,TR000376,5,Waypoint-5,31.572682,74.430083,337.8,Toll,33
LG0000489,TR000377,1,Waypoint-1,32.26649,73.91709,127.9,Toll,35
LG0000490,TR000377,2,Waypoint-2,32.994921,73.482729,255.9,Toll,12
LG0000491,TR000377,3,Waypoint-3,33.680044,73.035092,383.8,Waypoint,13
LG0000492,TR000386,1,Waypoint-1,27.809053,69.044757,489.6,Rest Stop,27
LG0000493,TR000386,2,Waypoint-2,30.626304,70.990644,979.1,Rest Stop,20
LG0000494,TR000386,3,Waypoint-3,33.579167,72.867317,1468.7,Toll,42
LG0000495,TR000387,1,Waypoint-1,31.913887,72.33342,271.5,Waypoint,29
LG0000496,TR000387,2,Waypoint-2,30.170992,71.529526,543.0,Rest Stop,18
LG0000497,TR000392,1,Waypoint-1,30.552567,72.242387,79.4,Toll,5
LG0000498,TR000392,2,Waypoint-2,30.801317,73.007158,158.8,Waypoint,27
LG0000499,TR000392,3,Waypoint-3,31.191616,73.591225,238.3,Fuel Stop,30
LG0000500,TR000392,4,Waypoint-4,31.468834,74.463005,317.7,Waypoint,13
LG0000501,TR000394,1,Waypoint-1,32.363189,74.095557,128.9,Rest Stop,23
LG0000502,TR000394,2,Waypoint-2,33.217273,73.726677,257.8,Rest Stop,8
LG0000503,TR000394,3,Waypoint-3,34.085426,73.370331,386.7,Rest Stop,33
LG0000504,TR000395,1,Waypoint-1,33.094952,73.407251,96.0,Waypoint,23
LG0000505,TR000395,2,Waypoint-2,32.682588,73.732743,192.0,Waypoint,34
LG0000506,TR000395,3,Waypoint-3,32.019798,74.008122,288.0,Waypoint,9
LG0000507,TR000395,4,Waypoint-4,31.523853,74.356357,384.0,Rest Stop,5
LG0000508,TR000398,1,Waypoint-1,32.206605,74.122244,96.7,Rest Stop,44
LG0000509,TR000398,2,Waypoint-2,32.779824,73.83257,193.3,Waypoint,22
LG0000510,TR000398,3,Waypoint-3,33.513276,73.689621,290.0,Toll,40
LG0000511,TR000398,4,Waypoint-4,34.096865,73.295042,386.7,Rest Stop,18
LG0000512,TR000409,1,Waypoint-1,28.159757,70.628808,642.5,Fuel Stop,44
LG0000513,TR000409,2,Waypoint-2,24.844526,66.940709,1285.0,Toll,19
LG0000514,TR000411,1,Waypoint-1,26.660748,68.811661,349.5,Waypoint,21
LG0000515,TR000411,2,Waypoint-2,28.498596,70.562731,699.0,Waypoint,45
LG0000516,TR000411,3,Waypoint-3,30.310871,72.354818,1048.4,Waypoint,22
LG0000517,TR000411,4,Waypoint-4,32.159528,74.096566,1397.9,Fuel Stop,26
LG0000518,TR000417,1,Waypoint-1,32.585419,73.795209,182.3,Toll,17
LG0000519,TR000417,2,Waypoint-2,31.518596,74.335192,364.6,Waypoint,27
LG0000520,TR000420,1,Waypoint-1,26.679691,68.147239,310.4,Rest Stop,32
LG0000521,TR000420,2,Waypoint-2,28.611048,69.513223,620.9,Fuel Stop,15
LG0000522,TR000420,3,Waypoint-3,30.430464,70.717711,931.3,Rest Stop,38
LG0000523,TR000420,4,Waypoint-4,32.231636,71.8907,1241.8,Waypoint,27
LG0000524,TR000420,5,Waypoint-5,34.134301,73.146507,1552.2,Fuel Stop,38
LG0000525,TR000422,1,Waypoint-1,30.966588,69.978092,480.1,Toll,15
LG0000526,TR000422,2,Waypoint-2,27.86378,68.532973,960.1,Fuel Stop,25
LG0000527,TR000422,3,Waypoint-3,24.826385,67.125233,1440.2,Rest Stop,12
LG0000528,TR000424,1,Waypoint-1,33.157967,73.293832,61.3,Waypoint,6
LG0000529,TR000424,2,Waypoint-2,32.847775,73.539442,122.5,Fuel Stop,44
LG0000530,TR000424,3,Waypoint-3,32.546295,73.940141,183.8,Waypoint,38
LG0000531,TR000424,4,Waypoint-4,32.19864,74.184921,245.1,Toll,8
LG0000532,TR000429,1,Waypoint-1,32.046519,74.055447,84.5,Waypoint,35
LG0000533,TR000429,2,Waypoint-2,32.522455,73.711731,168.9,Toll,21
LG0000534,TR000429,3,Waypoint-3,33.00339,73.430832,253.4,Fuel Stop,19
LG0000535,TR000429,4,Waypoint-4,33.577135,72.951767,337.8,Rest Stop,43
LG0000536,TR000430,1,Waypoint-1,32.226269,73.877038,125.4,Rest Stop,38
LG0000537,TR000430,2,Waypoint-2,32.959845,73.391856,250.7,Toll,38
LG0000538,TR000430,3,Waypoint-3,33.714131,73.055483,376.1,Toll,19
LG0000539,TR000431,1,Waypoint-1,33.998773,71.798685,35.7,Fuel Stop,39
LG0000540,TR000431,2,Waypoint-2,33.782414,72.122191,71.4,Toll,16
LG0000541,TR000431,3,Waypoint-3,33.767517,72.395979,107.0,Waypoint,11
LG0000542,TR000431,4,Waypoint-4,33.753864,72.784821,142.7,Waypoint,17
LG0000543,TR000431,5,Waypoint-5,33.719384,72.929175,178.4,Fuel Stop,26
LG0000544,TR000433,1,Waypoint-1,32.657373,73.698766,198.1,Waypoint,33
LG0000545,TR000433,2,Waypoint-2,33.717454,73.069465,396.1,Toll,34
LG0000546,TR000435,1,Waypoint-1,32.324794,74.016259,121.5,Fuel Stop,15
LG0000547,TR000435,2,Waypoint-2,33.089984,73.749328,243.1,Waypoint,33
LG0000548,TR000435,3,Waypoint-3,33.86175,73.477565,364.6,Fuel Stop,23
LG0000549,TR000436,1,Waypoint-1,32.991704,73.417866,84.5,Rest Stop,30
LG0000550,TR000436,2,Waypoint-2,32.591607,73.638814,168.9,Rest Stop,32
LG0000551,TR000436,3,Waypoint-3,31.994953,74.023123,253.4,Toll,24
LG0000552,TR000436,4,Waypoint-4,31.499967,74.253893,337.8,Fuel Stop,6
LG0000553,TR000439,1,Waypoint-1,32.967519,73.558991,120.7,Toll,18
LG0000554,TR000439,2,Waypoint-2,32.310073,73.966858,241.5,Toll,36
LG0000555,TR000439,3,Waypoint-3,31.494738,74.356287,362.2,Fuel Stop,12
LG0000556,TR000441,1,Waypoint-1,31.006572,73.326244,114.3,Waypoint,18
LG0000557,TR000441,2,Waypoint-2,30.614514,72.472251,228.6,Waypoint,7
LG0000558,TR000441,3,Waypoint-3,30.202942,71.508836,342.9,Toll,17
LG0000559,TR000445,1,Waypoint-1,31.952072,69.968607,450.4,Waypoint,41
LG0000560,TR000445,2,Waypoint-2,33.731057,73.021178,900.7,Toll,18
LG0000561,TR000448,1,Waypoint-1,32.659209,73.783113,181.6,Toll,37
LG0000562,TR000448,2,Waypoint-2,33.751006,73.076643,363.2,Fuel Stop,43
LG0000563,TR000450,1,Waypoint-1,29.2346,70.082084,744.4,Fuel Stop,44
LG0000564,TR000450,2,Waypoint-2,24.87008,66.889093,1488.8,Toll,15
LG0000565,TR000452,1,Waypoint-1,32.966044,73.571336,122.5,Rest Stop,29
LG0000566,TR000452,2,Waypoint-2,33.521621,73.00757,245.1,Rest Stop,21
LG0000567,TR000456,1,Waypoint-1,29.341088,69.978128,689.5,Waypoint,24
LG0000568,TR000456,2,Waypoint-2,24.882031,66.953132,1378.9,Waypoint,42
LG0000569,TR000459,1,Waypoint-1,32.012552,74.064433,80.9,Waypoint,38
LG0000570,TR000459,2,Waypoint-2,32.585838,73.897116,161.7,Rest Stop,34
LG0000571,TR000459,3,Waypoint-3,33.047551,73.731388,242.6,Rest Stop,45
LG0000572,TR000459,4,Waypoint-4,33.574487,73.395535,323.4,Fuel Stop,25
LG0000573,TR000459,5,Waypoint-5,34.091161,73.173336,404.3,Toll,12
LG0000574,TR000465,1,Waypoint-1,30.717329,71.026459,471.3,Toll,15
LG0000575,TR000465,2,Waypoint-2,27.74449,68.968007,942.7,Fuel Stop,36
LG0000576,TR000465,3,Waypoint-3,24.847957,67.022559,1414.0,Waypoint,38
LG0000577,TR000470,1,Waypoint-1,32.56803,73.726525,181.9,Rest Stop,14
LG0000578,TR000470,2,Waypoint-2,31.586518,74.429768,363.9,Rest Stop,27
LG0000579,TR000473,1,Waypoint-1,31.915908,74.084438,73.9,Rest Stop,14
LG0000580,TR000473,2,Waypoint-2,32.285312,73.834535,147.9,Waypoint,16
LG0000581,TR000473,3,Waypoint-3,32.806506,73.590163,221.8,Toll,44
LG0000582,TR000473,4,Waypoint-4,33.194183,73.239501,295.8,Waypoint,9
LG0000583,TR000473,5,Waypoint-5,33.683362,73.042107,369.7,Fuel Stop,43
LG0000584,TR000476,1,Waypoint-1,32.933138,73.438734,120.4,Rest Stop,41
LG0000585,TR000476,2,Waypoint-2,32.299514,73.975131,240.8,Toll,30
LG0000586,TR000476,3,Waypoint-3,31.497547,74.400508,361.2,Fuel Stop,31
LG0000587,TR000477,1,Waypoint-1,31.985045,74.13454,77.3,Rest Stop,13
LG0000588,TR000477,2,Waypoint-2,32.550466,74.0004,154.7,Toll,41
LG0000589,TR000477,3,Waypoint-3,33.023482,73.678556,232.0,Toll,11
LG0000590,TR000477,4,Waypoint-4,33.575507,73.5364,309.4,Fuel Stop,22
LG0000591,TR000477,5,Waypoint-5,34.087623,73.439536,386.7,Rest Stop,23
LG0000592,TR000478,1,Waypoint-1,28.140502,70.591313,643.7,Fuel Stop,19
LG0000593,TR000478,2,Waypoint-2,24.859136,67.034839,1287.4,Waypoint,25
LG0000594,TR000480,1,Waypoint-1,31.062875,71.918832,312.1,Waypoint,39
LG0000595,TR000480,2,Waypoint-2,30.601855,69.424282,624.3,Rest Stop,7
LG0000596,TR000480,3,Waypoint-3,30.129881,67.012206,936.4,Toll,26
LG0000597,TR000481,1,Waypoint-1,33.931276,71.857871,34.8,Waypoint,12
LG0000598,TR000481,2,Waypoint-2,33.894637,72.083753,69.6,Toll,29
LG0000599,TR000481,3,Waypoint-3,33.836721,72.450004,104.5,Fuel Stop,25
LG0000600,TR000481,4,Waypoint-4,33.745445,72.778772,139.3,Fuel Stop,35
LG0000601,TR000481,5,Waypoint-5,33.685706,72.959129,174.1,Rest Stop,29
LG0000602,TR000484,1,Waypoint-1,33.983298,71.864142,33.3,Toll,23
LG0000603,TR000484,2,Waypoint-2,33.853383,72.177011,66.6,Fuel Stop,42
LG0000604,TR000484,3,Waypoint-3,33.806073,72.475842,99.9,Toll,8
LG0000605,TR000484,4,Waypoint-4,33.713421,72.709943,133.2,Waypoint,8
LG0000606,TR000484,5,Waypoint-5,33.693319,73.091758,166.5,Toll,15
LG0000607,TR000486,1,Waypoint-1,29.398372,70.134291,776.0,Rest Stop,38
LG0000608,TR000486,2,Waypoint-2,34.024421,73.434836,1552.0,Toll,12
LG0000609,TR000487,1,Waypoint-1,32.609664,73.714819,199.1,Waypoint,32
LG0000610,TR000487,2,Waypoint-2,31.556672,74.29176,398.2,Rest Stop,8
LG0000611,TR000489,1,Waypoint-1,33.415006,73.306258,51.4,Toll,28
LG0000612,TR000489,2,Waypoint-2,33.144048,73.490323,102.9,Rest Stop,44
LG0000613,TR000489,3,Waypoint-3,32.819747,73.803717,154.3,Waypoint,27
LG0000614,TR000489,4,Waypoint-4,32.499065,73.880129,205.8,Toll,29
LG0000615,TR000489,5,Waypoint-5,32.198396,74.231227,257.2,Rest Stop,29
LG0000616,TR000490,1,Waypoint-1,32.623876,73.771349,184.4,Rest Stop,23
LG0000617,TR000490,2,Waypoint-2,33.706962,73.036805,368.9,Waypoint,35
LG0000618,TR000492,1,Waypoint-1,29.430838,71.794597,423.3,Waypoint,5
LG0000619,TR000492,2,Waypoint-2,27.084108,69.426351,846.6,Toll,33
LG0000620,TR000492,3,Waypoint-3,24.826772,66.973691,1269.9,Toll,32
LG0000621,TR000498,1,Waypoint-1,31.859645,71.869267,293.7,Rest Stop,43
LG0000622,TR000498,2,Waypoint-2,30.124115,70.592938,587.5,Fuel Stop,42
LG0000623,TR000498,3,Waypoint-3,28.393857,69.368159,881.2,Toll,9
LG0000624,TR000498,4,Waypoint-4,26.601841,68.145521,1175.0,Rest Stop,33
LG0000625,TR000498,5,Waypoint-5,24.831035,67.015611,1468.7,Waypoint,40
LG0000626,TR000499,1,Waypoint-1,32.548645,73.744292,189.9,Waypoint,22
LG0000627,TR000499,2,Waypoint-2,33.696617,73.03392,379.9,Toll,42
LG0000628,TR000502,1,Waypoint-1,32.560204,73.722111,183.0,Toll,43
LG0000629,TR000502,2,Waypoint-2,33.677879,73.020882,366.0,Waypoint,25
LG0000630,TR000504,1,Waypoint-1,31.914273,71.810672,280.2,Waypoint,40
LG0000631,TR000504,2,Waypoint-2,30.213626,70.587712,560.4,Fuel Stop,28
LG0000632,TR000504,3,Waypoint-3,28.405718,69.402987,840.7,Fuel Stop,43
LG0000633,TR000504,4,Waypoint-4,26.667314,68.242795,1120.9,Toll,33
LG0000634,TR000504,5,Waypoint-5,24.870794,67.009192,1401.1,Waypoint,42
LG0000635,TR000508,1,Waypoint-1,32.628831,73.739682,193.6,Waypoint,20
LG0000636,TR000508,2,Waypoint-2,33.731031,73.049519,387.2,Fuel Stop,37
LG0000637,TR000510,1,Waypoint-1,27.069972,68.525704,359.7,Fuel Stop,26
LG0000638,TR000510,2,Waypoint-2,29.268592,69.968046,719.4,Rest Stop,26
LG0000639,TR000510,3,Waypoint-3,31.459512,71.467378,1079.0,Waypoint,19
LG0000640,TR000510,4,Waypoint-4,33.70348,73.159139,1438.7,Fuel Stop,19
