telem_id,trip_id,driver_id,vehicle_id,trip_date,distance_km,duration_hours,avg_speed_kmh,max_speed_kmh,harsh_brake_events,harsh_accel_events,idle_time_minutes,speeding_km,safety_score,accident_occurred,customer_rating,complaint_filed
TL000476,TR000476,DR0009,VH00104,2022-10-14,361.2,23.28,16.9,175,1,1,79,9.8,90.6,False,3.6,False
TL000485,TR000485,DR0059,VH00065,2026-02-07,57.8,17.52,3.6,145,1,1,241,7.9,83.1,False,3.9,False
TL000486,TR000486,DR0058,VH00107,2025-04-07,1552.0,28.56,59.3,146,26,28,168,271.3,0.0,False,2.8,False
TL000487,TR000487,DR0010,VH00118,2023-06-23,398.2,4.56,95.3,126,4,3,38,29.3,80.3,False,5.0,True
TL000490,TR000490,DR0053,VH00118,2023-04-28,368.9,178.56,2.3,134,2,2,631,14.0,59.2,False,4.0,False
TL000494,TR000494,DR0044,VH00004,2024-01-20,36.3,7.92,5.0,83,0,0,123,7.3,91.7,False,4.3,False
TL000495,TR000495,DR0041,VH00053,2024-03-18,34.2,12.24,3.0,168,0,0,44,2.7,97.0,False,4.1,False
TL000496,TR000496,DR0034,VH00092,2023-07-01,69.7,10.08,7.5,147,1,1,135,11.8,87.2,False,4.6,False
TL000497,TR000497,DR0060,VH00080,2026-01-03,20.9,109.92,0.2,163,0,0,610,2.1,68.9,False,3.8,False
TL000501,TR000501,DR0009,VH00005,2025-09-08,65.9,50.4,1.4,179,0,0,102,1.4,94.5,False,4.7,False
TL000502,TR000502,DR0042,VH00068,2023-11-16,366.0,688.08,0.6,149,3,4,4534,31.5,0.0,False,2.7,False
TL000504,TR000504,DR0021,VH00119,2024-04-20,1401.1,175.92,8.7,91,30,24,2090,162.4,0.0,False,4.9,False
TL000507,TR000507,DR0044,VH00088,2025-03-04,64.4,74.88,0.9,104,1,0,615,7.4,65.5,False,4.3,False
TL000508,TR000508,DR0002,VH00071,2024-07-19,387.2,129.84,3.3,165,17,11,2122,79.9,0.0,False,4.6,False
TL000510,TR000510,DR0025,VH00020,2024-06-19,1438.7,29.04,54.0,179,24,21,170,134.7,0.0,False,3.7,False
TL000513,TR000513,DR0026,VH00080,2026-05-09,363.1,770.16,0.5,132,12,10,7863,121.3,0.0,False,4.7,False
TL000518,TR000518,DR0021,VH00025,2022-06-09,1469.6,185.28,8.7,128,21,33,2527,159.8,0.0,False,3.9,False
TL000521,TR000521,DR0005,VH00114,2022-08-24,47.5,76.8,0.7,97,0,0,382,2.0,80.3,False,5.0,False
TL000522,TR000522,DR0013,VH00024,2022-04-12,386.7,38.16,11.1,157,4,3,165,15.6,78.1,False,4.4,False
TL000523,TR000523,DR0055,VH00107,2025-03-13,63.0,52.32,1.3,157,1,1,840,8.2,53.0,False,4.1,False
TL000525,TR000525,DR0044,VH00111,2023-04-09,48.4,19.68,2.7,144,0,1,184,6.2,87.9,False,3.3,False
TL000531,TR000531,DR0027,VH00068,2025-08-16,323.1,46.08,7.6,80,3,2,205,21.6,76.8,False,5.0,False
TL000534,TR000534,DR0046,VH00110,2023-09-23,1436.7,62.16,25.2,97,123,75,1916,661.4,0.0,False,4.5,False
TL000535,TR000535,DR0016,VH00074,2025-06-09,543.0,15.84,37.4,176,6,6,87,52.0,65.1,False,3.6,False
TL000539,TR000539,DR0007,VH00011,2026-05-01,337.8,91.2,4.0,93,17,25,1639,171.9,0.0,False,4.0,False
TL000544,TR000544,DR0002,VH00021,2024-12-11,17.7,18.24,1.1,163,0,0,267,4.7,85.2,False,4.0,False
TL000545,TR000545,DR0046,VH00005,2023-11-08,23.7,22.8,1.1,142,1,1,571,9.0,66.2,False,3.4,False
TL000546,TR000546,DR0019,VH00047,2022-11-04,72.4,40.8,1.9,108,2,1,636,14.6,59.8,False,3.5,False
TL000547,TR000547,DR0015,VH00118,2026-06-19,52.8,803.52,0.1,80,1,1,8074,10.0,0.0,False,3.4,False
TL000548,TR000548,DR0057,VH00053,2024-07-05,1552.0,29.04,58.3,173,6,4,124,29.3,72.0,False,4.1,False
TL000549,TR000549,DR0049,VH00034,2025-07-23,1186.3,11.28,114.7,136,10,8,80,46.7,59.0,False,4.1,False
TL000555,TR000555,DR0056,VH00023,2025-10-21,15.6,8.16,2.1,131,0,0,25,0.8,98.5,False,4.8,False
TL000557,TR000557,DR0005,VH00089,2024-10-02,1479.6,4.32,373.6,109,14,12,25,102.7,34.9,False,4.2,False
TL000562,TR000562,DR0035,VH00039,2024-12-28,1429.9,12.96,120.4,152,40,44,321,404.9,0.0,False,3.7,False
TL000563,TR000563,DR0048,VH00047,2024-05-13,382.2,166.08,2.5,102,1,1,371,16.4,74.0,False,4.2,False
TL000564,TR000564,DR0046,VH00028,2024-06-06,323.1,36.0,9.8,140,26,15,434,126.7,0.0,False,4.6,False
TL000570,TR000570,DR0055,VH00056,2023-02-12,1238.9,8.4,160.9,178,31,26,85,111.1,0.0,False,4.0,False
TL000572,TR000572,DR0060,VH00024,2024-12-20,42.5,10.8,4.3,137,0,0,67,4.2,95.4,False,5.0,False
TL000575,TR000575,DR0051,VH00119,2022-10-01,396.3,48.48,8.9,172,5,7,506,43.0,47.3,False,4.2,False
TL000576,TR000576,DR0044,VH00111,2022-03-05,1440.2,147.36,10.7,150,20,25,1197,159.9,0.0,False,5.0,False
TL000580,TR000580,DR0021,VH00010,2026-03-25,134.3,5.04,29.1,86,1,3,76,23.0,84.8,False,4.1,False
TL000582,TR000582,DR0051,VH00115,2025-04-05,383.5,57.84,7.2,119,9,6,356,72.7,40.9,False,4.2,False
TL000583,TR000583,DR0046,VH00068,2022-12-07,72.9,130.32,0.6,85,4,4,3991,41.4,0.0,False,4.5,False
TL000585,TR000585,DR0039,VH00053,2022-02-02,15.4,6.0,2.8,159,0,0,59,2.0,96.5,False,5.0,False
TL000586,TR000586,DR0047,VH00112,2022-10-27,48.4,11.76,4.5,105,0,1,147,9.1,88.9,False,3.8,False
TL000587,TR000587,DR0060,VH00041,2022-02-15,257.2,37.92,7.4,132,2,2,252,26.5,74.5,False,3.8,False
TL000589,TR000589,DR0007,VH00074,2024-08-04,900.7,44.64,22.0,143,78,47,773,540.2,0.0,False,4.8,False
TL000590,TR000590,DR0023,VH00015,2026-01-01,29.6,13.44,2.4,129,0,0,84,2.8,95.0,False,3.4,False
TL000592,TR000592,DR0037,VH00068,2022-05-09,54.7,17.52,3.4,143,0,1,129,5.8,90.8,False,5.0,False
TL000593,TR000593,DR0031,VH00111,2022-08-11,15.7,41.04,0.4,119,0,0,429,1.6,78.1,False,4.0,False
TL000595,TR000595,DR0021,VH00044,2026-05-06,17.1,37.44,0.5,105,0,0,473,3.8,75.2,False,3.7,False
TL000596,TR000596,DR0057,VH00069,2022-09-06,15.2,18.0,0.9,176,0,0,63,0.6,96.7,False,3.3,False
TL000597,TR000597,DR0055,VH00046,2024-09-05,23.7,17.76,1.5,148,0,0,276,3.3,85.2,False,4.1,False
TL000604,TR000604,DR0033,VH00074,2026-04-02,72.8,51.84,1.5,170,1,1,695,7.3,60.6,False,3.6,False
TL000606,TR000606,DR0043,VH00039,2023-05-11,27.7,16.8,1.8,153,0,0,64,2.3,96.1,False,5.0,False
TL000607,TR000607,DR0023,VH00015,2025-03-17,1264.4,50.4,27.4,155,12,10,335,118.8,19.6,False,3.9,False
TL000610,TR000610,DR0052,VH00054,2024-10-07,15.0,7.2,2.3,121,0,0,28,0.5,98.4,False,4.4,False
TL000611,TR000611,DR0010,VH00031,2025-08-13,1484.6,4.8,337.4,115,18,18,35,59.9,35.3,False,4.9,False
TL000615,TR000615,DR0040,VH00071,2024-01-20,11.0,19.44,0.6,173,0,0,262,1.6,86.4,False,4.0,False
TL000616,TR000616,DR0059,VH00110,2023-11-08,1488.4,76.32,21.3,99,24,34,612,275.9,0.0,False,3.8,False
TL000617,TR000617,DR0016,VH00046,2025-10-11,46.9,62.16,0.8,95,0,0,488,3.7,74.5,False,4.0,False
TL000618,TR000618,DR0052,VH00118,2022-03-17,257.2,52.08,5.4,138,0,0,175,11.5,87.8,False,4.4,False
TL000621,TR000621,DR0043,VH00117,2023-10-22,15.6,38.4,0.4,95,0,0,199,0.6,89.9,False,4.6,False
TL000630,TR000630,DR0049,VH00074,2022-11-11,1534.7,21.12,79.3,104,19,17,134,82.9,22.9,False,4.4,False
TL000631,TR000631,DR0044,VH00025,2025-03-24,53.0,68.88,0.8,121,0,1,443,5.1,75.3,False,3.8,False
TL000633,TR000633,DR0021,VH00062,2022-05-04,17.1,16.8,1.1,175,0,0,146,2.7,91.9,False,5.0,False
TL000634,TR000634,DR0018,VH00088,2023-06-26,31.4,702.96,0.0,102,0,0,5917,3.2,0.0,False,4.8,False
TL000636,TR000636,DR0004,VH00017,2024-10-13,74.9,52.56,1.6,83,1,1,621,7.2,64.3,False,5.0,False
TL000641,TR000641,DR0053,VH00078,2025-07-22,323.1,6.24,56.5,133,4,3,37,31.1,79.8,False,5.0,False
TL000642,TR000642,DR0007,VH00010,2026-06-13,53.1,11.04,5.2,134,2,3,285,24.7,72.3,False,3.8,False
TL000643,TR000643,DR0051,VH00092,2024-10-19,73.5,29.04,2.8,142,1,1,387,9.5,75.3,False,3.5,False
TL000645,TR000645,DR0043,VH00025,2025-05-22,900.7,34.32,28.6,113,9,8,222,77.3,44.2,False,3.5,False
TL000647,TR000647,DR0021,VH00074,2025-06-25,498.6,226.8,2.4,154,10,8,1567,106.9,0.0,False,4.9,False
TL000648,TR000648,DR0025,VH00095,2026-03-03,900.7,5.52,178.0,100,16,19,74,95.3,24.7,False,3.7,False
TL000649,TR000649,DR0043,VH00038,2024-01-18,24.4,14.4,1.8,144,0,0,125,1.5,93.3,False,5.0,False
TL000652,TR000652,DR0046,VH00111,2023-09-13,62.2,46.8,1.4,150,4,2,1330,36.2,14.6,False,5.0,False
TL000654,TR000654,DR0002,VH00091,2022-01-03,13.9,757.44,0.0,178,0,0,13690,3.0,0.0,False,4.7,False
TL000656,TR000656,DR0012,VH00092,2023-06-05,76.1,82.32,1.0,148,3,3,1287,15.2,23.6,False,4.4,False
TL000657,TR000657,DR0033,VH00016,2026-03-01,16.8,74.16,0.2,172,0,0,544,2.1,72.2,False,3.3,False
TL000658,TR000658,DR0035,VH00046,2023-03-29,79.9,12.72,6.9,95,3,1,296,21.9,73.1,False,3.9,False
TL000660,TR000660,DR0048,VH00026,2023-02-04,75.3,19.44,4.2,166,0,0,43,2.0,97.2,False,3.5,False
TL000661,TR000661,DR0036,VH00034,2024-09-15,38.1,233.04,0.2,90,0,0,1721,6.2,12.1,False,4.5,False
TL000662,TR000662,DR0028,VH00058,2026-06-20,68.9,38.4,2.0,82,0,0,145,2.8,91.9,False,4.7,False
TL000664,TR000664,DR0003,VH00091,2024-04-22,50.1,829.2,0.1,124,3,2,8895,26.0,0.0,False,3.9,False
TL000666,TR000666,DR0007,VH00115,2022-08-01,337.8,23.28,15.8,87,17,17,502,70.0,11.4,False,4.0,True
TL000667,TR000667,DR0038,VH00044,2025-03-05,49.3,58.08,0.9,130,1,0,833,5.2,55.3,False,3.6,False
TL000668,TR000668,DR0038,VH00104,2022-07-20,257.2,24.72,11.4,131,5,4,370,24.5,62.6,False,4.1,False
TL000669,TR000669,DR0017,VH00065,2024-09-27,12.7,39.36,0.4,179,0,0,294,2.3,84.6,False,4.3,False
TL000675,TR000675,DR0004,VH00053,2022-12-05,334.4,16.56,22.0,115,8,6,215,70.8,50.0,False,4.1,False
TL000677,TR000677,DR0026,VH00089,2022-10-22,498.6,2.64,206.0,92,15,20,50,112.7,21.2,False,4.4,False
TL000679,TR000679,DR0021,VH00087,2022-03-14,41.5,40.32,1.1,98,0,0,570,3.7,70.4,False,2.9,False
TL000682,TR000682,DR0023,VH00013,2026-03-16,15.3,6.96,2.4,96,0,0,28,0.8,98.4,False,3.7,False
TL000683,TR000683,DR0052,VH00036,2022-05-25,119.1,47.28,2.7,104,0,0,95,1.9,94.7,False,3.8,False
TL000684,TR000684,DR0052,VH00016,2023-07-07,34.2,75.36,0.5,96,0,0,223,1.3,88.5,False,4.7,False
TL000685,TR000685,DR0025,VH00119,2023-08-28,1410.2,61.92,24.8,140,22,20,337,243.0,0.0,False,4.0,True
TL000686,TR000686,DR0028,VH00114,2022-03-18,60.3,10.32,6.4,154,0,0,79,2.6,95.3,False,3.8,False
TL000687,TR000687,DR0021,VH00069,2022-09-25,960.3,44.4,23.6,164,20,14,389,207.4,0.0,False,4.6,False
TL000689,TR000689,DR0044,VH00069,2024-02-10,18.0,16.08,1.2,130,0,0,107,1.9,94.1,False,3.7,False
TL000691,TR000691,DR0047,VH00119,2025-01-20,15.1,139.2,0.1,88,0,0,825,1.2,58.4,False,4.3,True
TL000692,TR000692,DR0003,VH00106,2023-09-07,386.7,60.48,7.0,146,28,16,1837,120.4,0.0,False,4.8,False
TL000693,TR000693,DR0056,VH00015,2024-06-09,396.1,6.72,64.3,87,3,5,45,20.5,82.1,False,4.6,False
TL000694,TR000694,DR0003,VH00112,2026-06-04,404.3,28.8,15.3,97,32,17,455,187.3,0.0,False,3.6,False
TL000699,TR000699,DR0016,VH00116,2026-02-11,75.3,829.68,0.1,155,0,0,3236,6.3,0.0,False,5.0,False
TL000701,TR000701,DR0022,VH00117,2023-09-26,15.1,16.32,1.0,135,0,0,152,2.2,91.7,False,4.2,False
TL000704,TR000704,DR0004,VH00102,2023-07-03,68.9,29.52,2.5,156,1,1,187,7.2,86.0,False,4.6,False
TL000705,TR000705,DR0039,VH00037,2026-02-24,543.0,4.56,129.9,125,10,12,40,58.1,53.6,False,3.9,False
TL000706,TR000706,DR0023,VH00106,2024-03-22,64.5,64.08,1.1,160,0,0,461,3.1,76.0,False,3.8,False
TL000707,TR000707,DR0022,VH00059,2023-07-07,34.6,11.04,3.4,179,0,0,166,6.4,89.8,False,4.9,False
TL000709,TR000709,DR0037,VH00059,2026-01-17,35.4,193.44,0.2,144,0,0,1910,5.1,3.0,False,4.0,False
TL000710,TR000710,DR0023,VH00110,2023-10-22,404.3,11.04,40.0,84,4,4,63,19.9,80.9,False,4.2,False
TL000711,TR000711,DR0036,VH00116,2023-12-21,67.4,47.76,1.5,128,1,1,540,10.6,67.3,False,3.9,False
TL000714,TR000714,DR0053,VH00078,2023-01-05,71.4,7.92,9.8,172,0,0,55,7.2,95.1,False,5.0,False
TL000718,TR000718,DR0047,VH00042,2025-09-23,79.6,123.6,0.7,128,1,1,1291,17.2,27.8,False,4.0,False
TL000719,TR000719,DR0022,VH00059,2025-12-26,376.4,6.48,63.4,95,6,9,56,79.4,55.4,False,3.8,False
TL000720,TR000720,DR0032,VH00091,2025-10-26,19.1,28.56,0.7,99,0,0,140,1.6,92.5,False,4.3,False
TL000721,TR000721,DR0025,VH00092,2025-08-17,375.7,9.36,43.8,160,8,8,90,52.8,59.7,False,3.3,False
TL000724,TR000724,DR0039,VH00058,2023-02-16,177.8,8.64,22.4,173,2,3,47,30.3,82.6,False,4.4,False
TL000728,TR000728,DR0004,VH00114,2024-07-25,55.3,12.96,4.7,176,1,0,101,10.2,90.4,False,5.0,False
TL000729,TR000729,DR0033,VH00048,2023-06-14,1552.0,41.52,40.8,155,26,40,449,232.5,0.0,False,5.0,False
TL000730,TR000730,DR0013,VH00106,2022-09-15,39.9,16.32,2.7,173,0,0,54,2.7,96.5,False,4.8,False
TL000731,TR000731,DR0057,VH00036,2023-04-12,498.6,9.36,58.1,145,1,1,39,18.5,90.0,False,4.6,True
TL000732,TR000732,DR0021,VH00026,2023-08-02,366.7,65.04,6.2,160,8,8,541,77.0,29.9,False,3.2,False
TL000734,TR000734,DR0034,VH00024,2024-02-03,44.6,4.08,11.9,103,0,0,29,8.2,96.1,False,3.5,False
TL000736,TR000736,DR0043,VH00058,2022-11-20,78.4,18.72,4.6,178,0,0,110,3.8,93.4,False,4.2,False
TL000739,TR000739,DR0003,VH00011,2024-11-10,63.9,56.88,1.2,157,2,4,741,24.9,48.5,False,3.7,False
TL000742,TR000742,DR0007,VH00007,2023-11-12,30.4,11.76,2.8,83,1,2,286,12.3,78.5,False,4.7,False
TL000746,TR000746,DR0020,VH00073,2026-03-11,53.3,45.84,1.3,132,0,0,467,11.1,73.3,False,4.3,True
TL000747,TR000747,DR0021,VH00016,2026-01-15,56.7,17.52,3.5,126,1,0,109,12.3,89.4,False,4.7,True
TL000755,TR000755,DR0041,VH00102,2025-09-14,11.4,8.16,1.5,171,0,0,47,0.4,97.5,False,3.9,False
TL000756,TR000756,DR0055,VH00081,2023-01-16,337.8,2.4,153.5,100,5,5,21,55.0,70.0,False,3.2,False
TL000757,TR000757,DR0034,VH00099,2023-01-11,165.0,7.92,22.7,142,3,2,85,16.7,84.2,False,2.9,False
TL000758,TR000758,DR0048,VH00010,2026-04-07,74.7,782.16,0.1,110,0,0,3287,2.4,0.0,False,3.7,False
TL000760,TR000760,DR0024,VH00039,2026-04-20,40.3,22.32,2.0,121,0,0,74,3.5,95.2,False,4.1,False
TL000764,TR000764,DR0010,VH00112,2022-11-18,25.2,17.04,1.6,112,0,0,111,2.3,93.8,False,4.1,False
TL000765,TR000765,DR0028,VH00112,2026-04-12,337.8,4.08,90.3,157,2,2,24,12.4,90.1,False,3.8,False
TL000766,TR000766,DR0036,VH00089,2022-07-23,30.3,22.56,1.5,142,0,0,305,6.8,82.7,False,4.3,False
TL000768,TR000768,DR0049,VH00037,2023-08-23,87.2,840.0,0.1,82,0,0,4876,3.8,0.0,False,4.0,True
TL000771,TR000771,DR0056,VH00104,2024-08-09,1552.2,13.92,121.6,84,17,17,56,131.1,15.4,False,4.3,False
TL000774,TR000774,DR0053,VH00018,2024-11-23,257.2,5.28,53.1,176,3,1,21,19.6,87.6,False,3.1,False
TL000775,TR000775,DR0025,VH00069,2024-06-10,169.3,24.96,7.4,146,2,3,168,20.6,79.4,False,2.7,False
TL000776,TR000776,DR0025,VH00095,2023-11-16,768.9,47.76,17.6,164,11,17,264,75.0,30.8,False,4.0,False
TL000778,TR000778,DR0055,VH00062,2024-02-09,900.7,38.16,25.7,143,12,22,359,104.1,10.8,False,5.0,False
TL000782,TR000782,DR0007,VH00047,2023-02-24,1534.7,69.6,24.1,141,109,81,1883,826.6,0.0,False,4.2,False
TL000783,TR000783,DR0055,VH00054,2022-07-02,35.1,228.0,0.2,179,0,0,2357,3.6,0.0,False,3.8,False
TL000784,TR000784,DR0004,VH00044,2023-12-24,66.9,52.8,1.4,142,1,1,444,10.4,72.2,False,4.3,False
TL000785,TR000785,DR0047,VH00005,2024-12-04,42.5,12.0,3.9,111,0,1,91,3.8,93.3,False,4.4,False
TL000791,TR000791,DR0002,VH00116,2022-08-03,337.8,12.0,30.7,157,14,9,296,125.2,17.6,False,3.5,False
TL000793,TR000793,DR0015,VH00118,2025-02-24,332.6,11.04,32.9,85,7,8,84,57.4,60.1,False,5.0,False
TL000794,TR000794,DR0043,VH00040,2026-05-07,15.0,5.76,2.8,157,0,0,39,0.6,97.9,False,4.9,False
TL000795,TR000795,DR0048,VH00119,2025-09-25,34.4,23.28,1.6,151,0,0,61,0.7,96.7,False,4.8,False
TL000800,TR000800,DR0058,VH00111,2026-04-28,15.0,5.28,3.1,160,0,0,70,2.6,95.7,False,4.1,False
TL000803,TR000803,DR0053,VH00023,2023-02-22,396.3,14.4,30.0,160,4,4,112,32.0,74.8,False,3.2,False
TL000804,TR000804,DR0041,VH00005,2023-05-22,1178.8,179.76,7.2,81,8,9,1049,102.8,0.0,False,5.0,False
TL000805,TR000805,DR0031,VH00065,2023-06-23,768.9,55.2,15.2,174,13,18,796,150.0,0.0,False,4.2,True
TL000810,TR000810,DR0057,VH00044,2022-01-17,22.3,129.12,0.2,164,0,0,211,0.7,89.2,False,3.8,False
TL000812,TR000812,DR0034,VH00048,2023-09-10,395.8,91.2,4.7,134,8,9,1362,66.4,0.0,False,3.6,False
TL000818,TR000818,DR0044,VH00114,2026-05-03,72.8,119.76,0.7,108,1,1,1388,10.7,24.9,False,3.4,False
TL000819,TR000819,DR0033,VH00005,2023-08-10,1188.6,5.76,225.1,132,27,29,71,158.3,0.0,False,4.0,False
TL000822,TR000822,DR0056,VH00011,2024-09-01,71.7,20.16,3.9,167,0,0,92,2.8,94.6,False,5.0,False
TL000825,TR000825,DR0033,VH00092,2022-04-07,372.5,5.76,70.5,158,8,8,42,36.2,67.0,False,4.5,False
TL000826,TR000826,DR0005,VH00036,2026-01-18,27.8,91.92,0.3,145,0,0,569,2.0,71.0,False,3.3,False
TL000829,TR000829,DR0029,VH00059,2026-01-20,59.1,8.88,7.3,91,0,1,54,12.7,92.5,False,4.8,False
TL000830,TR000830,DR0025,VH00005,2022-09-15,379.6,9.12,45.4,179,9,7,81,35.1,64.9,False,4.1,False
TL000836,TR000836,DR0005,VH00062,2026-05-19,26.1,805.68,0.0,87,0,0,6272,1.8,0.0,False,3.7,False
TL000839,TR000839,DR0023,VH00119,2025-03-18,12.3,47.76,0.3,134,0,0,294,0.8,85.1,False,4.2,False
TL000840,TR000840,DR0031,VH00069,2023-07-13,72.8,13.2,6.0,118,1,1,187,6.2,86.3,False,2.7,False
TL000841,TR000841,DR0021,VH00092,2023-11-09,1197.7,35.04,37.3,119,25,28,352,202.4,0.0,False,4.4,False
TL000843,TR000843,DR0032,VH00043,2022-09-10,124.5,9.12,14.9,125,1,1,48,10.4,92.0,False,4.6,False
TL000845,TR000845,DR0028,VH00069,2023-06-05,375.7,756.48,0.5,133,4,4,5831,27.2,0.0,False,3.7,False
TL000850,TR000850,DR0040,VH00036,2022-08-27,64.7,20.16,3.5,119,1,1,274,13.1,79.9,False,3.7,False
TL000851,TR000851,DR0026,VH00015,2024-06-26,398.2,11.76,36.9,178,15,14,183,52.5,38.6,False,5.0,False
TL000856,TR000856,DR0053,VH00013,2025-09-06,53.3,46.8,1.2,117,0,0,356,4.4,80.9,False,4.2,False
TL000862,TR000862,DR0008,VH00064,2022-04-03,343.9,60.96,6.2,146,6,8,808,61.9,24.0,False,3.6,False
TL000865,TR000865,DR0018,VH00062,2023-11-09,32.1,188.16,0.2,156,0,0,1302,2.4,34.2,False,3.5,False
TL000866,TR000866,DR0032,VH00008,2022-11-24,58.3,23.76,2.7,133,0,0,82,5.2,94.3,False,3.3,True
TL000868,TR000868,DR0042,VH00118,2022-12-10,960.3,56.16,18.7,139,10,11,416,74.4,30.9,False,3.4,False
TL000870,TR000870,DR0038,VH00018,2026-05-04,498.6,4.56,119.3,141,7,12,50,102.5,44.2,False,4.2,False
TL000871,TR000871,DR0054,VH00115,2024-01-09,66.2,37.92,1.9,117,0,0,331,6.3,81.6,False,4.1,False
TL000872,TR000872,DR0016,VH00071,2024-09-28,60.8,17.04,3.9,94,0,0,135,3.7,92.1,False,4.1,False
TL000873,TR000873,DR0040,VH00056,2023-04-08,339.8,40.8,9.1,150,8,8,597,51.1,34.8,False,4.8,False
TL000874,TR000874,DR0002,VH00053,2026-05-19,1467.7,3.84,417.0,101,47,54,44,189.7,0.0,False,2.9,True
TL000878,TR000878,DR0034,VH00005,2026-04-22,1233.3,4.8,280.3,144,28,22,70,143.2,0.0,False,3.9,False
TL000881,TR000881,DR0029,VH00061,2025-09-24,73.5,66.48,1.2,157,1,1,823,9.7,53.4,False,4.7,False
TL000882,TR000882,DR0020,VH00058,2024-08-02,70.1,40.8,1.9,134,1,1,642,9.0,62.7,False,4.5,False
TL000884,TR000884,DR0035,VH00061,2024-12-29,1194.1,55.44,23.5,144,42,32,663,368.8,0.0,False,4.3,False
TL000886,TR000886,DR0032,VH00071,2025-05-19,1438.1,5.76,272.4,85,11,17,30,74.4,42.7,False,3.2,False
TL000887,TR000887,DR0028,VH00057,2024-02-06,28.8,4.8,6.5,129,0,0,41,2.3,97.3,False,4.3,False
TL000891,TR000891,DR0011,VH00088,2025-12-11,73.9,22.32,3.6,156,0,0,117,5.8,92.4,False,4.2,False
TL000892,TR000892,DR0031,VH00069,2026-01-03,25.7,120.0,0.2,131,0,0,1498,5.6,23.4,False,4.9,False
TL000897,TR000897,DR0053,VH00114,2023-11-04,69.6,8.64,8.8,152,0,0,69,5.5,94.9,False,4.9,False
TL000898,TR000898,DR0016,VH00115,2024-05-12,74.5,8.16,10.0,87,0,0,42,3.4,96.9,False,5.0,False
TL000900,TR000900,DR0048,VH00052,2026-01-06,36.0,32.16,1.2,167,0,0,79,0.8,95.8,False,4.4,False
TL000901,TR000901,DR0008,VH00068,2023-02-27,76.5,15.36,5.4,136,1,1,226,7.1,84.1,False,4.6,False
TL000904,TR000904,DR0034,VH00114,2025-01-25,50.3,17.52,3.1,146,1,0,279,8.8,81.9,False,3.5,False
TL000908,TR000908,DR0058,VH00069,2023-01-06,24.2,26.88,1.0,130,0,0,160,1.8,91.5,False,4.2,False
TL000914,TR000914,DR0040,VH00053,2026-02-16,57.6,163.44,0.4,148,1,1,1158,6.0,37.8,False,4.5,False
TL000917,TR000917,DR0041,VH00039,2024-05-01,371.5,7.44,54.5,151,4,4,52,14.8,83.0,False,4.5,True
TL000918,TR000918,DR0018,VH00026,2025-12-27,62.3,25.44,2.7,152,0,0,213,5.1,87.8,False,3.9,False
TL000920,TR000920,DR0035,VH00078,2022-02-13,337.8,755.04,0.5,112,12,11,11126,121.2,0.0,False,4.0,False
TL000923,TR000923,DR0008,VH00007,2022-09-14,48.4,108.48,0.5,114,0,0,1050,10.0,44.5,False,3.7,False
TL000924,TR000924,DR0015,VH00074,2026-01-28,22.1,721.44,0.0,121,0,0,4219,2.3,0.0,False,4.3,False
TL000925,TR000925,DR0028,VH00051,2022-02-24,69.1,4.8,15.7,80,0,0,21,6.1,97.1,False,3.9,False
TL000929,TR000929,DR0015,VH00017,2026-04-08,1440.2,38.88,40.4,175,24,35,623,218.6,0.0,False,3.8,False
TL000930,TR000930,DR0024,VH00018,2023-07-20,63.0,21.84,3.1,130,0,0,170,3.9,90.3,False,4.5,False
TL000931,TR000931,DR0058,VH00095,2026-06-22,1552.0,139.92,12.1,156,31,37,1300,159.0,0.0,False,4.6,False
TL000932,TR000932,DR0010,VH00007,2025-09-06,163.0,71.76,2.5,167,1,1,435,11.9,72.2,False,4.1,False
TL000933,TR000933,DR0054,VH00057,2025-03-10,64.8,808.32,0.1,163,0,0,6612,5.7,0.0,False,3.7,False
TL000936,TR000936,DR0060,VH00092,2024-02-21,44.8,93.12,0.5,146,0,0,499,4.6,73.7,False,4.8,False
TL000941,TR000941,DR0058,VH00057,2023-11-09,369.2,20.88,19.3,87,6,7,260,58.7,53.4,False,4.5,True
TL000942,TR000942,DR0022,VH00048,2025-04-07,1473.7,3.36,478.5,127,27,30,22,292.2,0.0,False,4.6,False
TL000944,TR000944,DR0057,VH00005,2022-06-03,123.1,8.4,16.0,114,0,0,12,4.3,98.1,False,4.1,False
TL000945,TR000945,DR0002,VH00024,2026-06-05,385.8,5.28,79.7,136,13,16,71,92.4,33.2,False,3.2,False
TL000951,TR000951,DR0035,VH00041,2022-01-22,15.0,19.44,0.8,83,0,0,265,2.5,86.0,False,3.0,False
TL000955,TR000955,DR0007,VH00092,2026-03-26,404.3,3.12,141.4,95,29,29,42,95.9,0.0,False,3.9,False
TL000959,TR000959,DR0057,VH00010,2026-05-22,1440.2,20.88,75.2,100,4,6,33,31.8,76.8,False,5.0,False
TL000961,TR000961,DR0007,VH00119,2023-04-21,1254.2,10.08,135.7,95,98,80,214,623.3,0.0,False,3.6,False
TL000963,TR000963,DR0016,VH00037,2025-01-18,1468.7,12.0,133.5,103,14,10,88,131.7,25.1,False,3.3,False
TL000964,TR000964,DR0019,VH00037,2025-11-12,337.8,7.44,49.5,133,13,14,86,106.0,30.4,False,4.1,False
TL000966,TR000966,DR0018,VH00088,2025-08-20,53.1,67.68,0.9,104,0,0,531,2.8,72.6,False,3.6,True
