expense_id,fleet_id,expense_month,category,amount_pkr,description,approved_by
EX0000290,FL001,2022-08-01,Parking / Garage,77575.0,Parking / Garage for August 2022,Fleet Manager
EX0000291,FL002,2022-08-01,Staff Salaries,485660.0,Staff Salaries for August 2022,Fleet Manager
EX0000292,FL002,2022-08-01,Driver Salaries,819803.0,Driver Salaries for August 2022,Fleet Manager
EX0000293,FL002,2022-08-01,Office Rent,115171.0,Office Rent for August 2022,Fleet Manager
EX0000294,FL002,2022-08-01,Utilities,22930.0,Utilities for August 2022,Fleet Manager
EX0000295,FL002,2022-08-01,Marketing,45588.0,Marketing for August 2022,Fleet Manager
EX0000296,FL002,2022-08-01,Insurance Premium,85451.0,Insurance Premium for August 2022,Fleet Manager
EX0000297,FL002,2022-08-01,Depreciation,121476.0,Depreciation for August 2022,Fleet Manager
EX0000298,FL002,2022-08-01,Miscellaneous,46093.0,Miscellaneous for August 2022,Fleet Manager
EX0000299,FL002,2022-08-01,Communication,28015.0,Communication for August 2022,Fleet Manager
EX0000300,FL002,2022-08-01,Parking / Garage,67518.0,Parking / Garage for August 2022,Fleet Manager
EX0000301,FL003,2022-08-01,Staff Salaries,646067.0,Staff Salaries for August 2022,Fleet Manager
EX0000302,FL003,2022-08-01,Driver Salaries,823898.0,Driver Salaries for August 2022,Fleet Manager
EX0000303,FL003,2022-08-01,Office Rent,139886.0,Office Rent for August 2022,Fleet Manager
EX0000304,FL003,2022-08-01,Utilities,24722.0,Utilities for August 2022,Fleet Manager
EX0000305,FL003,2022-08-01,Marketing,54028.0,Marketing for August 2022,Fleet Manager
EX0000306,FL003,2022-08-01,Insurance Premium,72319.0,Insurance Premium for August 2022,Fleet Manager
EX0000307,FL003,2022-08-01,Depreciation,129963.0,Depreciation for August 2022,Fleet Manager
EX0000308,FL003,2022-08-01,Miscellaneous,62137.0,Miscellaneous for August 2022,Fleet Manager
EX0000309,FL003,2022-08-01,Communication,27033.0,Communication for August 2022,Fleet Manager
EX0000310,FL003,2022-08-01,Parking / Garage,90482.0,Parking / Garage for August 2022,Fleet Manager
EX0000311,FL004,2022-08-01,Staff Salaries,467370.0,Staff Salaries for August 2022,Fleet Manager
EX0000312,FL004,2022-08-01,Driver Salaries,982801.0,Driver Salaries for August 2022,Fleet Manager
EX0000313,FL004,2022-08-01,Office Rent,101712.0,Office Rent for August 2022,Fleet Manager
EX0000314,FL004,2022-08-01,Utilities,30755.0,Utilities for August 2022,Fleet Manager
EX0000315,FL004,2022-08-01,Marketing,49613.0,Marketing for August 2022,Fleet Manager
EX0000316,FL004,2022-08-01,Insurance Premium,87347.0,Insurance Premium for August 2022,Fleet Manager
EX0000317,FL004,2022-08-01,Depreciation,133483.0,Depreciation for August 2022,Fleet Manager
EX0000318,FL004,2022-08-01,Miscellaneous,58897.0,Miscellaneous for August 2022,Fleet Manager
EX0000319,FL004,2022-08-01,Communication,23505.0,Communication for August 2022,Fleet Manager
EX0000320,FL004,2022-08-01,Parking / Garage,82750.0,Parking / Garage for August 2022,Fleet Manager
EX0000321,FL001,2022-09-01,Staff Salaries,593852.0,Staff Salaries for September 2022,Fleet Manager
EX0000322,FL001,2022-09-01,Driver Salaries,522088.0,Driver Salaries for September 2022,Fleet Manager
EX0000323,FL001,2022-09-01,Office Rent,81781.0,Office Rent for September 2022,Fleet Manager
EX0000324,FL001,2022-09-01,Utilities,25115.0,Utilities for September 2022,Fleet Manager
EX0000325,FL001,2022-09-01,Marketing,36978.0,Marketing for September 2022,Fleet Manager
EX0000326,FL001,2022-09-01,Insurance Premium,77889.0,Insurance Premium for September 2022,Fleet Manager
EX0000327,FL001,2022-09-01,Depreciation,92526.0,Depreciation for September 2022,Fleet Manager
EX0000328,FL001,2022-09-01,Miscellaneous,39476.0,Miscellaneous for September 2022,Fleet Manager
EX0000329,FL001,2022-09-01,Communication,24774.0,Communication for September 2022,Fleet Manager
EX0000330,FL001,2022-09-01,Parking / Garage,72451.0,Parking / Garage for September 2022,Fleet Manager
EX0000331,FL002,2022-09-01,Staff Salaries,491416.0,Staff Salaries for September 2022,Fleet Manager
EX0000332,FL002,2022-09-01,Driver Salaries,800008.0,Driver Salaries for September 2022,Fleet Manager
EX0000333,FL002,2022-09-01,Office Rent,101267.0,Office Rent for September 2022,Fleet Manager
EX0000334,FL002,2022-09-01,Utilities,27390.0,Utilities for September 2022,Fleet Manager
EX0000335,FL002,2022-09-01,Marketing,45339.0,Marketing for September 2022,Fleet Manager
EX0000336,FL002,2022-09-01,Insurance Premium,77187.0,Insurance Premium for September 2022,Fleet Manager
EX0000337,FL002,2022-09-01,Depreciation,121759.0,Depreciation for September 2022,Fleet Manager
EX0000338,FL002,2022-09-01,Miscellaneous,58539.0,Miscellaneous for September 2022,Fleet Manager
EX0000339,FL002,2022-09-01,Communication,22583.0,Communication for September 2022,Fleet Manager
EX0000340,FL002,2022-09-01,Parking / Garage,79980.0,Parking / Garage for September 2022,Fleet Manager
EX0000341,FL003,2022-09-01,Staff Salaries,647606.0,Staff Salaries for September 2022,Fleet Manager
EX0000342,FL003,2022-09-01,Driver Salaries,852456.0,Driver Salaries for September 2022,Fleet Manager
EX0000343,FL003,2022-09-01,Office Rent,109700.0,Office Rent for September 2022,Fleet Manager
EX0000344,FL003,2022-09-01,Utilities,25006.0,Utilities for September 2022,Fleet Manager
EX0000345,FL003,2022-09-01,Marketing,68184.0,Marketing for September 2022,Fleet Manager
EX0000346,FL003,2022-09-01,Insurance Premium,90254.0,Insurance Premium for September 2022,Fleet Manager
EX0000347,FL003,2022-09-01,Depreciation,105487.0,Depreciation for September 2022,Fleet Manager
EX0000348,FL003,2022-09-01,Miscellaneous,52041.0,Miscellaneous for September 2022,Fleet Manager
EX0000349,FL003,2022-09-01,Communication,33767.0,Communication for September 2022,Fleet Manager
EX0000350,FL003,2022-09-01,Parking / Garage,101314.0,Parking / Garage for September 2022,Fleet Manager
EX0000351,FL004,2022-09-01,Staff Salaries,438347.0,Staff Salaries for September 2022,Fleet Manager
EX0000352,FL004,2022-09-01,Driver Salaries,965389.0,Driver Salaries for September 2022,Fleet Manager
EX0000353,FL004,2022-09-01,Office Rent,111887.0,Office Rent for September 2022,Fleet Manager
EX0000354,FL004,2022-09-01,Utilities,26473.0,Utilities for September 2022,Fleet Manager
EX0000355,FL004,2022-09-01,Marketing,53539.0,Marketing for September 2022,Fleet Manager
EX0000356,FL004,2022-09-01,Insurance Premium,71106.0,Insurance Premium for September 2022,Fleet Manager
EX0000357,FL004,2022-09-01,Depreciation,116884.0,Depreciation for September 2022,Fleet Manager
EX0000358,FL004,2022-09-01,Miscellaneous,46640.0,Miscellaneous for September 2022,Fleet Manager
EX0000359,FL004,2022-09-01,Communication,29643.0,Communication for September 2022,Fleet Manager
EX0000360,FL004,2022-09-01,Parking / Garage,73535.0,Parking / Garage for September 2022,Fleet Manager
EX0000361,FL001,2022-10-01,Staff Salaries,587166.0,Staff Salaries for October 2022,Fleet Manager
EX0000362,FL001,2022-10-01,Driver Salaries,568037.0,Driver Salaries for October 2022,Fleet Manager
EX0000363,FL001,2022-10-01,Office Rent,79421.0,Office Rent for October 2022,Fleet Manager
EX0000364,FL001,2022-10-01,Utilities,21746.0,Utilities for October 2022,Fleet Manager
EX0000365,FL001,2022-10-01,Marketing,44273.0,Marketing for October 2022,Fleet Manager
EX0000366,FL001,2022-10-01,Insurance Premium,64236.0,Insurance Premium for October 2022,Fleet Manager
EX0000367,FL001,2022-10-01,Depreciation,104331.0,Depreciation for October 2022,Fleet Manager
EX0000368,FL001,2022-10-01,Miscellaneous,46444.0,Miscellaneous for October 2022,Fleet Manager
EX0000369,FL001,2022-10-01,Communication,23004.0,Communication for October 2022,Fleet Manager
EX0000370,FL001,2022-10-01,Parking / Garage,71818.0,Parking / Garage for October 2022,Fleet Manager
EX0000371,FL002,2022-10-01,Staff Salaries,508580.0,Staff Salaries for October 2022,Fleet Manager
EX0000372,FL002,2022-10-01,Driver Salaries,865083.0,Driver Salaries for October 2022,Fleet Manager
EX0000373,FL002,2022-10-01,Office Rent,87525.0,Office Rent for October 2022,Fleet Manager
EX0000374,FL002,2022-10-01,Utilities,23096.0,Utilities for October 2022,Fleet Manager
EX0000375,FL002,2022-10-01,Marketing,50161.0,Marketing for October 2022,Fleet Manager
EX0000376,FL002,2022-10-01,Insurance Premium,69082.0,Insurance Premium for October 2022,Fleet Manager
EX0000377,FL002,2022-10-01,Depreciation,104406.0,Depreciation for October 2022,Fleet Manager
EX0000378,FL002,2022-10-01,Miscellaneous,44996.0,Miscellaneous for October 2022,Fleet Manager
EX0000379,FL002,2022-10-01,Communication,29897.0,Communication for October 2022,Fleet Manager
EX0000380,FL002,2022-10-01,Parking / Garage,74479.0,Parking / Garage for October 2022,Fleet Manager
EX0000381,FL003,2022-10-01,Staff Salaries,603220.0,Staff Salaries for October 2022,Fleet Manager
EX0000382,FL003,2022-10-01,Driver Salaries,828256.0,Driver Salaries for October 2022,Fleet Manager
EX0000383,FL003,2022-10-01,Office Rent,119795.0,Office Rent for October 2022,Fleet Manager
EX0000384,FL003,2022-10-01,Utilities,34618.0,Utilities for October 2022,Fleet Manager
EX0000385,FL003,2022-10-01,Marketing,60693.0,Marketing for October 2022,Fleet Manager
EX0000386,FL003,2022-10-01,Insurance Premium,92567.0,Insurance Premium for October 2022,Fleet Manager
EX0000387,FL003,2022-10-01,Depreciation,95658.0,Depreciation for October 2022,Fleet Manager
EX0000388,FL003,2022-10-01,Miscellaneous,61443.0,Miscellaneous for October 2022,Fleet Manager
EX0000389,FL003,2022-10-01,Communication,28981.0,Communication for October 2022,Fleet Manager
EX0000390,FL003,2022-10-01,Parking / Garage,105170.0,Parking / Garage for October 2022,Fleet Manager
EX0000391,FL004,2022-10-01,Staff Salaries,469161.0,Staff Salaries for October 2022,Fleet Manager
EX0000392,FL004,2022-10-01,Driver Salaries,930476.0,Driver Salaries for October 2022,Fleet Manager
EX0000393,FL004,2022-10-01,Office Rent,89960.0,Office Rent for October 2022,Fleet Manager
EX0000394,FL004,2022-10-01,Utilities,31953.0,Utilities for October 2022,Fleet Manager
EX0000395,FL004,2022-10-01,Marketing,65502.0,Marketing for October 2022,Fleet Manager
EX0000396,FL004,2022-10-01,Insurance Premium,79775.0,Insurance Premium for October 2022,Fleet Manager
EX0000397,FL004,2022-10-01,Depreciation,102645.0,Depreciation for October 2022,Fleet Manager
EX0000398,FL004,2022-10-01,Miscellaneous,56340.0,Miscellaneous for October 2022,Fleet Manager
EX0000399,FL004,2022-10-01,Communication,25685.0,Communication for October 2022,Fleet Manager
EX0000400,FL004,2022-10-01,Parking / Garage,91854.0,Parking / Garage for October 2022,Fleet Manager
EX0000401,FL001,2022-11-01,Staff Salaries,600469.0,Staff Salaries for November 2022,Fleet Manager
EX0000402,FL001,2022-11-01,Driver Salaries,562756.0,Driver Salaries for November 2022,Fleet Manager
EX0000403,FL001,2022-11-01,Office Rent,92454.0,Office Rent for November 2022,Fleet Manager
EX0000404,FL001,2022-11-01,Utilities,18735.0,Utilities for November 2022,Fleet Manager
EX0000405,FL001,2022-11-01,Marketing,49965.0,Marketing for November 2022,Fleet Manager
EX0000406,FL001,2022-11-01,Insurance Premium,69273.0,Insurance Premium for November 2022,Fleet Manager
EX0000407,FL001,2022-11-01,Depreciation,83393.0,Depreciation for November 2022,Fleet Manager
EX0000408,FL001,2022-11-01,Miscellaneous,50518.0,Miscellaneous for November 2022,Fleet Manager
EX0000409,FL001,2022-11-01,Communication,26212.0,Communication for November 2022,Fleet Manager
EX0000410,FL001,2022-11-01,Parking / Garage,71783.0,Parking / Garage for November 2022,Fleet Manager
EX0000411,FL002,2022-11-01,Staff Salaries,483660.0,Staff Salaries for November 2022,Fleet Manager
EX0000412,FL002,2022-11-01,Driver Salaries,804290.0,Driver Salaries for November 2022,Fleet Manager
EX0000413,FL002,2022-11-01,Office Rent,107624.0,Office Rent for November 2022,Fleet Manager
EX0000414,FL002,2022-11-01,Utilities,31960.0,Utilities for November 2022,Fleet Manager
EX0000415,FL002,2022-11-01,Marketing,50827.0,Marketing for November 2022,Fleet Manager
EX0000416,FL002,2022-11-01,Insurance Premium,64256.0,Insurance Premium for November 2022,Fleet Manager
EX0000417,FL002,2022-11-01,Depreciation,127225.0,Depreciation for November 2022,Fleet Manager
EX0000418,FL002,2022-11-01,Miscellaneous,61146.0,Miscellaneous for November 2022,Fleet Manager
EX0000419,FL002,2022-11-01,Communication,28428.0,Communication for November 2022,Fleet Manager
EX0000420,FL002,2022-11-01,Parking / Garage,83197.0,Parking / Garage for November 2022,Fleet Manager
EX0000421,FL003,2022-11-01,Staff Salaries,601394.0,Staff Salaries for November 2022,Fleet Manager
EX0000422,FL003,2022-11-01,Driver Salaries,841009.0,Driver Salaries for November 2022,Fleet Manager
EX0000423,FL003,2022-11-01,Office Rent,114266.0,Office Rent for November 2022,Fleet Manager
EX0000424,FL003,2022-11-01,Utilities,34410.0,Utilities for November 2022,Fleet Manager
EX0000425,FL003,2022-11-01,Marketing,62720.0,Marketing for November 2022,Fleet Manager
EX0000426,FL003,2022-11-01,Insurance Premium,74749.0,Insurance Premium for November 2022,Fleet Manager
EX0000427,FL003,2022-11-01,Depreciation,101309.0,Depreciation for November 2022,Fleet Manager
EX0000428,FL003,2022-11-01,Miscellaneous,69302.0,Miscellaneous for November 2022,Fleet Manager
EX0000429,FL003,2022-11-01,Communication,25917.0,Communication for November 2022,Fleet Manager
EX0000430,FL003,2022-11-01,Parking / Garage,76306.0,Parking / Garage for November 2022,Fleet Manager
EX0000431,FL004,2022-11-01,Staff Salaries,450586.0,Staff Salaries for November 2022,Fleet Manager
EX0000432,FL004,2022-11-01,Driver Salaries,935043.0,Driver Salaries for November 2022,Fleet Manager
EX0000433,FL004,2022-11-01,Office Rent,101531.0,Office Rent for November 2022,Fleet Manager
EX0000434,FL004,2022-11-01,Utilities,30886.0,Utilities for November 2022,Fleet Manager
EX0000435,FL004,2022-11-01,Marketing,49633.0,Marketing for November 2022,Fleet Manager
EX0000436,FL004,2022-11-01,Insurance Premium,73491.0,Insurance Premium for November 2022,Fleet Manager
EX0000437,FL004,2022-11-01,Depreciation,109288.0,Depreciation for November 2022,Fleet Manager
EX0000438,FL004,2022-11-01,Miscellaneous,53340.0,Miscellaneous for November 2022,Fleet Manager
EX0000439,FL004,2022-11-01,Communication,23279.0,Communication for November 2022,Fleet Manager
EX0000440,FL004,2022-11-01,Parking / Garage,94643.0,Parking / Garage for November 2022,Fleet Manager
EX0000441,FL001,2022-12-01,Staff Salaries,619053.0,Staff Salaries for December 2022,Fleet Manager
EX0000442,FL001,2022-12-01,Driver Salaries,555415.0,Driver Salaries for December 2022,Fleet Manager
EX0000443,FL001,2022-12-01,Office Rent,108222.0,Office Rent for December 2022,Fleet Manager
EX0000444,FL001,2022-12-01,Utilities,22762.0,Utilities for December 2022,Fleet Manager
EX0000445,FL001,2022-12-01,Marketing,43365.0,Marketing for December 2022,Fleet Manager
EX0000446,FL001,2022-12-01,Insurance Premium,81783.0,Insurance Premium for December 2022,Fleet Manager
EX0000447,FL001,2022-12-01,Depreciation,91415.0,Depreciation for December 2022,Fleet Manager
EX0000448,FL001,2022-12-01,Miscellaneous,37054.0,Miscellaneous for December 2022,Fleet Manager
EX0000449,FL001,2022-12-01,Communication,27066.0,Communication for December 2022,Fleet Manager
EX0000450,FL001,2022-12-01,Parking / Garage,61619.0,Parking / Garage for December 2022,Fleet Manager
EX0000451,FL002,2022-12-01,Staff Salaries,498770.0,Staff Salaries for December 2022,Fleet Manager
EX0000452,FL002,2022-12-01,Driver Salaries,840573.0,Driver Salaries for December 2022,Fleet Manager
EX0000453,FL002,2022-12-01,Office Rent,123829.0,Office Rent for December 2022,Fleet Manager
EX0000454,FL002,2022-12-01,Utilities,21874.0,Utilities for December 2022,Fleet Manager
EX0000455,FL002,2022-12-01,Marketing,63070.0,Marketing for December 2022,Fleet Manager
EX0000456,FL002,2022-12-01,Insurance Premium,80683.0,Insurance Premium for December 2022,Fleet Manager
EX0000457,FL002,2022-12-01,Depreciation,91273.0,Depreciation for December 2022,Fleet Manager
EX0000458,FL002,2022-12-01,Miscellaneous,50681.0,Miscellaneous for December 2022,Fleet Manager
EX0000459,FL002,2022-12-01,Communication,26992.0,Communication for December 2022,Fleet Manager
EX0000460,FL002,2022-12-01,Parking / Garage,87800.0,Parking / Garage for December 2022,Fleet Manager
EX0000461,FL003,2022-12-01,Staff Salaries,607457.0,Staff Salaries for December 2022,Fleet Manager
EX0000462,FL003,2022-12-01,Driver Salaries,840351.0,Driver Salaries for December 2022,Fleet Manager
EX0000463,FL003,2022-12-01,Office Rent,116112.0,Office Rent for December 2022,Fleet Manager
EX0000464,FL003,2022-12-01,Utilities,31595.0,Utilities for December 2022,Fleet Manager
EX0000465,FL003,2022-12-01,Marketing,63700.0,Marketing for December 2022,Fleet Manager
EX0000466,FL003,2022-12-01,Insurance Premium,80872.0,Insurance Premium for December 2022,Fleet Manager
EX0000467,FL003,2022-12-01,Depreciation,126601.0,Depreciation for December 2022,Fleet Manager
EX0000468,FL003,2022-12-01,Miscellaneous,70561.0,Miscellaneous for December 2022,Fleet Manager
EX0000469,FL003,2022-12-01,Communication,26585.0,Communication for December 2022,Fleet Manager
EX0000470,FL003,2022-12-01,Parking / Garage,87980.0,Parking / Garage for December 2022,Fleet Manager
EX0000471,FL004,2022-12-01,Staff Salaries,462026.0,Staff Salaries for December 2022,Fleet Manager
EX0000472,FL004,2022-12-01,Driver Salaries,981963.0,Driver Salaries for December 2022,Fleet Manager
EX0000473,FL004,2022-12-01,Office Rent,105933.0,Office Rent for December 2022,Fleet Manager
EX0000474,FL004,2022-12-01,Utilities,28771.0,Utilities for December 2022,Fleet Manager
EX0000475,FL004,2022-12-01,Marketing,54101.0,Marketing for December 2022,Fleet Manager
EX0000476,FL004,2022-12-01,Insurance Premium,74360.0,Insurance Premium for December 2022,Fleet Manager
EX0000477,FL004,2022-12-01,Depreciation,133562.0,Depreciation for December 2022,Fleet Manager
