trip_id,fleet_id,vehicle_id,driver_id,customer_id,booking_type,booking_datetime,pickup_datetime,dropoff_datetime,duration_days,pickup_city,dropoff_city,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance_km,trip_fare_pkr,driver_allowance_pkr,with_driver,self_drive,status,cancellation_reason
TR000108,FL001,VH00025,DR0028,CU00497,Wedding,2026-06-07 16:55:00,2026-06-07 17:27:00,2026-06-09 15:03:00,1.9,Lahore,Lahore,31.510306,74.362865,31.526784,74.348943,34.4,32864.0,1272.0,True,False,Completed,
TR000109,FL002,VH00071,,CU00910,Tourism / Northern Areas,2026-05-20 07:02:00,2026-05-20 08:11:00,2026-05-23 18:01:24,3.41,Rawalpindi,Rawalpindi,33.571031,73.030772,33.575464,73.017744,45.2,39094.0,0.0,False,True,Completed,
TR000110,FL002,VH00080,DR0015,CU00775,Tourism / Northern Areas,2025-05-17 13:38:00,2025-05-17 17:22:00,2025-05-21 21:55:36,4.19,Rawalpindi,Rawalpindi,33.570009,73.008975,33.568043,73.022156,23.3,66578.0,1512.0,True,False,Completed,
TR000111,FL001,VH00077,,CU01449,City Ride,2026-05-05 22:20:00,2026-05-06 01:24:00,2026-05-06 15:33:36,0.59,Islamabad,Lahore,33.670294,73.060326,31.530974,74.351204,390.0,23292.0,0.0,False,True,Completed,
TR000112,FL001,VH00036,DR0051,CU00124,Event,2026-05-07 13:13:00,2026-05-07 14:40:00,2026-05-09 09:37:36,1.79,Islamabad,Islamabad,33.684909,73.061871,33.688511,73.044309,40.0,7098.0,1122.0,True,False,Completed,
TR000113,FL003,VH00063,,CU01923,Tourism / Northern Areas,2025-10-02 10:20:00,2025-10-02 13:54:00,2025-10-11 16:46:48,9.12,Faisalabad,Faisalabad,31.454382,73.141849,31.441417,73.116741,0.0,10382.0,0.0,False,True,Cancelled,Vehicle Issue
TR000114,FL004,VH00092,DR0046,CU00774,Wedding,2025-06-04 16:47:00,2025-06-04 20:20:00,2025-06-07 09:32:00,2.55,Karachi,Lahore,24.863897,67.001303,31.504989,74.354859,1227.7,42116.0,2308.0,True,False,Completed,
TR000115,FL002,VH00078,DR0053,CU00195,Airport Transfer,2022-10-28 20:54:00,2022-10-29 00:19:00,2022-10-29 06:04:36,0.24,Multan,Islamabad,30.164636,71.519038,33.685468,73.054552,543.0,56309.0,2608.0,True,False,Completed,
TR000116,FL003,VH00026,DR0054,CU01626,Corporate,2025-06-27 18:37:00,2025-06-27 19:30:00,2025-07-02 17:49:12,4.93,Rawalpindi,Rawalpindi,33.562933,73.022955,33.565876,73.009965,47.8,21048.0,2768.0,True,False,Completed,
TR000117,FL002,VH00053,DR0003,CU01745,Wedding,2024-07-13 12:56:00,2024-07-13 13:45:00,2024-07-15 08:42:36,1.79,Lahore,Lahore,31.528624,74.357011,31.520249,74.37331,21.0,18709.0,1485.0,True,False,In Progress,
TR000118,FL001,VH00077,DR0008,CU00888,Corporate,2026-01-17 18:18:00,2026-01-17 20:00:00,2026-01-22 20:00:00,5.0,Peshawar,Islamabad,34.009807,71.525495,33.688829,73.044406,173.5,87782.0,2646.0,True,False,Completed,
TR000119,FL001,VH00099,DR0048,CU01619,Airport Transfer,2026-03-17 12:02:00,2026-03-17 14:18:00,2026-03-18 02:03:36,0.49,Islamabad,Islamabad,33.688561,73.044511,33.68292,73.051489,51.4,5222.0,2093.0,True,False,Completed,
TR000120,FL001,VH00112,,CU01862,Airport Transfer,2025-01-21 13:34:00,2025-01-21 15:00:00,2025-01-22 02:45:36,0.49,Islamabad,Lahore,33.686373,73.035018,31.511009,74.372234,371.4,10930.0,0.0,False,True,In Progress,
TR000121,FL002,VH00100,DR0038,CU00768,Wedding,2022-11-15 06:04:00,2022-11-15 08:32:00,2022-11-16 09:15:12,1.03,Islamabad,Islamabad,33.690145,73.038915,33.694751,73.054867,79.3,6973.0,2097.0,True,False,Completed,
TR000122,FL001,VH00077,DR0026,CU00524,Intercity,2023-04-22 08:07:00,2023-04-22 10:33:00,2023-04-23 14:23:24,1.16,Karachi,Lahore,24.878169,67.001735,31.505497,74.357984,1204.5,61114.0,2396.0,True,False,Completed,
TR000123,FL001,VH00081,DR0025,CU01977,City Ride,2025-02-28 11:00:00,2025-02-28 13:16:00,2025-03-01 10:08:48,0.87,Islamabad,Islamabad,33.678775,73.063997,33.689168,73.034406,61.6,27349.0,2967.0,True,False,Completed,
TR000124,FL003,VH00111,DR0047,CU00805,Airport Transfer,2023-10-18 08:18:00,2023-10-18 11:41:00,2023-10-18 21:17:00,0.4,Rawalpindi,Islamabad,33.551418,73.011816,33.690802,73.036165,15.5,5796.0,1905.0,True,False,Completed,
TR000125,FL002,VH00068,,CU01354,Corporate,2024-01-26 03:03:00,2024-01-26 06:24:00,2024-01-28 21:31:12,2.63,Islamabad,Karachi,33.68718,73.059136,24.871619,67.009545,1365.7,56677.0,0.0,False,True,Completed,
TR000126,FL001,VH00051,,CU00907,Corporate,2025-06-25 08:18:00,2025-06-25 10:31:00,2025-06-30 00:40:36,4.59,Islamabad,Lahore,33.683927,73.05354,31.508713,74.354214,0.0,38325.0,0.0,False,True,Cancelled,Vehicle Issue
TR000127,FL003,VH00090,,CU01281,Tourism / Northern Areas,2026-02-17 16:22:00,2026-02-17 19:08:00,2026-02-21 17:27:12,3.93,Rawalpindi,Rawalpindi,33.575075,73.018047,33.56645,73.008076,64.2,25206.0,0.0,False,True,Completed,
TR000128,FL004,VH00008,DR0054,CU00203,Airport Transfer,2024-12-05 16:27:00,2024-12-05 19:20:00,2024-12-06 00:36:48,0.22,Lahore,Islamabad,31.534076,74.383659,33.686195,73.048661,366.7,103353.0,2586.0,True,False,Completed,
TR000129,FL002,VH00027,DR0047,CU00921,Event,2026-04-27 17:29:00,2026-04-27 20:04:00,2026-04-28 17:54:24,0.91,Nathiagali,Islamabad,34.082378,73.364576,33.685359,73.041047,78.4,12171.0,600.0,True,False,No Show,
TR000130,FL003,VH00005,DR0056,CU01408,City Ride,2024-06-19 13:28:00,2024-06-19 17:17:00,2024-06-20 06:57:48,0.57,Rawalpindi,Rawalpindi,33.582398,73.027591,33.55944,73.016681,0.0,2181.0,1854.0,True,False,Cancelled,Customer Request
TR000131,FL004,VH00113,DR0013,CU01649,Airport Transfer,2025-09-11 12:40:00,2025-09-11 15:11:00,2025-09-11 19:44:36,0.19,Islamabad,Islamabad,33.67607,73.027756,33.694769,73.039484,56.3,6016.0,2505.0,True,False,Completed,
TR000132,FL003,VH00072,,CU00901,Corporate,2023-07-08 11:19:00,2023-07-08 12:56:00,2023-07-10 05:58:24,1.71,Quetta,Quetta,30.174592,66.980445,30.186854,66.96916,75.3,26278.0,0.0,False,True,Completed,
TR000133,FL003,VH00075,DR0039,CU01043,City Ride,2026-02-27 17:53:00,2026-02-27 21:37:00,2026-02-28 18:58:36,0.89,Rawalpindi,Rawalpindi,33.565948,73.00514,33.573164,73.012724,76.9,7613.0,1956.0,True,False,Completed,
TR000134,FL004,VH00029,DR0031,CU00417,City Ride,2026-03-12 08:45:00,2026-03-12 10:26:00,2026-03-13 05:23:36,0.79,Islamabad,Islamabad,33.699778,73.042376,33.679063,73.02631,0.0,1682.0,554.0,True,False,Cancelled,Customer Request
TR000135,FL002,VH00050,DR0012,CU00489,Corporate,2024-04-01 00:47:00,2024-04-01 03:10:00,2024-04-02 08:26:48,1.22,Peshawar,Peshawar,34.008467,71.526505,34.001523,71.530474,39.6,37420.0,2922.0,True,False,Completed,
TR000136,FL003,VH00021,DR0017,CU01521,Tourism / Northern Areas,2023-09-24 14:42:00,2023-09-24 16:30:00,2023-10-02 22:15:36,8.24,Rawalpindi,Quetta,33.553127,73.024388,30.201993,66.953369,888.3,184948.0,1939.0,True,False,Completed,
TR000137,FL001,VH00031,DR0020,CU00126,Corporate,2026-03-07 17:00:00,2026-03-07 18:44:00,2026-03-09 10:05:36,1.64,Faisalabad,Faisalabad,31.450418,73.141084,31.459443,73.151281,65.5,60169.0,617.0,True,False,Completed,
TR000138,FL003,VH00040,DR0051,CU00940,City Ride,2025-06-14 08:20:00,2025-06-14 12:04:00,2025-06-15 09:54:24,0.91,Islamabad,Karachi,33.690119,73.055163,24.860783,67.004961,1446.6,21604.0,1027.0,True,False,Completed,
TR000139,FL001,VH00043,DR0051,CU00719,City Ride,2022-03-22 08:39:00,2022-03-22 09:36:00,2022-03-23 04:33:36,0.79,Islamabad,Islamabad,33.674834,73.023551,33.694859,73.04769,14.5,8952.0,1143.0,True,False,Completed,
TR000140,FL003,VH00038,DR0018,CU01437,City Ride,2023-04-09 07:41:00,2023-04-09 10:35:00,2023-04-10 08:11:00,0.9,Islamabad,Faisalabad,33.685196,73.052796,31.437333,73.147558,323.1,95968.0,2784.0,True,False,Completed,
TR000141,FL002,VH00078,,CU01982,City Ride,2024-07-10 07:49:00,2024-07-10 10:49:00,2024-07-11 09:37:00,0.95,Karachi,Karachi,24.856141,67.004539,24.853708,67.006236,75.3,56964.0,0.0,False,True,Completed,
TR000142,FL001,VH00106,DR0042,CU01787,Airport Transfer,2025-01-21 08:42:00,2025-01-21 11:15:00,2025-01-21 17:15:00,0.25,Peshawar,Lahore,34.013214,71.528109,31.531314,74.35727,0.0,667.0,1002.0,True,False,Cancelled,Vehicle Issue
TR000143,FL002,VH00066,DR0013,CU00230,Wedding,2024-04-26 19:33:00,2024-04-26 22:42:00,2024-04-29 06:51:36,2.34,Islamabad,Rawalpindi,33.693622,73.060377,33.579909,73.00826,14.8,25920.0,2208.0,True,False,Completed,
TR000144,FL001,VH00007,DR0037,CU00195,Airport Transfer,2023-04-05 18:50:00,2023-04-05 21:15:00,2023-04-06 08:03:00,0.45,Gujranwala,Islamabad,32.198592,74.196657,33.676198,73.036658,257.2,6279.0,920.0,True,False,Completed,
TR000145,FL004,VH00113,DR0037,CU00086,Intercity,2022-07-11 13:51:00,2022-07-11 15:45:00,2022-07-14 09:45:00,2.75,Lahore,Islamabad,31.50684,74.358144,33.681305,73.030478,0.0,2369.0,583.0,True,False,Cancelled,Vehicle Issue
TR000146,FL002,VH00015,DR0007,CU00200,Corporate,2026-06-27 16:51:00,2026-06-27 20:03:00,2026-06-27 23:03:00,4.54,Lahore,Lahore,31.523446,74.362586,31.515986,74.343271,11.5,63233.0,843.0,True,False,Completed,
TR000147,FL002,VH00068,,CU01605,Intercity,2026-02-13 17:03:00,2026-02-13 20:12:00,2026-02-16 11:04:48,2.62,Lahore,Gujranwala,31.533544,74.359072,32.194823,74.194522,67.0,28004.0,0.0,False,True,Completed,
TR000148,FL003,VH00119,,CU01555,Event,2024-09-24 12:26:00,2024-09-24 15:59:00,2024-09-25 16:42:12,1.03,Lahore,Rawalpindi,31.515741,74.35363,33.562215,73.029654,337.8,14580.0,0.0,False,True,In Progress,
TR000149,FL001,VH00087,DR0021,CU00721,Intercity,2022-05-10 08:32:00,2022-05-10 10:16:00,2022-05-12 22:30:24,2.51,Karachi,Gujranwala,24.85903,66.99345,32.18822,74.203448,1397.9,63807.0,2694.0,True,False,Completed,
TR000150,FL003,VH00090,DR0037,CU01087,Wedding,2022-04-17 08:17:00,2022-04-17 09:23:00,2022-04-20 05:47:00,2.85,Rawalpindi,Rawalpindi,33.549846,73.007284,33.574975,73.023377,51.3,18360.0,538.0,True,False,Completed,
TR000151,FL001,VH00012,,CU00963,City Ride,2023-08-15 12:10:00,2023-08-15 13:40:00,2023-08-16 03:49:36,0.59,Rawalpindi,Rawalpindi,33.57838,73.005785,33.527963,73.030756,24.4,5106.0,0.0,False,True,Completed,
TR000152,FL001,VH00112,DR0037,CU00037,Tourism / Northern Areas,2026-06-25 21:10:00,2026-06-26 01:10:00,2026-06-26 09:10:00,8.48,Islamabad,Islamabad,33.685996,73.057292,33.685417,73.052263,78.1,62169.0,1551.0,True,False,Completed,
TR000153,FL001,VH00098,DR0059,CU01083,City Ride,2024-11-23 08:04:00,2024-11-23 09:35:00,2024-11-23 20:23:00,0.45,Lahore,Lahore,31.507687,74.365223,31.527862,74.356769,42.8,9386.0,1933.0,True,False,Completed,
TR000154,FL003,VH00040,DR0018,CU01044,City Ride,2023-07-25 06:59:00,2023-07-25 07:44:00,2023-07-26 01:58:24,0.76,Rawalpindi,Karachi,33.586642,73.021952,24.858416,66.995063,1468.7,21170.0,934.0,True,False,Completed,
TR000155,FL003,VH00058,,CU00466,Monthly Contract,2026-05-12 08:06:00,2026-05-12 09:55:00,2026-06-11 09:11:48,29.97,Karachi,Karachi,24.872116,66.98889,24.858033,66.992697,67.9,127197.0,0.0,False,True,Completed,
TR000156,FL001,VH00084,DR0042,CU01581,Airport Transfer,2022-10-25 17:42:00,2022-10-25 21:08:00,2022-10-26 02:39:12,0.23,Lahore,Islamabad,31.52011,74.376664,33.678834,73.045325,0.0,2368.0,1687.0,True,False,Cancelled,Driver Unavailable
TR000157,FL004,VH00095,DR0047,CU00972,Airport Transfer,2022-04-05 23:59:00,2022-04-06 02:16:00,2022-04-06 08:30:24,0.26,Karachi,Islamabad,24.862758,67.014004,33.678303,73.042289,1413.2,77911.0,2161.0,True,False,Completed,
TR000158,FL003,VH00040,DR0041,CU01933,Monthly Contract,2023-08-13 16:32:00,2023-08-13 18:32:00,2023-09-14 20:27:12,32.08,Karachi,Karachi,24.863802,67.009166,24.877271,66.99445,16.0,97965.0,1697.0,True,False,Completed,
TR000159,FL001,VH00102,DR0004,CU01158,Intercity,2024-06-03 10:20:00,2024-06-03 13:19:00,2024-06-04 18:35:48,1.22,Karachi,Islamabad,24.874144,66.984385,33.677113,73.074215,1443.3,59536.0,520.0,True,False,Completed,
TR000160,FL003,VH00119,DR0059,CU00267,Intercity,2025-12-12 16:43:00,2025-12-12 18:17:00,2025-12-14 15:38:36,1.89,Lahore,Nathiagali,31.530049,74.344732,34.048541,73.385518,386.7,22557.0,620.0,True,False,Completed,
TR000161,FL003,VH00013,DR0055,CU01917,City Ride,2025-08-27 16:30:00,2025-08-27 20:11:00,2025-08-28 17:32:36,0.89,Islamabad,Islamabad,33.670183,73.040899,33.691009,73.041967,39.6,29359.0,2141.0,True,False,Completed,
TR000162,FL003,VH00013,DR0048,CU01023,City Ride,2025-06-16 08:46:00,2025-06-16 12:30:00,2025-06-17 12:01:12,0.98,Islamabad,Karachi,33.675343,73.036494,24.851563,66.997568,1391.2,113184.0,1653.0,True,False,Completed,
TR000163,FL003,VH00060,DR0054,CU01977,Wedding,2022-06-26 23:22:00,2022-06-27 00:06:00,2022-06-28 18:49:12,1.78,Faisalabad,Karachi,31.452187,73.148854,24.869542,66.988,0.0,12905.0,2678.0,True,False,Cancelled,Vehicle Issue
TR000164,FL002,VH00022,DR0046,CU01817,Wedding,2025-11-24 16:42:00,2025-11-24 18:45:00,2025-11-26 23:47:24,2.21,Islamabad,Islamabad,33.699714,73.046519,33.693027,73.043153,62.5,14078.0,1481.0,True,False,Completed,
TR000165,FL002,VH00002,DR0011,CU01176,City Ride,2022-10-11 09:35:00,2022-10-11 12:07:00,2022-10-12 09:14:12,0.88,Islamabad,Peshawar,33.690623,73.065196,34.009973,71.527689,165.1,44505.0,822.0,True,False,Completed,
TR000166,FL001,VH00089,,CU00747,Airport Transfer,2022-08-24 15:50:00,2022-08-24 18:11:00,2022-08-24 21:18:12,0.13,Rawalpindi,Islamabad,33.552897,73.013205,33.674474,73.030323,14.8,2757.0,0.0,False,True,Completed,
TR000167,FL001,VH00024,DR0018,CU01634,Corporate,2023-11-01 17:09:00,2023-11-01 20:41:00,2023-11-06 03:24:12,4.28,Islamabad,Islamabad,33.692274,73.054838,33.674912,73.035108,40.7,77793.0,2031.0,True,False,Completed,
TR000168,FL002,VH00074,,CU01487,City Ride,2025-05-22 07:33:00,2025-05-22 08:34:00,2025-05-23 04:29:12,0.83,Karachi,Karachi,24.868555,66.999943,24.842252,67.01666,47.8,33087.0,0.0,False,True,Completed,
TR000169,FL003,VH00075,,CU01139,Airport Transfer,2024-09-18 07:00:00,2024-09-18 07:30:00,2024-09-18 09:54:00,0.1,Abbottabad,Islamabad,34.14036,73.199466,33.689672,73.030658,125.6,2961.0,0.0,False,True,Completed,
TR000170,FL002,VH00066,DR0024,CU00103,Intercity,2026-01-12 00:13:00,2026-01-12 03:26:00,2026-01-13 13:16:24,1.41,Islamabad,Nathiagali,33.680909,73.047923,34.060686,73.346503,78.1,17348.0,510.0,True,False,Completed,
TR000171,FL003,VH00055,DR0041,CU01091,Monthly Contract,2023-07-20 06:22:00,2023-07-20 07:52:00,2023-08-20 17:42:24,31.41,Peshawar,Peshawar,34.01809,71.509002,34.016634,71.517602,52.5,158739.0,733.0,True,False,Completed,
TR000172,FL001,VH00091,DR0047,CU01787,Airport Transfer,2026-05-12 14:51:00,2026-05-12 18:15:00,2026-05-13 03:51:00,0.4,Rawalpindi,Islamabad,33.561069,73.023346,33.67642,73.049075,15.1,3087.0,2898.0,True,False,Completed,
TR000173,FL001,VH00052,,CU00149,Airport Transfer,2023-06-03 07:32:00,2023-06-03 09:36:00,2023-06-03 16:19:12,0.28,Peshawar,Islamabad,34.009352,71.535035,33.692932,73.038868,171.1,12123.0,0.0,False,True,Completed,
TR000174,FL001,VH00031,DR0015,CU00595,Airport Transfer,2024-04-18 10:02:00,2024-04-18 12:58:00,2024-04-18 20:53:12,0.33,Lahore,Islamabad,31.500626,74.342393,33.702113,73.039402,398.3,35214.0,971.0,True,False,Completed,
TR000175,FL003,VH00020,DR0057,CU00976,Intercity,2026-04-25 15:40:00,2026-04-25 18:31:00,2026-04-28 01:43:00,2.3,Islamabad,Rawalpindi,33.666222,73.020285,33.556221,73.016719,15.1,14964.0,1672.0,True,False,Completed,
TR000176,FL003,VH00088,DR0052,CU00288,Wedding,2022-05-26 19:03:00,2022-05-26 21:06:00,2022-05-28 11:01:12,1.58,Karachi,Islamabad,24.863885,66.991942,33.68343,73.04656,1487.2,36709.0,2974.0,True,False,Completed,
TR000177,FL001,VH00045,DR0055,CU00411,Wedding,2026-04-22 05:32:00,2026-04-22 08:08:00,2026-04-23 22:46:24,1.61,Karachi,Karachi,24.874727,67.008726,24.87015,67.017663,61.9,56272.0,1347.0,True,False,Completed,
TR000178,FL003,VH00055,DR0033,CU00373,Airport Transfer,2025-01-24 16:01:00,2025-01-24 16:42:00,2025-01-25 02:46:48,0.42,Islamabad,Islamabad,33.666857,73.058339,33.679586,73.069983,27.0,3661.0,1625.0,True,False,Completed,
TR000179,FL002,VH00042,DR0035,CU00212,Event,2026-05-25 07:18:00,2026-05-25 08:31:00,2026-05-26 22:40:36,1.59,Lahore,Islamabad,31.512346,74.356144,33.683901,73.033772,0.0,9233.0,1916.0,True,False,Cancelled,No Show
TR000180,FL002,VH00027,DR0032,CU00689,Monthly Contract,2025-03-25 20:33:00,2025-03-25 21:44:00,2025-04-25 20:46:24,30.96,Karachi,Karachi,24.855181,66.990296,24.874498,66.999527,43.7,235641.0,2989.0,True,False,Completed,
TR000181,FL001,VH00064,,CU00268,Corporate,2022-05-26 00:47:00,2022-05-26 03:10:00,2022-05-31 03:24:24,5.01,Rawalpindi,Rawalpindi,33.548441,73.00737,33.551811,73.014718,0.0,6648.0,0.0,False,True,Cancelled,No Show
TR000182,FL001,VH00049,DR0046,CU00306,Airport Transfer,2024-12-17 12:13:00,2024-12-17 15:56:00,2024-12-17 23:08:00,0.3,Islamabad,Islamabad,33.683719,73.023951,33.689451,73.048952,65.5,6148.0,714.0,True,False,Completed,
TR000183,FL003,VH00013,DR0027,CU01290,Airport Transfer,2025-02-01 14:07:00,2025-02-01 15:06:00,2025-02-01 23:58:48,0.37,Lahore,Islamabad,31.515892,74.355951,33.674292,73.049335,387.8,34486.0,1601.0,True,False,Completed,
TR000184,FL001,VH00019,,CU00624,Intercity,2023-12-26 16:13:00,2023-12-26 18:47:00,2023-12-28 14:13:24,1.81,Islamabad,Multan,33.68346,73.040628,30.173093,71.531604,543.0,15128.0,0.0,False,True,Completed,
TR000185,FL001,VH00073,DR0031,CU01016,Tourism / Northern Areas,2026-01-09 16:55:00,2026-01-09 20:39:00,2026-01-16 17:03:00,6.85,Karachi,Karachi,24.846604,67.021207,24.843536,67.02238,10.7,108982.0,1938.0,True,False,Completed,
TR000186,FL001,VH00025,DR0027,CU00112,Airport Transfer,2022-02-08 19:34:00,2022-02-08 22:57:00,2022-02-09 07:06:36,0.34,Islamabad,Islamabad,33.69383,73.065633,33.689879,73.024516,79.7,8455.0,1424.0,True,False,Completed,
TR000187,FL003,VH00005,DR0046,CU01156,Monthly Contract,2025-08-26 17:37:00,2025-08-26 19:40:00,2025-09-27 05:44:48,31.42,Karachi,Karachi,24.853752,67.007495,24.856541,67.009961,42.6,367395.0,1079.0,True,False,Completed,
TR000188,FL001,VH00091,DR0054,CU01297,City Ride,2024-01-09 17:23:00,2024-01-09 19:21:00,2024-01-10 06:52:12,0.48,Islamabad,Islamabad,33.677237,73.045183,33.665635,73.047194,51.7,4309.0,2321.0,True,False,Completed,
TR000189,FL001,VH00098,DR0015,CU01673,Airport Transfer,2026-02-26 14:12:00,2026-02-26 16:05:00,2026-02-27 00:14:36,0.34,Lahore,Islamabad,31.532282,74.341183,33.69051,73.048031,386.1,20535.0,803.0,True,False,Completed,
TR000190,FL003,VH00114,DR0026,CU00149,City Ride,2025-10-24 07:05:00,2025-10-24 08:06:00,2025-10-24 19:37:12,0.48,Murree,Murree,33.899666,73.384537,33.906817,73.396411,75.1,11399.0,2677.0,True,False,Completed,
TR000191,FL004,VH00029,DR0009,CU01502,Wedding,2025-01-07 08:02:00,2025-01-07 11:10:00,2025-01-08 20:02:48,1.37,Peshawar,Peshawar,34.015585,71.509794,34.020308,71.514999,0.0,742.0,1110.0,True,False,Cancelled,No Show
TR000192,FL003,VH00060,DR0034,CU01542,Tourism / Northern Areas,2026-05-28 07:40:00,2026-05-28 10:27:00,2026-06-05 18:36:36,8.34,Rawalpindi,Karachi,33.569095,73.018244,24.864352,66.993099,1468.7,238448.0,1224.0,True,False,Completed,
TR000193,FL001,VH00031,DR0009,CU01340,Monthly Contract,2026-01-11 08:02:00,2026-01-11 10:48:00,2026-02-12 07:55:12,31.88,Rawalpindi,Gujranwala,33.578842,73.002027,32.18984,74.206574,245.1,720132.0,2320.0,True,False,Completed,
TR000194,FL001,VH00033,DR0026,CU00123,City Ride,2022-10-22 11:27:00,2022-10-22 12:43:00,2022-10-23 02:52:36,0.59,Rawalpindi,Rawalpindi,33.577202,73.013128,33.560686,73.013471,0.0,1288.0,2133.0,True,False,Cancelled,Driver Unavailable
TR000195,FL004,VH00103,DR0004,CU01957,Airport Transfer,2026-06-05 19:57:00,2026-06-05 23:49:00,2026-06-06 08:27:24,0.36,Lahore,Islamabad,31.500679,74.347544,33.689773,73.048499,373.3,26860.0,1700.0,True,False,Completed,
TR000196,FL003,VH00090,,CU00233,City Ride,2022-12-18 08:35:00,2022-12-18 12:32:00,2022-12-19 02:12:48,0.57,Rawalpindi,Rawalpindi,33.560792,73.006788,33.579961,73.009154,79.0,4841.0,0.0,False,True,Completed,
TR000197,FL001,VH00046,,CU01514,Monthly Contract,2023-08-20 01:57:00,2023-08-20 02:40:00,2023-09-17 06:59:12,28.18,Karachi,Islamabad,24.884026,66.998887,33.672406,73.04847,1417.5,445662.0,0.0,False,True,Completed,
TR000198,FL001,VH00065,DR0027,CU00598,Wedding,2022-04-10 15:54:00,2022-04-10 17:39:00,2022-04-12 20:03:00,2.1,Islamabad,Islamabad,33.677413,73.036442,33.691562,73.036618,65.1,54503.0,1403.0,True,False,Completed,
TR000199,FL002,VH00066,DR0002,CU01791,Monthly Contract,2024-05-21 02:53:00,2024-05-21 05:41:00,2024-06-22 01:07:24,31.81,Karachi,Karachi,24.859041,66.995852,24.862634,66.998348,53.2,229299.0,636.0,True,False,Completed,
TR000200,FL001,VH00107,DR0049,CU00862,Airport Transfer,2024-04-19 17:00:00,2024-04-19 17:58:00,2024-04-19 22:17:12,0.18,Karachi,Islamabad,24.863997,67.000509,33.68074,73.04626,1406.6,52446.0,727.0,True,False,Completed,
TR000201,FL002,VH00004,DR0043,CU01835,Intercity,2024-06-02 10:07:00,2024-06-02 12:09:00,2024-06-04 18:37:48,2.27,Lahore,Abbottabad,31.513374,74.360692,34.150683,73.210322,404.3,90358.0,2428.0,True,False,Completed,
TR000202,FL002,VH00078,DR0035,CU00176,Airport Transfer,2023-03-12 19:28:00,2023-03-12 21:15:00,2023-03-13 00:22:12,0.13,Lahore,Islamabad,31.518308,74.363201,33.667898,73.062935,0.0,5611.0,2825.0,True,False,Cancelled,Driver Unavailable
TR000203,FL003,VH00054,,CU01135,Intercity,2026-05-23 20:59:00,2026-05-23 21:58:00,2026-05-26 12:36:24,2.61,Lahore,Rawalpindi,31.545184,74.357889,33.58111,73.023108,337.8,467895.0,0.0,False,True,Completed,
TR000204,FL003,VH00026,DR0010,CU01331,Airport Transfer,2024-08-11 16:34:00,2024-08-11 17:05:00,2024-08-12 02:41:00,0.4,Gujranwala,Lahore,32.18149,74.18405,31.522424,74.35492,67.1,2466.0,572.0,True,False,Completed,
TR000205,FL002,VH00002,DR0041,CU00131,Airport Transfer,2023-03-11 12:24:00,2023-03-11 14:00:00,2023-03-12 00:33:36,0.44,Karachi,Lahore,24.880545,67.008563,31.503285,74.365766,1204.3,100775.0,825.0,True,False,Completed,
TR000206,FL002,VH00100,DR0011,CU00469,Airport Transfer,2025-04-11 19:42:00,2025-04-11 21:22:00,2025-04-12 03:50:48,0.27,Faisalabad,Lahore,31.439818,73.140584,31.514625,74.362877,127.3,3319.0,2356.0,True,False,Completed,
TR000207,FL003,VH00109,DR0009,CU01416,Airport Transfer,2024-12-19 18:00:00,2024-12-19 21:15:00,2024-12-20 07:05:24,0.41,Abbottabad,Islamabad,34.127759,73.221104,33.684634,73.052609,125.2,19898.0,2105.0,True,False,Completed,
