invoice_id,trip_id,customer_id,fleet_id,invoice_date,due_date,base_fare_pkr,total_surcharge_pkr,discount_pkr,driver_allowance_pkr,tax_pkr,total_amount_pkr,paid_amount_pkr,outstanding_pkr,payment_method,payment_status,advance_paid_pct
INV000170,TR000177,CU00411,FL001,2026-04-23,2026-04-30,56272.0,2500.0,13751.0,1347.0,0.0,46368.0,28663.0,17705.0,Bank Transfer,Partial,50
INV000171,TR000178,CU00373,FL003,2025-01-25,2025-02-01,3661.0,10000.0,266.0,1625.0,0.0,15020.0,15020.0,0.0,Cash,Paid,20
INV000172,TR000179,CU00212,FL002,2026-05-25,2026-06-01,9233.0,0.0,0.0,1916.0,0.0,11149.0,11149.0,0.0,JazzCash,Paid,100
INV000173,TR000180,CU00689,FL002,2025-04-25,2025-05-02,235641.0,2500.0,0.0,2989.0,0.0,241130.0,241130.0,0.0,JazzCash,Paid,0
INV000174,TR000181,CU00268,FL001,2022-05-26,2022-06-02,6648.0,4665.0,0.0,0.0,0.0,11313.0,11313.0,0.0,JazzCash,Paid,50
INV000175,TR000182,CU00306,FL001,2024-12-17,2024-12-24,6148.0,4500.0,0.0,714.0,0.0,11362.0,11362.0,0.0,EasyPaisa,Paid,100
INV000176,TR000183,CU01290,FL003,2025-02-01,2025-02-08,34486.0,6000.0,0.0,1601.0,0.0,42087.0,42087.0,0.0,Cash,Paid,50
INV000177,TR000184,CU00624,FL001,2023-12-28,2024-01-04,15128.0,0.0,0.0,0.0,0.0,15128.0,15128.0,0.0,JazzCash,Paid,100
INV000178,TR000185,CU01016,FL001,2026-01-16,2026-01-23,108982.0,0.0,0.0,1938.0,0.0,110920.0,110920.0,0.0,JazzCash,Paid,20
INV000179,TR000186,CU00112,FL001,2022-02-09,2022-02-16,8455.0,7846.0,1248.0,1424.0,0.0,16477.0,16477.0,0.0,JazzCash,Paid,20
INV000180,TR000187,CU01156,FL003,2025-09-27,2025-10-04,367395.0,0.0,0.0,1079.0,0.0,368474.0,368474.0,0.0,Cash,Paid,0
INV000181,TR000188,CU01297,FL001,2024-01-10,2024-01-17,4309.0,0.0,0.0,2321.0,0.0,6630.0,6630.0,0.0,JazzCash,Paid,0
INV000182,TR000189,CU01673,FL001,2026-02-27,2026-03-06,20535.0,4000.0,0.0,803.0,0.0,25338.0,25338.0,0.0,Cash,Paid,100
INV000183,TR000190,CU00149,FL003,2025-10-24,2025-10-31,11399.0,0.0,0.0,2677.0,0.0,14076.0,14076.0,0.0,Bank Transfer,Paid,0
INV000184,TR000191,CU01502,FL004,2025-01-07,2025-01-14,742.0,0.0,0.0,1110.0,0.0,1852.0,1852.0,0.0,Bank Transfer,Paid,100
INV000185,TR000192,CU01542,FL003,2026-06-05,2026-06-12,238448.0,0.0,0.0,1224.0,0.0,239672.0,239672.0,0.0,JazzCash,Paid,20
INV000186,TR000193,CU01340,FL001,2026-02-12,2026-02-19,720132.0,2500.0,0.0,2320.0,0.0,724952.0,724952.0,0.0,Cash,Paid,20
INV000187,TR000194,CU00123,FL001,2022-10-22,2022-10-29,1288.0,2000.0,0.0,2133.0,0.0,5421.0,3983.0,1438.0,Cash,Partial,20
INV000188,TR000195,CU01957,FL004,2026-06-06,2026-06-13,26860.0,7186.0,0.0,1700.0,0.0,35746.0,35746.0,0.0,JazzCash,Paid,50
INV000189,TR000196,CU00233,FL003,2022-12-19,2022-12-26,4841.0,5000.0,0.0,0.0,0.0,9841.0,9841.0,0.0,EasyPaisa,Paid,100
INV000190,TR000197,CU01514,FL001,2023-09-17,2023-09-24,445662.0,44566.0,0.0,0.0,0.0,490228.0,490228.0,0.0,Cash,Paid,0
INV000191,TR000198,CU00598,FL001,2022-04-12,2022-04-19,54503.0,0.0,0.0,1403.0,0.0,55906.0,27510.0,28396.0,Cash,Partial,20
INV000192,TR000199,CU01791,FL002,2024-06-22,2024-06-29,229299.0,22930.0,0.0,636.0,0.0,252865.0,252865.0,0.0,Cash,Paid,50
INV000193,TR000200,CU00862,FL001,2024-04-19,2024-04-26,52446.0,8500.0,0.0,727.0,0.0,61673.0,61673.0,0.0,EasyPaisa,Paid,100
INV000194,TR000201,CU01835,FL002,2024-06-04,2024-06-11,90358.0,0.0,0.0,2428.0,0.0,92786.0,92786.0,0.0,Cash,Paid,0
INV000195,TR000202,CU00176,FL002,2023-03-12,2023-03-19,5611.0,7000.0,1152.0,2825.0,0.0,14284.0,14284.0,0.0,Cash,Paid,20
INV000196,TR000203,CU01135,FL003,2026-05-26,2026-06-02,467895.0,0.0,106238.0,0.0,0.0,361657.0,361657.0,0.0,Cash,Paid,100
INV000197,TR000204,CU01331,FL003,2024-08-12,2024-08-19,2466.0,3500.0,0.0,572.0,0.0,6538.0,6538.0,0.0,Bank Transfer,Paid,100
INV000198,TR000205,CU00131,FL002,2023-03-12,2023-03-19,100775.0,4000.0,0.0,825.0,0.0,105600.0,105600.0,0.0,JazzCash,Paid,20
INV000199,TR000206,CU00469,FL002,2025-04-12,2025-04-19,3319.0,4500.0,0.0,2356.0,0.0,10175.0,10175.0,0.0,EasyPaisa,Paid,0
INV000200,TR000207,CU01416,FL003,2024-12-20,2024-12-27,19898.0,7000.0,1302.0,2105.0,0.0,27701.0,27701.0,0.0,JazzCash,Paid,50
INV000201,TR000208,CU01299,FL002,2022-09-07,2022-09-14,50154.0,8000.0,2986.0,1169.0,0.0,56337.0,56337.0,0.0,EasyPaisa,Paid,0
INV000202,TR000209,CU00735,FL004,2022-01-19,2022-01-26,44431.0,5000.0,0.0,581.0,0.0,50012.0,50012.0,0.0,Cash,Paid,100
INV000203,TR000210,CU01051,FL001,2024-08-09,2024-08-16,195842.0,19584.0,0.0,2992.0,0.0,218418.0,218418.0,0.0,EasyPaisa,Paid,50
INV000204,TR000211,CU01414,FL001,2023-03-08,2023-03-15,20507.0,0.0,0.0,2730.0,0.0,23237.0,23237.0,0.0,Cash,Paid,20
INV000205,TR000212,CU01769,FL001,2024-01-21,2024-01-28,48831.0,0.0,0.0,0.0,0.0,48831.0,48831.0,0.0,Cash,Paid,20
INV000206,TR000213,CU01343,FL001,2022-12-06,2022-12-13,4694.0,0.0,0.0,2864.0,0.0,7558.0,7558.0,0.0,Cash,Paid,100
INV000207,TR000214,CU01762,FL002,2023-09-09,2023-09-16,10990.0,0.0,0.0,1939.0,0.0,12929.0,12929.0,0.0,Cash,Paid,20
INV000208,TR000215,CU01307,FL001,2024-11-12,2024-11-19,49505.0,3000.0,0.0,808.0,0.0,53313.0,53313.0,0.0,JazzCash,Paid,20
INV000209,TR000216,CU00476,FL001,2026-06-07,2026-06-14,53061.0,0.0,3809.0,1201.0,0.0,50453.0,50453.0,0.0,Bank Transfer,Paid,100
INV000210,TR000217,CU01973,FL003,2023-10-05,2023-10-12,50998.0,0.0,0.0,0.0,0.0,50998.0,50998.0,0.0,EasyPaisa,Paid,100
INV000211,TR000218,CU01103,FL002,2026-01-17,2026-01-24,89011.0,14901.0,0.0,1793.0,0.0,105705.0,105705.0,0.0,JazzCash,Paid,20
INV000212,TR000219,CU01998,FL001,2022-11-20,2022-11-27,22054.0,0.0,0.0,2011.0,0.0,24065.0,24065.0,0.0,Cash,Paid,0
INV000213,TR000220,CU00603,FL003,2024-05-25,2024-06-01,57460.0,0.0,0.0,2894.0,0.0,60354.0,60354.0,0.0,Bank Transfer,Paid,50
INV000214,TR000221,CU01637,FL002,2025-05-26,2025-06-02,1066.0,1107.0,0.0,2711.0,0.0,4884.0,4884.0,0.0,JazzCash,Paid,0
INV000215,TR000222,CU00028,FL001,2026-01-27,2026-02-03,7976.0,3500.0,1324.0,1397.0,0.0,11549.0,11549.0,0.0,Bank Transfer,Paid,50
INV000216,TR000223,CU00047,FL002,2025-10-12,2025-10-19,10122.0,5500.0,1057.0,2626.0,0.0,17191.0,17191.0,0.0,Cash,Paid,50
INV000217,TR000224,CU00321,FL003,2025-10-12,2025-10-19,212823.0,21282.0,0.0,905.0,0.0,235010.0,235010.0,0.0,Cash,Paid,50
INV000218,TR000225,CU01754,FL002,2024-04-04,2024-04-11,4489.0,949.0,0.0,0.0,0.0,5438.0,5438.0,0.0,Cash,Paid,0
INV000219,TR000226,CU01875,FL004,2023-11-01,2023-11-08,204941.0,2000.0,10373.0,0.0,0.0,196568.0,196568.0,0.0,Cash,Paid,20
INV000220,TR000227,CU00562,FL002,2025-06-17,2025-06-24,52970.0,0.0,0.0,807.0,0.0,53777.0,53777.0,0.0,Cash,Paid,0
INV000221,TR000228,CU00923,FL004,2024-01-30,2024-02-06,27332.0,5000.0,0.0,2375.0,0.0,34707.0,8809.0,25898.0,EasyPaisa,Partial,0
INV000222,TR000229,CU01454,FL003,2023-05-16,2023-05-23,10525.0,4500.0,0.0,1026.0,0.0,16051.0,16051.0,0.0,Cash,Paid,100
INV000223,TR000230,CU01425,FL003,2023-11-26,2023-12-03,16493.0,3149.0,0.0,2702.0,0.0,22344.0,13234.0,9110.0,JazzCash,Partial,0
INV000224,TR000231,CU01229,FL004,2023-10-30,2023-11-06,37615.0,0.0,0.0,0.0,0.0,37615.0,37615.0,0.0,JazzCash,Paid,0
INV000225,TR000232,CU01156,FL001,2025-05-18,2025-05-25,40655.0,0.0,9276.0,1571.0,0.0,32950.0,32950.0,0.0,Cash,Paid,20
INV000226,TR000233,CU00631,FL004,2026-02-08,2026-02-15,11211.0,0.0,2765.0,1701.0,0.0,10147.0,10147.0,0.0,JazzCash,Paid,20
INV000227,TR000234,CU01256,FL003,2026-03-07,2026-03-14,43924.0,3000.0,0.0,0.0,0.0,46924.0,46924.0,0.0,JazzCash,Paid,0
INV000228,TR000235,CU00387,FL001,2026-01-10,2026-01-17,15578.0,0.0,0.0,1462.0,0.0,17040.0,17040.0,0.0,Bank Transfer,Paid,20
INV000229,TR000236,CU01506,FL001,2026-03-15,2026-03-22,31299.0,1500.0,0.0,2209.0,0.0,35008.0,30455.0,4553.0,Cash,Partial,50
INV000230,TR000237,CU00778,FL004,2025-03-19,2025-03-26,402081.0,0.0,0.0,1452.0,0.0,403533.0,403533.0,0.0,EasyPaisa,Paid,0
INV000231,TR000238,CU01891,FL003,2024-02-11,2024-02-18,119295.0,0.0,0.0,575.0,0.0,119870.0,119870.0,0.0,Cash,Paid,100
INV000232,TR000239,CU00986,FL001,2022-01-24,2022-01-31,18117.0,1812.0,0.0,0.0,0.0,19929.0,19929.0,0.0,Card (POS),Paid,100
INV000233,TR000240,CU00852,FL002,2026-05-29,2026-06-05,35178.0,1000.0,0.0,0.0,0.0,36178.0,14161.0,22017.0,Cash,Partial,20
INV000234,TR000241,CU01457,FL001,2024-02-08,2024-02-15,4427.0,2000.0,990.0,631.0,0.0,6068.0,6068.0,0.0,Cash,Paid,0
INV000235,TR000242,CU01767,FL001,2025-05-05,2025-05-12,13399.0,0.0,1663.0,0.0,0.0,11736.0,11736.0,0.0,Cash,Paid,100
INV000236,TR000243,CU01796,FL002,2025-03-12,2025-03-19,3842.0,384.0,0.0,2451.0,0.0,6677.0,6677.0,0.0,Card (POS),Paid,100
INV000237,TR000244,CU00044,FL001,2025-07-07,2025-07-14,102469.0,0.0,0.0,2776.0,0.0,105245.0,40421.0,64824.0,Bank Transfer,Partial,20
INV000238,TR000245,CU01791,FL001,2026-04-03,2026-04-10,47173.0,0.0,0.0,2149.0,0.0,49322.0,49322.0,0.0,Cash,Paid,0
INV000239,TR000246,CU00713,FL001,2025-04-26,2025-05-03,8169.0,3000.0,0.0,514.0,0.0,11683.0,11683.0,0.0,JazzCash,Paid,50
INV000240,TR000247,CU00866,FL001,2026-03-09,2026-03-16,512484.0,0.0,0.0,636.0,0.0,513120.0,513120.0,0.0,Cash,Paid,100
INV000241,TR000248,CU00144,FL003,2022-03-25,2022-04-01,98353.0,11835.0,0.0,1496.0,0.0,111684.0,69247.0,42437.0,Cash,Partial,100
INV000242,TR000249,CU01052,FL001,2025-07-28,2025-08-04,6252.0,0.0,1112.0,944.0,0.0,6084.0,6084.0,0.0,Cash,Paid,50
INV000243,TR000250,CU01674,FL003,2025-01-24,2025-01-31,128943.0,5000.0,8424.0,1219.0,0.0,126738.0,105850.0,20888.0,JazzCash,Partial,0
INV000244,TR000251,CU00764,FL001,2026-06-29,2026-07-06,42104.0,8210.0,0.0,2944.0,0.0,53258.0,53258.0,0.0,Bank Transfer,Paid,100
INV000245,TR000252,CU00243,FL004,2023-05-01,2023-05-08,209098.0,4500.0,0.0,0.0,0.0,213598.0,213598.0,0.0,Cash,Paid,50
INV000246,TR000253,CU00336,FL002,2024-01-06,2024-01-13,36534.0,4000.0,0.0,1402.0,0.0,41936.0,41936.0,0.0,Bank Transfer,Paid,50
INV000247,TR000254,CU00593,FL003,2026-06-24,2026-07-01,23207.0,0.0,4772.0,1732.0,0.0,20167.0,20167.0,0.0,JazzCash,Paid,0
INV000248,TR000255,CU00416,FL001,2025-08-20,2025-08-27,37521.0,5000.0,0.0,0.0,0.0,42521.0,42521.0,0.0,Card (POS),Paid,20
INV000249,TR000256,CU00883,FL002,2024-02-21,2024-02-28,264819.0,31482.0,0.0,710.0,0.0,297011.0,297011.0,0.0,EasyPaisa,Paid,100
INV000250,TR000257,CU00012,FL003,2025-08-02,2025-08-09,15653.0,3500.0,885.0,1589.0,0.0,19857.0,19857.0,0.0,JazzCash,Paid,100
INV000251,TR000259,CU01344,FL003,2022-06-18,2022-06-25,2647.0,0.0,0.0,2836.0,0.0,5483.0,5483.0,0.0,EasyPaisa,Paid,50
INV000252,TR000260,CU01032,FL003,2025-11-24,2025-12-01,40011.0,2500.0,0.0,1992.0,0.0,44503.0,44503.0,0.0,JazzCash,Paid,0
INV000253,TR000261,CU00444,FL001,2024-06-21,2024-06-28,64946.0,0.0,0.0,2369.0,0.0,67315.0,67315.0,0.0,Bank Transfer,Paid,0
INV000254,TR000262,CU00245,FL001,2022-07-09,2022-07-16,13471.0,0.0,0.0,0.0,0.0,13471.0,5197.0,8274.0,JazzCash,Partial,20
INV000255,TR000263,CU00066,FL001,2026-02-16,2026-02-23,9466.0,0.0,0.0,1601.0,0.0,11067.0,5956.0,5111.0,Bank Transfer,Partial,0
INV000256,TR000264,CU01469,FL001,2022-08-15,2022-08-22,46450.0,4000.0,10764.0,1047.0,0.0,40733.0,40733.0,0.0,Cash,Paid,50
INV000257,TR000265,CU01327,FL001,2022-07-23,2022-07-30,16394.0,0.0,0.0,2654.0,0.0,19048.0,19048.0,0.0,Cash,Paid,100
INV000258,TR000266,CU00633,FL002,2022-07-01,2022-07-08,937.0,6000.0,0.0,0.0,0.0,6937.0,6937.0,0.0,Bank Transfer,Paid,0
INV000259,TR000267,CU01127,FL003,2023-11-28,2023-12-05,23425.0,2342.0,0.0,994.0,0.0,26761.0,26761.0,0.0,Bank Transfer,Paid,20
INV000260,TR000268,CU00834,FL003,2022-01-29,2022-02-05,10355.0,0.0,0.0,2473.0,0.0,12828.0,12828.0,0.0,Cash,Paid,50
INV000261,TR000269,CU01797,FL002,2025-07-23,2025-07-30,38286.0,4000.0,0.0,2885.0,0.0,45171.0,45171.0,0.0,Card (POS),Paid,0
INV000262,TR000270,CU01215,FL004,2025-12-23,2025-12-30,67816.0,0.0,0.0,0.0,0.0,67816.0,55684.0,12132.0,EasyPaisa,Partial,100
INV000263,TR000271,CU01778,FL003,2025-04-17,2025-04-24,24277.0,4000.0,0.0,757.0,0.0,29034.0,29034.0,0.0,Cash,Paid,100
INV000264,TR000272,CU00777,FL002,2026-05-17,2026-05-24,77654.0,5000.0,0.0,1389.0,0.0,84043.0,84043.0,0.0,Cash,Paid,50
INV000265,TR000273,CU00718,FL003,2024-08-28,2024-09-04,644021.0,3000.0,0.0,0.0,0.0,647021.0,647021.0,0.0,Bank Transfer,Paid,50
INV000266,TR000274,CU01521,FL004,2023-08-16,2023-08-23,136170.0,15117.0,0.0,809.0,0.0,152096.0,152096.0,0.0,Cash,Paid,0
INV000267,TR000275,CU00789,FL003,2022-06-17,2022-06-24,3221085.0,0.0,0.0,0.0,0.0,3221085.0,3221085.0,0.0,Card (POS),Paid,50
INV000268,TR000276,CU01521,FL001,2022-06-26,2022-07-03,5750.0,0.0,0.0,1737.0,0.0,7487.0,1890.0,5597.0,Cash,Partial,100
INV000269,TR000277,CU00037,FL001,2026-03-18,2026-03-25,39125.0,8912.0,0.0,1284.0,0.0,49321.0,49321.0,0.0,EasyPaisa,Paid,0
INV000270,TR000278,CU01263,FL003,2026-02-06,2026-02-13,238464.0,1000.0,0.0,1449.0,0.0,240913.0,240913.0,0.0,JazzCash,Paid,20
INV000271,TR000279,CU01866,FL004,2023-08-24,2023-08-31,29486.0,4000.0,6689.0,1370.0,0.0,28167.0,28167.0,0.0,Cash,Paid,50
INV000272,TR000280,CU01556,FL001,2022-04-21,2022-04-28,44088.0,500.0,8339.0,0.0,0.0,36249.0,36249.0,0.0,Cash,Paid,0
INV000273,TR000281,CU00928,FL003,2026-02-12,2026-02-19,10746.0,2000.0,0.0,1195.0,0.0,13941.0,13941.0,0.0,Cash,Paid,50
INV000274,TR000282,CU00623,FL001,2024-04-02,2024-04-09,25560.0,4000.0,0.0,2820.0,0.0,32380.0,32380.0,0.0,JazzCash,Paid,0
INV000275,TR000283,CU00994,FL001,2023-03-02,2023-03-09,153965.0,0.0,0.0,2594.0,0.0,156559.0,156559.0,0.0,Cash,Paid,0
INV000276,TR000284,CU01453,FL002,2022-11-15,2022-11-22,28962.0,2500.0,0.0,0.0,0.0,31462.0,31462.0,0.0,Cash,Paid,20
INV000277,TR000285,CU00962,FL003,2025-06-02,2025-06-09,11983.0,9500.0,0.0,1531.0,0.0,23014.0,23014.0,0.0,JazzCash,Paid,20
INV000278,TR000286,CU00033,FL001,2022-01-24,2022-01-31,210738.0,0.0,0.0,2505.0,0.0,213243.0,213243.0,0.0,EasyPaisa,Paid,100
INV000279,TR000287,CU01104,FL003,2023-08-24,2023-08-31,14454.0,0.0,0.0,657.0,0.0,15111.0,15111.0,0.0,JazzCash,Paid,50
INV000280,TR000288,CU01398,FL001,2024-01-15,2024-01-22,6797.0,4000.0,1167.0,2041.0,0.0,11671.0,11671.0,0.0,EasyPaisa,Paid,100
INV000281,TR000289,CU01729,FL004,2022-08-21,2022-08-28,240166.0,28517.0,0.0,2805.0,0.0,271488.0,113073.0,158415.0,Bank Transfer,Partial,20
INV000282,TR000290,CU00584,FL002,2022-03-09,2022-03-16,7707.0,0.0,0.0,2466.0,0.0,10173.0,10173.0,0.0,EasyPaisa,Paid,0
INV000283,TR000291,CU00710,FL004,2024-05-22,2024-05-29,8104.0,8810.0,2000.0,595.0,0.0,15509.0,15509.0,0.0,EasyPaisa,Paid,50
INV000284,TR000292,CU00541,FL001,2026-03-30,2026-04-06,19554.0,7000.0,0.0,2084.0,0.0,28638.0,28638.0,0.0,Cash,Paid,50
INV000285,TR000293,CU00989,FL001,2023-03-06,2023-03-13,16275.0,6500.0,0.0,1879.0,0.0,24654.0,24654.0,0.0,Bank Transfer,Paid,50
INV000286,TR000294,CU00086,FL001,2024-11-26,2024-12-03,6387.0,0.0,0.0,1413.0,0.0,7800.0,7800.0,0.0,Cash,Paid,20
INV000287,TR000295,CU00416,FL001,2023-06-13,2023-06-20,5432.0,9500.0,0.0,550.0,0.0,15482.0,15482.0,0.0,Cash,Paid,50
INV000288,TR000296,CU01652,FL003,2024-06-24,2024-07-01,62862.0,0.0,12206.0,887.0,0.0,51543.0,51543.0,0.0,JazzCash,Paid,50
INV000289,TR000297,CU00917,FL001,2024-10-24,2024-10-31,20601.0,500.0,0.0,2494.0,0.0,23595.0,23595.0,0.0,Cash,Paid,0
INV000290,TR000298,CU01388,FL003,2023-05-09,2023-05-16,47809.0,4000.0,0.0,0.0,0.0,51809.0,51809.0,0.0,Cash,Paid,20
INV000291,TR000299,CU01601,FL004,2023-10-10,2023-10-17,82942.0,3500.0,0.0,2210.0,0.0,88652.0,88652.0,0.0,JazzCash,Paid,100
INV000292,TR000300,CU01138,FL003,2026-05-20,2026-05-27,165501.0,18550.0,0.0,2621.0,0.0,186672.0,40481.0,146191.0,Cash,Partial,20
INV000293,TR000301,CU01012,FL001,2023-03-04,2023-03-11,20672.0,3500.0,0.0,1833.0,0.0,26005.0,12385.0,13620.0,JazzCash,Partial,100
INV000294,TR000302,CU00154,FL003,2023-08-25,2023-09-01,56.0,4000.0,0.0,2718.0,0.0,6774.0,4610.0,2164.0,JazzCash,Partial,50
INV000295,TR000303,CU00321,FL003,2022-08-29,2022-09-05,3902.0,4000.0,385.0,0.0,0.0,7517.0,7517.0,0.0,JazzCash,Paid,100
INV000296,TR000304,CU01996,FL001,2023-11-10,2023-11-17,16678.0,1668.0,0.0,2846.0,0.0,21192.0,21192.0,0.0,Bank Transfer,Paid,0
INV000297,TR000305,CU00860,FL001,2023-12-11,2023-12-18,21913.0,6191.0,1148.0,2152.0,0.0,29108.0,29108.0,0.0,EasyPaisa,Paid,20
INV000298,TR000306,CU00589,FL001,2024-08-28,2024-09-04,110006.0,0.0,0.0,0.0,0.0,110006.0,110006.0,0.0,EasyPaisa,Paid,0
INV000299,TR000307,CU01569,FL001,2026-05-19,2026-05-26,6503.0,9150.0,0.0,0.0,0.0,15653.0,15653.0,0.0,Cash,Paid,100
INV000300,TR000308,CU01380,FL002,2022-01-10,2022-01-17,18401.0,2500.0,1534.0,1131.0,0.0,20498.0,10014.0,10484.0,Bank Transfer,Partial,50
INV000301,TR000309,CU01995,FL003,2022-12-06,2022-12-13,114039.0,1500.0,0.0,2220.0,0.0,117759.0,117759.0,0.0,EasyPaisa,Paid,50
INV000302,TR000310,CU00877,FL001,2024-06-15,2024-06-22,2628.0,0.0,361.0,2789.0,0.0,5056.0,5056.0,0.0,Bank Transfer,Paid,0
INV000303,TR000311,CU00419,FL001,2025-12-22,2025-12-29,27656.0,1500.0,0.0,2760.0,0.0,31916.0,31916.0,0.0,Cash,Paid,100
INV000304,TR000312,CU01567,FL001,2022-06-20,2022-06-27,8988.0,4500.0,0.0,852.0,0.0,14340.0,14340.0,0.0,Cash,Paid,50
INV000305,TR000313,CU01002,FL002,2023-03-27,2023-04-03,35496.0,8000.0,0.0,0.0,0.0,43496.0,43496.0,0.0,Cash,Paid,50
INV000306,TR000314,CU00036,FL003,2025-08-29,2025-09-05,52407.0,0.0,0.0,1947.0,0.0,54354.0,54354.0,0.0,Bank Transfer,Paid,0
INV000307,TR000315,CU00651,FL001,2026-04-28,2026-05-05,68693.0,0.0,0.0,1999.0,0.0,70692.0,70692.0,0.0,Cash,Paid,0
INV000308,TR000316,CU01424,FL001,2025-03-14,2025-03-21,82361.0,0.0,0.0,1386.0,0.0,83747.0,83747.0,0.0,EasyPaisa,Paid,50
INV000309,TR000317,CU00945,FL002,2025-05-25,2025-06-01,12159.0,2000.0,0.0,1653.0,0.0,15812.0,15812.0,0.0,JazzCash,Paid,0
INV000310,TR000318,CU00039,FL001,2022-01-25,2022-02-01,7293.0,4500.0,1279.0,986.0,0.0,11500.0,11500.0,0.0,Cash,Paid,0
INV000311,TR000319,CU01602,FL004,2026-01-26,2026-02-02,14006.0,5401.0,0.0,2848.0,0.0,22255.0,22255.0,0.0,Cash,Paid,100
INV000312,TR000320,CU00568,FL002,2026-06-02,2026-06-09,12259.0,500.0,0.0,1138.0,0.0,13897.0,13897.0,0.0,Cash,Paid,50
INV000313,TR000321,CU01910,FL001,2026-01-13,2026-01-20,35796.0,3000.0,4713.0,2129.0,0.0,36212.0,36212.0,0.0,Cash,Paid,0
INV000314,TR000322,CU01043,FL004,2023-06-18,2023-06-25,10418.0,2500.0,0.0,1544.0,0.0,14462.0,14462.0,0.0,Bank Transfer,Paid,100
INV000315,TR000323,CU01216,FL003,2023-10-26,2023-11-02,68231.0,0.0,0.0,872.0,0.0,69103.0,69103.0,0.0,Bank Transfer,Paid,100
INV000316,TR000324,CU00107,FL004,2022-07-29,2022-08-05,13996.0,3500.0,0.0,1464.0,0.0,18960.0,18960.0,0.0,Cash,Paid,100
INV000317,TR000325,CU00413,FL003,2022-11-11,2022-11-18,33118.0,0.0,0.0,0.0,0.0,33118.0,33118.0,0.0,Card (POS),Paid,20
INV000318,TR000326,CU01996,FL003,2022-06-22,2022-06-29,69690.0,6969.0,0.0,1330.0,0.0,77989.0,77989.0,0.0,JazzCash,Paid,100
INV000319,TR000327,CU01249,FL001,2026-03-12,2026-03-19,43993.0,3500.0,0.0,2932.0,0.0,50425.0,50425.0,0.0,Cash,Paid,0
INV000320,TR000328,CU00374,FL004,2023-11-08,2023-11-15,7607.0,0.0,0.0,801.0,0.0,8408.0,8408.0,0.0,EasyPaisa,Paid,50
INV000321,TR000329,CU00185,FL001,2022-08-10,2022-08-17,54450.0,4000.0,0.0,524.0,0.0,58974.0,58974.0,0.0,Cash,Paid,0
INV000322,TR000330,CU01138,FL001,2022-11-13,2022-11-20,12418.0,4000.0,0.0,508.0,0.0,16926.0,16926.0,0.0,Bank Transfer,Paid,100
INV000323,TR000331,CU00903,FL003,2022-05-16,2022-05-23,9158.0,2000.0,0.0,0.0,0.0,11158.0,11158.0,0.0,JazzCash,Paid,50
INV000324,TR000332,CU01206,FL002,2023-01-08,2023-01-15,247.0,3025.0,0.0,2843.0,0.0,6115.0,6115.0,0.0,Bank Transfer,Paid,50
INV000325,TR000333,CU00800,FL001,2023-08-16,2023-08-23,8035.0,6304.0,0.0,0.0,0.0,14339.0,14339.0,0.0,EasyPaisa,Paid,20
INV000326,TR000334,CU01461,FL003,2024-08-11,2024-08-18,96508.0,1000.0,0.0,0.0,0.0,97508.0,97508.0,0.0,Cash,Paid,0
INV000327,TR000335,CU01998,FL003,2026-04-06,2026-04-13,45704.0,8570.0,0.0,632.0,0.0,54906.0,54906.0,0.0,Bank Transfer,Paid,20
INV000328,TR000336,CU01657,FL004,2026-04-18,2026-04-25,90982.0,0.0,0.0,560.0,0.0,91542.0,91542.0,0.0,JazzCash,Paid,100
INV000329,TR000337,CU01955,FL001,2026-04-24,2026-05-01,53709.0,0.0,0.0,0.0,0.0,53709.0,53709.0,0.0,JazzCash,Paid,100
INV000330,TR000338,CU01149,FL001,2025-04-11,2025-04-18,72085.0,2000.0,0.0,908.0,0.0,74993.0,74993.0,0.0,EasyPaisa,Paid,20
INV000331,TR000340,CU00843,FL002,2025-04-25,2025-05-02,34268.0,6500.0,0.0,2478.0,0.0,43246.0,22807.0,20439.0,EasyPaisa,Partial,20
INV000332,TR000341,CU00335,FL003,2026-06-03,2026-06-10,56104.0,2500.0,0.0,2557.0,0.0,61161.0,61161.0,0.0,JazzCash,Paid,100
INV000333,TR000342,CU00041,FL001,2026-06-28,2026-07-05,11095.0,0.0,0.0,2908.0,0.0,14003.0,14003.0,0.0,Cash,Paid,100
INV000334,TR000343,CU01921,FL002,2024-11-02,2024-11-09,770.0,0.0,0.0,1520.0,0.0,2290.0,2290.0,0.0,EasyPaisa,Paid,0
INV000335,TR000344,CU00932,FL003,2022-06-05,2022-06-12,65754.0,0.0,0.0,2682.0,0.0,68436.0,68436.0,0.0,Cash,Paid,0
INV000336,TR000345,CU00703,FL002,2024-08-22,2024-08-29,1611.0,10000.0,0.0,1832.0,0.0,13443.0,13443.0,0.0,EasyPaisa,Paid,0
INV000337,TR000346,CU01378,FL002,2026-03-23,2026-03-30,16059.0,2000.0,0.0,1436.0,0.0,19495.0,19495.0,0.0,Bank Transfer,Paid,0
INV000338,TR000347,CU00197,FL001,2025-10-24,2025-10-31,11319.0,0.0,0.0,1046.0,0.0,12365.0,12365.0,0.0,Card (POS),Paid,50
INV000339,TR000348,CU01545,FL004,2022-02-24,2022-03-03,83952.0,2500.0,0.0,0.0,0.0,86452.0,86452.0,0.0,Cash,Paid,100
