fuel_id,trip_id,vehicle_id,fleet_id,driver_id,fill_date,fuel_type,litres_filled,price_per_litre_pkr,fuel_cost_pkr,km_driven,fuel_efficiency_kmpl,odometer_at_fill,fill_station,paid_by
FU0000180,TR000220,VH00109,FL003,DR0020,2024-05-23,Diesel,1.91,284.0,542.44,13.9,7.28,118191,PSO Karachi,Driver Cash
FU0000181,TR000222,VH00069,FL001,DR0005,2026-01-27,Petrol,30.56,243.8,7450.53,370.7,12.13,28144,PSO Karachi,Driver Cash
FU0000182,TR000223,VH00050,FL002,DR0043,2025-10-12,Petrol,1.86,249.5,464.07,15.5,8.33,177639,Attock Petroleum Rawalpindi,Driver Cash
FU0000183,TR000224,VH00118,FL003,DR0059,2025-10-07,Petrol,5.86,249.5,1462.07,43.0,7.34,172896,HASCOL Lahore,Driver Cash
FU0000184,TR000226,VH00095,FL004,,2023-10-25,Petrol,31.24,290.45,9073.66,267.0,8.55,145941,Total Parco DHA,Driver Cash
FU0000185,TR000227,VH00071,FL002,DR0019,2025-06-14,Petrol,80.24,255.63,20511.75,960.3,11.97,150637,Total Parco F-8,Driver Cash
FU0000186,TR000228,VH00037,FL004,DR0058,2024-01-28,Diesel,9.65,284.0,2740.6,78.7,8.16,40511,Shell Gulshan,Fleet Card
FU0000187,TR000230,VH00018,FL003,DR0052,2023-11-25,Petrol,4.97,290.45,1443.54,57.1,11.49,137469,HASCOL Lahore,Driver Cash
FU0000188,TR000231,VH00086,FL004,,2023-10-25,Petrol,4.91,290.45,1426.11,58.4,11.89,44137,Shell G-11,Petty Cash
FU0000189,TR000232,VH00065,FL001,DR0022,2025-05-16,Petrol,11.0,255.63,2811.93,76.1,6.92,35596,Total Parco DHA,Petty Cash
FU0000190,TR000233,VH00029,FL004,DR0054,2026-02-07,Petrol,8.82,243.8,2150.32,76.3,8.65,114400,PSO Islamabad,Driver Cash
FU0000191,TR000234,VH00048,FL003,,2026-03-04,Diesel,6.89,247.0,1701.83,69.3,10.06,21760,Total Parco DHA,Driver Cash
FU0000192,TR000235,VH00087,FL001,DR0058,2026-01-09,Diesel,7.14,247.0,1763.58,75.8,10.62,48004,HASCOL Lahore,Driver Cash
FU0000193,TR000236,VH00084,FL001,DR0005,2026-03-13,Petrol,34.16,243.8,8328.21,339.6,9.94,164654,Attock Petroleum Rawalpindi,Driver Cash
FU0000194,TR000237,VH00008,FL004,DR0033,2025-03-16,Petrol,11.54,255.63,2949.97,73.2,6.34,119265,PSO Islamabad,Driver Cash
FU0000195,TR000238,VH00057,FL003,DR0038,2024-02-08,Petrol,45.32,279.75,12678.27,386.7,8.53,102729,Total Parco DHA,Petty Cash
FU0000196,TR000239,VH00033,FL001,,2022-01-23,Diesel,11.76,127.3,1497.05,72.0,6.12,101312,PSO Islamabad,Driver Cash
FU0000197,TR000240,VH00002,FL002,,2026-05-28,Diesel,12.25,247.0,3025.75,69.3,5.66,91487,Attock Petroleum Rawalpindi,Driver Cash
FU0000198,TR000242,VH00106,FL001,,2025-05-02,Petrol,6.45,255.63,1648.81,69.6,10.79,43970,Total Parco F-8,Petty Cash
FU0000199,TR000243,VH00100,FL002,DR0042,2025-03-12,Petrol,4.2,255.63,1073.65,63.0,15.0,156429,PSO Karachi,Petty Cash
FU0000200,TR000244,VH00051,FL001,DR0040,2025-07-04,Petrol,41.31,249.5,10306.85,386.7,9.36,98768,PSO Islamabad,Fleet Card
FU0000201,TR000245,VH00067,FL001,DR0012,2026-04-02,Petrol,63.13,243.8,15391.09,543.0,8.6,29028,PSO Islamabad,Fleet Card
FU0000202,TR000246,VH00012,FL001,DR0034,2025-04-26,Petrol,13.3,255.63,3399.88,176.5,13.27,54727,PSO Karachi,Fleet Card
FU0000203,TR000247,VH00065,FL001,DR0016,2026-02-04,Petrol,14.64,243.8,3569.23,133.7,9.13,36592,Shell Gulshan,Fleet Card
FU0000204,TR000248,VH00109,FL003,DR0057,2022-03-24,Diesel,157.16,127.3,20006.47,900.7,5.73,119939,PSO Karachi,Driver Cash
FU0000205,TR000250,VH00114,FL003,DR0009,2025-01-18,Diesel,78.18,259.9,20318.98,588.3,7.52,98195,Shell Gulshan,Driver Cash
FU0000206,TR000251,VH00112,FL001,DR0035,2026-06-29,Petrol,6.19,243.8,1509.12,71.9,11.62,104725,PSO Islamabad,Petty Cash
FU0000207,TR000253,VH00044,FL002,DR0033,2024-01-06,Petrol,2.76,279.75,772.11,15.7,5.69,145553,PSO Islamabad,Driver Cash
FU0000208,TR000254,VH00048,FL003,DR0059,2026-06-23,Diesel,8.1,247.0,2000.7,67.7,8.36,20389,PSO Karachi,Petty Cash
FU0000209,TR000255,VH00062,FL001,,2025-08-18,Diesel,19.7,253.0,4984.1,171.7,8.72,139222,PSO Islamabad,Driver Cash
FU0000210,TR000256,VH00078,FL002,DR0016,2024-02-19,Petrol,197.85,279.75,55348.54,1440.2,7.28,87962,PSO Karachi,Fleet Card
FU0000211,TR000257,VH00021,FL003,DR0020,2025-08-01,Diesel,1.59,253.0,402.27,15.1,9.5,172293,Total Parco F-8,Fleet Card
FU0000212,TR000259,VH00088,FL003,DR0057,2022-06-17,Petrol,3.55,179.86,638.5,42.2,11.89,80808,PSO Karachi,Petty Cash
FU0000213,TR000260,VH00090,FL003,DR0024,2025-11-19,Petrol,27.0,249.5,6736.5,335.9,12.44,48324,Shell Gulshan,Petty Cash
FU0000214,TR000261,VH00052,FL001,DR0009,2024-06-18,Diesel,43.21,284.0,12271.64,404.3,9.36,104045,Total Parco F-8,Driver Cash
FU0000215,TR000262,VH00023,FL001,,2022-07-08,Diesel,2.69,174.15,468.46,19.6,7.29,43612,Shell Gulshan,Fleet Card
FU0000216,TR000263,VH00064,FL001,DR0011,2026-02-15,Petrol,22.85,243.8,5570.83,364.6,15.96,86403,Shell Gulshan,Petty Cash
FU0000217,TR000264,VH00032,FL001,DR0033,2022-08-14,Petrol,73.32,179.86,13187.34,543.0,7.41,141795,Shell Gulshan,Fleet Card
FU0000218,TR000267,VH00018,FL003,DR0049,2023-11-26,Petrol,7.83,290.45,2274.22,75.1,9.59,134951,HASCOL Lahore,Fleet Card
FU0000219,TR000268,VH00020,FL003,DR0003,2022-01-27,Petrol,3.07,144.82,444.6,39.4,12.83,21738,HASCOL Lahore,Petty Cash
FU0000220,TR000269,VH00068,FL002,DR0041,2025-07-22,Petrol,142.81,249.5,35631.1,1468.7,10.28,112562,PSO Islamabad,Fleet Card
FU0000221,TR000271,VH00083,FL003,DR0057,2025-04-15,Petrol,6.25,255.63,1597.69,64.1,10.26,150879,PSO Karachi,Petty Cash
FU0000222,TR000272,VH00078,FL002,DR0007,2026-05-15,Petrol,2.31,243.8,563.18,18.9,8.18,90732,PSO Karachi,Petty Cash
FU0000223,TR000273,VH00047,FL003,,2024-08-25,Petrol,170.14,268.42,45668.98,1231.7,7.24,136655,HASCOL Lahore,Petty Cash
FU0000224,TR000274,VH00113,FL004,DR0003,2023-08-11,Diesel,104.48,283.0,29567.84,936.4,8.96,94518,PSO Karachi,Fleet Card
FU0000225,TR000275,VH00054,FL003,,2022-05-15,Petrol,13.07,144.82,1892.8,75.2,5.75,55708,PSO Islamabad,Fleet Card
FU0000226,TR000276,VH00064,FL001,DR0057,2022-06-25,Petrol,4.93,179.86,886.71,70.1,14.22,88673,Shell G-11,Driver Cash
FU0000227,TR000277,VH00107,FL001,DR0043,2026-03-16,Diesel,8.65,247.0,2136.55,71.6,8.28,135887,PSO Karachi,Fleet Card
FU0000228,TR000278,VH00118,FL003,DR0007,2026-02-03,Petrol,210.46,243.8,51310.15,1534.7,7.29,173412,Total Parco F-8,Fleet Card
FU0000229,TR000279,VH00103,FL004,DR0029,2023-08-23,Petrol,41.65,290.45,12097.24,389.4,9.35,89522,Shell G-11,Fleet Card
FU0000230,TR000280,VH00077,FL001,,2022-04-19,Diesel,44.53,127.3,5668.67,498.6,11.2,114471,Total Parco F-8,Driver Cash
FU0000231,TR000281,VH00013,FL003,DR0032,2026-02-12,Petrol,2.35,243.8,572.93,17.4,7.4,155514,PSO Karachi,Fleet Card
FU0000232,TR000282,VH00046,FL001,DR0051,2024-04-01,Diesel,6.9,284.0,1959.6,63.9,9.26,87806,Attock Petroleum Rawalpindi,Fleet Card
FU0000233,TR000284,VH00001,FL002,,2022-11-11,Petrol,72.58,224.8,16315.98,1186.8,16.35,123100,Attock Petroleum Rawalpindi,Fleet Card
FU0000234,TR000285,VH00111,FL003,DR0049,2025-06-02,Diesel,39.44,259.9,10250.46,398.2,10.1,138449,PSO Islamabad,Fleet Card
FU0000235,TR000286,VH00045,FL001,DR0026,2022-01-19,Petrol,91.94,144.82,13314.75,900.7,9.8,164337,Total Parco DHA,Petty Cash
FU0000236,TR000287,VH00055,FL003,DR0035,2023-08-22,Petrol,5.88,290.45,1707.85,68.1,11.58,156608,Total Parco DHA,Fleet Card
FU0000237,TR000289,VH00008,FL004,DR0037,2022-08-21,Petrol,147.1,179.86,26457.41,900.7,6.12,119575,PSO Islamabad,Petty Cash
FU0000238,TR000291,VH00037,FL004,DR0060,2024-05-21,Diesel,7.22,284.0,2050.48,75.7,10.48,43266,Total Parco DHA,Driver Cash
FU0000239,TR000292,VH00099,FL001,DR0027,2026-03-28,Petrol,29.77,243.8,7257.93,370.2,12.44,24779,Shell Gulshan,Fleet Card
FU0000240,TR000293,VH00076,FL001,DR0054,2023-03-05,Petrol,4.16,249.8,1039.17,40.6,9.76,161513,Shell G-11,Driver Cash
FU0000241,TR000294,VH00069,FL001,DR0022,2024-11-25,Petrol,3.16,268.42,848.21,36.5,11.55,31324,Total Parco DHA,Driver Cash
FU0000242,TR000295,VH00019,FL001,DR0055,2023-06-13,Petrol,21.11,249.8,5273.28,325.8,15.43,67091,Total Parco DHA,Fleet Card
FU0000243,TR000296,VH00105,FL003,DR0021,2024-06-15,Petrol,1.23,279.75,344.09,15.6,12.68,56217,HASCOL Lahore,Petty Cash
FU0000244,TR000297,VH00017,FL001,DR0005,2024-10-22,Petrol,11.14,268.42,2990.2,120.8,10.84,110597,PSO Karachi,Petty Cash
FU0000245,TR000298,VH00105,FL003,,2023-05-07,Petrol,144.15,249.8,36008.67,1552.2,10.77,54118,Total Parco F-8,Fleet Card
FU0000246,TR000299,VH00113,FL004,DR0040,2023-10-06,Diesel,6.63,283.0,1876.29,51.1,7.71,96638,Total Parco DHA,Driver Cash
FU0000247,TR000300,VH00104,FL003,DR0010,2026-04-20,Petrol,5.57,243.8,1357.97,66.8,11.99,43021,Shell G-11,Petty Cash
FU0000248,TR000301,VH00024,FL001,DR0011,2023-03-03,Diesel,55.55,263.0,14609.65,386.7,6.96,94479,Shell Gulshan,Petty Cash
FU0000249,TR000303,VH00020,FL003,,2022-08-28,Petrol,3.61,179.86,649.29,50.0,13.85,20783,Attock Petroleum Rawalpindi,Driver Cash
FU0000250,TR000304,VH00025,FL001,DR0024,2023-11-09,Diesel,1.86,283.0,526.38,14.7,7.9,30214,Attock Petroleum Rawalpindi,Petty Cash
FU0000251,TR000305,VH00046,FL001,DR0049,2023-12-10,Diesel,41.52,283.0,11750.16,375.6,9.05,87963,PSO Karachi,Fleet Card
FU0000252,TR000307,VH00016,FL001,,2026-05-18,Petrol,27.23,243.8,6638.67,337.8,12.41,44159,Total Parco DHA,Driver Cash
FU0000253,TR000308,VH00110,FL002,DR0057,2022-01-09,Petrol,4.07,144.82,589.42,30.7,7.54,149208,HASCOL Lahore,Petty Cash
FU0000254,TR000309,VH00047,FL003,DR0016,2022-12-05,Petrol,12.62,224.8,2836.98,66.8,5.29,133526,Shell Gulshan,Petty Cash
FU0000255,TR000310,VH00016,FL001,DR0057,2024-06-15,Petrol,2.85,279.75,797.29,32.6,11.44,42885,PSO Islamabad,Petty Cash
FU0000256,TR000311,VH00016,FL001,DR0044,2025-12-20,Petrol,59.79,249.5,14917.6,768.9,12.86,46662,Attock Petroleum Rawalpindi,Driver Cash
FU0000257,TR000312,VH00069,FL001,DR0025,2022-06-19,Petrol,6.44,179.86,1158.3,76.4,11.86,28189,Shell Gulshan,Driver Cash
FU0000258,TR000313,VH00002,FL002,,2023-03-26,Diesel,3.27,263.0,860.01,25.7,7.86,91707,PSO Islamabad,Driver Cash
FU0000259,TR000314,VH00114,FL003,DR0054,2025-08-26,Diesel,8.42,253.0,2130.26,66.9,7.95,101828,Total Parco DHA,Fleet Card
FU0000260,TR000315,VH00102,FL001,DR0046,2026-04-26,Petrol,141.35,243.8,34461.13,1552.0,10.98,59250,PSO Islamabad,Fleet Card
FU0000261,TR000316,VH00067,FL001,DR0058,2025-03-13,Petrol,163.3,255.63,41744.38,1172.6,7.18,29353,PSO Karachi,Driver Cash
FU0000262,TR000317,VH00010,FL002,DR0022,2025-05-23,Petrol,1.98,255.63,506.15,24.3,12.27,85464,PSO Karachi,Driver Cash
FU0000263,TR000318,VH00032,FL001,DR0053,2022-01-25,Petrol,2.73,144.82,395.36,25.7,9.41,140888,PSO Karachi,Fleet Card
FU0000264,TR000319,VH00095,FL004,DR0038,2026-01-26,Petrol,1.54,243.8,375.45,12.4,8.05,148928,Shell Gulshan,Fleet Card
FU0000265,TR000320,VH00071,FL002,DR0018,2026-06-01,Petrol,4.37,243.8,1065.41,44.3,10.14,154011,Attock Petroleum Rawalpindi,Fleet Card
FU0000266,TR000321,VH00067,FL001,DR0004,2026-01-12,Petrol,5.44,243.8,1326.27,38.6,7.1,28676,Attock Petroleum Rawalpindi,Petty Cash
FU0000267,TR000322,VH00092,FL004,DR0038,2023-06-17,Petrol,3.63,249.8,906.77,51.1,14.08,175760,Total Parco DHA,Fleet Card
FU0000268,TR000324,VH00103,FL004,DR0018,2022-07-28,Petrol,9.27,179.86,1667.3,70.5,7.61,88811,Total Parco F-8,Petty Cash
FU0000269,TR000325,VH00005,FL003,,2022-11-09,Diesel,3.97,235.3,934.14,31.5,7.93,50240,Shell Gulshan,Fleet Card
FU0000270,TR000326,VH00055,FL003,DR0031,2022-06-16,Petrol,112.87,179.86,20300.8,1440.2,12.76,154843,PSO Karachi,Fleet Card
FU0000271,TR000328,VH00037,FL004,DR0002,2023-11-07,Diesel,1.65,283.0,466.95,14.4,8.73,42679,PSO Karachi,Fleet Card
FU0000272,TR000329,VH00041,FL001,DR0020,2022-08-08,Petrol,113.8,179.86,20468.07,1236.0,10.86,98557,Attock Petroleum Rawalpindi,Driver Cash
FU0000273,TR000330,VH00051,FL001,DR0012,2022-11-13,Petrol,6.64,224.8,1492.67,62.4,9.4,100761,Shell G-11,Fleet Card
FU0000274,TR000331,VH00026,FL003,,2022-05-14,Petrol,22.61,144.82,3274.38,372.1,16.46,164586,HASCOL Lahore,Driver Cash
FU0000275,TR000333,VH00019,FL001,,2023-08-14,Petrol,4.32,290.45,1254.74,66.9,15.49,66645,Shell G-11,Fleet Card
FU0000276,TR000334,VH00038,FL003,,2024-08-10,Petrol,7.96,268.42,2136.62,66.9,8.4,108219,Total Parco F-8,Driver Cash
FU0000277,TR000335,VH00047,FL003,DR0038,2026-04-05,Petrol,17.97,243.8,4381.09,77.5,4.31,136642,Shell Gulshan,Petty Cash
FU0000278,TR000336,VH00103,FL004,DR0010,2026-04-16,Petrol,107.83,243.8,26288.95,936.4,8.68,88237,HASCOL Lahore,Driver Cash
FU0000279,TR000337,VH00076,FL001,,2026-04-20,Petrol,4.3,243.8,1048.34,50.9,11.84,159837,Attock Petroleum Rawalpindi,Driver Cash
FU0000280,TR000338,VH00046,FL001,DR0035,2025-04-09,Diesel,109.31,259.9,28409.67,936.4,8.57,89389,PSO Karachi,Petty Cash
FU0000281,TR000340,VH00059,FL002,DR0038,2025-04-25,Diesel,56.52,259.9,14689.55,375.9,6.65,113606,PSO Islamabad,Fleet Card
FU0000282,TR000341,VH00118,FL003,DR0037,2026-06-02,Petrol,44.58,243.8,10868.6,332.9,7.47,172980,Shell Gulshan,Petty Cash
FU0000283,TR000342,VH00082,FL001,DR0012,2026-06-28,Petrol,1.28,243.8,312.06,14.9,11.64,91110,Attock Petroleum Rawalpindi,Fleet Card
FU0000284,TR000347,VH00084,FL001,DR0009,2025-10-23,Petrol,5.65,249.5,1409.68,51.4,9.1,162474,PSO Karachi,Petty Cash
FU0000285,TR000348,VH00103,FL004,,2022-02-23,Petrol,210.05,144.82,30419.44,1355.8,6.45,91817,Total Parco DHA,Driver Cash
FU0000286,TR000349,VH00094,FL002,DR0053,2025-03-05,Petrol,3.62,255.63,925.38,44.8,12.38,80801,Shell Gulshan,Driver Cash
FU0000287,TR000350,VH00090,FL003,,2025-07-18,Petrol,86.69,249.5,21629.15,1198.3,13.82,50751,PSO Islamabad,Petty Cash
FU0000288,TR000352,VH00082,FL001,DR0012,2025-01-27,Petrol,141.01,255.63,36046.39,1445.9,10.25,93350,Total Parco DHA,Fleet Card
FU0000289,TR000353,VH00056,FL002,DR0021,2024-08-05,Petrol,2.52,268.42,676.42,25.4,10.08,59870,HASCOL Lahore,Fleet Card
FU0000290,TR000354,VH00111,FL003,,2026-02-06,Diesel,164.17,247.0,40549.99,1450.0,8.83,137270,HASCOL Lahore,Driver Cash
FU0000291,TR000355,VH00023,FL001,DR0010,2025-01-21,Diesel,189.61,259.9,49279.64,1420.5,7.49,46476,Shell G-11,Petty Cash
FU0000292,TR000356,VH00073,FL001,DR0029,2026-05-27,Petrol,3.27,243.8,797.23,30.2,9.24,142609,Attock Petroleum Rawalpindi,Fleet Card
FU0000293,TR000358,VH00008,FL004,DR0054,2023-02-14,Petrol,89.41,249.8,22334.62,525.5,5.88,117853,PSO Karachi,Fleet Card
FU0000294,TR000359,VH00055,FL003,DR0032,2025-03-04,Petrol,2.3,255.63,587.95,30.4,13.22,154822,PSO Islamabad,Driver Cash
FU0000295,TR000362,VH00049,FL001,DR0047,2025-08-16,Petrol,16.63,249.5,4149.18,175.2,10.54,181205,Shell G-11,Petty Cash
FU0000296,TR000364,VH00062,FL001,DR0009,2024-12-16,Diesel,6.48,271.34,1758.28,53.2,8.21,141654,Total Parco DHA,Petty Cash
FU0000297,TR000365,VH00105,FL003,DR0011,2023-06-18,Petrol,6.04,249.8,1508.79,75.2,12.45,56019,PSO Karachi,Fleet Card
FU0000298,TR000366,VH00062,FL001,DR0052,2024-04-26,Diesel,7.26,284.0,2061.84,52.8,7.27,139431,PSO Islamabad,Petty Cash
FU0000299,TR000367,VH00045,FL001,DR0004,2024-08-01,Petrol,3.63,268.42,974.36,30.9,8.51,166993,Total Parco DHA,Driver Cash
FU0000300,TR000368,VH00035,FL002,DR0022,2024-04-20,Petrol,3.63,279.75,1015.49,37.1,10.22,82738,HASCOL Lahore,Driver Cash
FU0000301,TR000369,VH00087,FL001,DR0047,2024-10-14,Diesel,20.3,271.34,5508.2,190.7,9.39,48310,PSO Karachi,Fleet Card
FU0000302,TR000370,VH00060,FL003,DR0036,2024-08-07,Diesel,54.68,271.34,14836.87,525.5,9.61,43681,PSO Karachi,Driver Cash
FU0000303,TR000371,VH00018,FL003,DR0013,2025-04-09,Petrol,1.38,255.63,352.77,13.1,9.49,132736,Shell G-11,Petty Cash
FU0000304,TR000374,VH00042,FL002,DR0052,2023-08-22,Petrol,48.99,290.45,14229.15,381.5,7.79,165323,PSO Karachi,Fleet Card
FU0000305,TR000376,VH00092,FL004,DR0025,2022-03-06,Petrol,32.5,144.82,4706.65,337.8,10.39,178655,Attock Petroleum Rawalpindi,Fleet Card
FU0000306,TR000377,VH00101,FL004,DR0046,2023-05-22,Petrol,37.52,249.8,9372.5,383.8,10.23,113301,Total Parco F-8,Petty Cash
FU0000307,TR000380,VH00087,FL001,DR0037,2024-07-15,Diesel,5.57,271.34,1511.36,60.9,10.93,46029,PSO Islamabad,Petty Cash
FU0000308,TR000381,VH00024,FL001,DR0020,2024-08-28,Diesel,3.78,271.34,1025.67,30.0,7.94,93087,Shell Gulshan,Fleet Card
FU0000309,TR000382,VH00079,FL002,DR0010,2025-07-20,Petrol,4.61,249.5,1150.2,55.8,12.1,100760,HASCOL Lahore,Driver Cash
FU0000310,TR000384,VH00037,FL004,DR0043,2023-05-15,Diesel,5.72,263.0,1504.36,58.8,10.28,40907,Total Parco F-8,Fleet Card
FU0000311,TR000385,VH00010,FL002,,2026-03-07,Petrol,5.36,243.8,1306.77,68.7,12.82,85144,PSO Karachi,Fleet Card
FU0000312,TR000386,VH00083,FL003,DR0055,2022-07-05,Petrol,139.51,179.86,25092.27,1468.7,10.53,153121,Total Parco DHA,Driver Cash
FU0000313,TR000387,VH00039,FL002,DR0060,2023-09-06,Diesel,104.62,283.0,29607.46,543.0,5.19,43155,PSO Karachi,Driver Cash
FU0000314,TR000388,VH00034,FL001,DR0029,2025-04-01,Petrol,3.87,255.63,989.29,66.3,17.13,45428,PSO Islamabad,Driver Cash
FU0000315,TR000389,VH00105,FL003,DR0039,2023-02-22,Petrol,5.41,249.8,1351.42,60.6,11.2,56568,PSO Karachi,Fleet Card
FU0000316,TR000390,VH00016,FL001,,2024-12-26,Petrol,1.51,268.42,405.31,15.6,10.33,46247,PSO Islamabad,Driver Cash
FU0000317,TR000391,VH00045,FL001,DR0026,2024-07-14,Petrol,6.47,268.42,1736.68,46.8,7.23,164490,Shell Gulshan,Petty Cash
FU0000318,TR000392,VH00109,FL003,,2026-01-02,Diesel,53.08,247.0,13110.76,317.7,5.99,115711,Total Parco F-8,Fleet Card
FU0000319,TR000394,VH00108,FL001,DR0013,2023-11-27,Petrol,52.96,290.45,15382.23,386.7,7.3,156447,PSO Islamabad,Fleet Card
FU0000320,TR000395,VH00086,FL004,DR0036,2026-02-18,Petrol,32.55,243.8,7935.69,384.0,11.8,41436,PSO Karachi,Petty Cash
FU0000321,TR000396,VH00018,FL003,DR0016,2022-08-20,Petrol,6.5,179.86,1169.09,68.8,10.58,136273,Total Parco DHA,Petty Cash
FU0000322,TR000398,VH00112,FL001,DR0053,2023-01-16,Petrol,31.36,224.8,7049.73,386.7,12.33,106136,Shell G-11,Petty Cash
FU0000323,TR000399,VH00119,FL003,,2025-09-17,Petrol,2.73,249.5,681.13,28.8,10.55,37361,Shell G-11,Petty Cash
FU0000324,TR000401,VH00007,FL001,DR0056,2024-08-18,Petrol,6.14,268.42,1648.1,69.1,11.25,120753,Total Parco DHA,Driver Cash
FU0000325,TR000402,VH00056,FL002,,2023-09-21,Petrol,2.22,290.45,644.8,28.6,12.88,57182,Shell Gulshan,Fleet Card
FU0000326,TR000404,VH00105,FL003,DR0043,2023-10-16,Petrol,2.15,290.45,624.47,27.3,12.7,56002,PSO Karachi,Fleet Card
FU0000327,TR000405,VH00079,FL002,DR0033,2023-09-07,Petrol,5.66,290.45,1643.95,56.8,10.04,102197,Shell G-11,Fleet Card
FU0000328,TR000406,VH00015,FL002,DR0060,2022-08-15,Petrol,5.0,179.86,899.3,52.4,10.48,178831,PSO Karachi,Fleet Card
FU0000329,TR000407,VH00004,FL002,DR0043,2023-06-23,Petrol,9.71,249.8,2425.56,72.2,7.44,174887,PSO Islamabad,Driver Cash
FU0000330,TR000408,VH00036,FL001,DR0026,2022-06-25,Petrol,3.58,179.86,643.9,60.4,16.87,20736,Total Parco F-8,Driver Cash
FU0000331,TR000409,VH00053,FL002,DR0031,2022-06-09,Petrol,106.19,179.86,19099.33,1285.0,12.1,110482,Shell Gulshan,Driver Cash
FU0000332,TR000410,VH00082,FL001,DR0057,2025-10-02,Petrol,5.3,249.5,1322.35,64.1,12.09,91469,Shell Gulshan,Petty Cash
FU0000333,TR000411,VH00086,FL004,DR0038,2026-04-23,Petrol,117.58,243.8,28666.0,1397.9,11.89,44276,PSO Karachi,Fleet Card
FU0000334,TR000412,VH00037,FL004,DR0054,2023-01-19,Diesel,6.68,235.3,1571.8,56.4,8.44,41150,Total Parco F-8,Fleet Card
FU0000335,TR000413,VH00105,FL003,DR0008,2022-03-12,Petrol,3.18,144.82,460.53,41.2,12.96,55464,PSO Islamabad,Fleet Card
FU0000336,TR000414,VH00057,FL003,DR0008,2025-08-02,Petrol,3.43,249.5,855.79,26.8,7.81,101037,Shell Gulshan,Petty Cash
FU0000337,TR000415,VH00105,FL003,DR0026,2022-12-13,Petrol,5.62,224.8,1263.38,68.2,12.14,58051,Attock Petroleum Rawalpindi,Petty Cash
FU0000338,TR000416,VH00106,FL001,DR0041,2026-05-27,Petrol,2.11,243.8,514.42,24.8,11.75,42020,PSO Islamabad,Fleet Card
FU0000339,TR000417,VH00002,FL002,DR0060,2024-11-20,Diesel,53.76,271.34,14587.24,364.6,6.78,86868,Total Parco F-8,Fleet Card
FU0000340,TR000418,VH00053,FL002,DR0016,2023-08-06,Petrol,4.45,290.45,1292.5,48.9,10.99,110145,HASCOL Lahore,Driver Cash
FU0000341,TR000419,VH00028,FL003,DR0008,2026-01-06,Diesel,7.63,247.0,1884.61,66.2,8.68,60820,Total Parco DHA,Driver Cash
FU0000342,TR000420,VH00037,FL004,,2025-05-13,Diesel,175.44,259.9,45596.86,1552.2,8.85,42638,PSO Islamabad,Fleet Card
FU0000343,TR000422,VH00102,FL001,DR0018,2024-02-10,Petrol,141.3,279.75,39528.68,1440.2,10.19,57200,PSO Islamabad,Fleet Card
FU0000344,TR000423,VH00007,FL001,DR0028,2025-10-16,Petrol,5.27,249.5,1314.86,53.5,10.15,119183,Shell Gulshan,Fleet Card
FU0000345,TR000424,VH00026,FL003,DR0016,2024-08-21,Petrol,14.73,268.42,3953.83,245.1,16.64,165434,HASCOL Lahore,Driver Cash
FU0000346,TR000425,VH00071,FL002,DR0047,2023-07-08,Petrol,2.11,290.45,612.85,24.6,11.66,150974,PSO Islamabad,Fleet Card
FU0000347,TR000427,VH00063,FL003,DR0026,2025-04-07,Diesel,1.97,259.9,512.0,20.5,10.41,70554,Shell Gulshan,Fleet Card
FU0000348,TR000429,VH00063,FL003,DR0028,2026-06-14,Diesel,32.65,247.0,8064.55,337.8,10.35,69656,HASCOL Lahore,Driver Cash
FU0000349,TR000430,VH00091,FL001,DR0042,2026-03-11,Petrol,33.8,243.8,8240.44,376.1,11.13,173266,PSO Karachi,Petty Cash
FU0000350,TR000431,VH00037,FL004,,2026-05-23,Diesel,18.31,247.0,4522.57,178.4,9.74,38673,HASCOL Lahore,Petty Cash
FU0000351,TR000432,VH00063,FL003,,2022-11-27,Diesel,3.12,235.3,734.14,30.4,9.74,70421,PSO Karachi,Petty Cash
FU0000352,TR000433,VH00088,FL003,DR0053,2025-06-28,Petrol,34.67,255.63,8862.69,396.1,11.42,82109,Shell Gulshan,Fleet Card
FU0000353,TR000434,VH00080,FL002,DR0003,2024-08-15,Diesel,8.18,271.34,2219.56,64.4,7.87,142729,HASCOL Lahore,Driver Cash
FU0000354,TR000435,VH00063,FL003,DR0048,2025-05-03,Diesel,39.98,259.9,10390.8,364.6,9.12,72665,PSO Islamabad,Driver Cash
FU0000355,TR000436,VH00014,FL004,DR0035,2026-03-28,Diesel,44.18,247.0,10912.46,337.8,7.65,44842,Attock Petroleum Rawalpindi,Driver Cash
FU0000356,TR000437,VH00019,FL001,DR0028,2023-08-25,Petrol,5.1,290.45,1481.29,79.5,15.59,63476,Total Parco DHA,Fleet Card
FU0000357,TR000439,VH00096,FL004,DR0028,2024-08-16,Petrol,23.28,268.42,6248.82,362.2,15.56,109437,Total Parco DHA,Driver Cash
FU0000358,TR000441,VH00041,FL001,DR0017,2024-08-23,Petrol,34.74,268.42,9324.91,342.9,9.87,99436,PSO Islamabad,Petty Cash
FU0000359,TR000445,VH00036,FL001,DR0002,2025-07-17,Petrol,47.47,249.5,11843.76,900.7,18.97,17966,Total Parco F-8,Fleet Card
FU0000360,TR000446,VH00096,FL004,DR0051,2025-09-09,Petrol,3.66,249.5,913.17,62.1,16.97,111550,Total Parco DHA,Driver Cash
