booking_id,trip_id,customer_id,fleet_id,vehicle_id,driver_id,booking_type_id,booking_datetime,pickup_city,dropoff_city,pickup_datetime_requested,duration_days_requested,with_driver,estimated_fare_pkr,advance_paid_pkr,payment_method,status,cancellation_reason,notes,created_at
BK000124,TR000124,CU00805,FL003,VH00111,DR0047,BT001,2023-10-18 08:18:00,Rawalpindi,Islamabad,2023-10-18 11:41:00,0.4,True,5796.0,1159.0,JazzCash,Completed,,,2023-10-18 08:18:00
BK000125,TR000125,CU01354,FL002,VH00068,,BT003,2024-01-26 03:03:00,Islamabad,Karachi,2024-01-26 06:24:00,2.63,False,56677.0,11335.0,EasyPaisa,Completed,,,2024-01-26 03:03:00
BK000126,TR000126,CU00907,FL001,VH00051,,BT003,2025-06-25 08:18:00,Islamabad,Lahore,2025-06-25 10:31:00,4.59,False,38325.0,3832.0,EasyPaisa,Cancelled,Vehicle Issue,,2025-06-25 08:18:00
BK000127,TR000127,CU01281,FL003,VH00090,,BT007,2026-02-17 16:22:00,Rawalpindi,Rawalpindi,2026-02-17 19:08:00,3.93,False,25206.0,5041.0,JazzCash,Completed,,,2026-02-17 16:22:00
BK000128,TR000128,CU00203,FL004,VH00008,DR0054,BT001,2024-12-05 16:27:00,Lahore,Islamabad,2024-12-05 19:20:00,0.22,True,103353.0,20671.0,EasyPaisa,Completed,,,2024-12-05 16:27:00
BK000129,TR000129,CU00921,FL002,VH00027,DR0047,BT004,2026-04-27 17:29:00,Nathiagali,Islamabad,2026-04-27 20:04:00,0.91,True,12171.0,0.0,Bank Transfer,No Show,,,2026-04-27 17:29:00
BK000130,TR000130,CU01408,FL003,VH00005,DR0056,BT002,2024-06-19 13:28:00,Rawalpindi,Rawalpindi,2024-06-19 17:17:00,0.57,True,2181.0,0.0,Cash,Cancelled,Customer Request,,2024-06-19 13:28:00
BK000131,TR000131,CU01649,FL004,VH00113,DR0013,BT001,2025-09-11 12:40:00,Islamabad,Islamabad,2025-09-11 15:11:00,0.19,True,6016.0,1203.0,EasyPaisa,Completed,,,2025-09-11 12:40:00
BK000132,TR000132,CU00901,FL003,VH00072,,BT003,2023-07-08 11:19:00,Quetta,Quetta,2023-07-08 12:56:00,1.71,False,26278.0,5256.0,Bank Transfer,Completed,,,2023-07-08 11:19:00
BK000133,TR000133,CU01043,FL003,VH00075,DR0039,BT002,2026-02-27 17:53:00,Rawalpindi,Rawalpindi,2026-02-27 21:37:00,0.89,True,7613.0,1523.0,EasyPaisa,Completed,,,2026-02-27 17:53:00
BK000134,TR000134,CU00417,FL004,VH00029,DR0031,BT002,2026-03-12 08:45:00,Islamabad,Islamabad,2026-03-12 10:26:00,0.79,True,1682.0,168.0,EasyPaisa,Cancelled,Customer Request,,2026-03-12 08:45:00
BK000135,TR000135,CU00489,FL002,VH00050,DR0012,BT003,2024-04-01 00:47:00,Peshawar,Peshawar,2024-04-01 03:10:00,1.22,True,37420.0,7484.0,JazzCash,Completed,,,2024-04-01 00:47:00
BK000136,TR000136,CU01521,FL003,VH00021,DR0017,BT007,2023-09-24 14:42:00,Rawalpindi,Quetta,2023-09-24 16:30:00,8.24,True,184948.0,36990.0,Bank Transfer,Completed,,,2023-09-24 14:42:00
BK000137,TR000137,CU00126,FL001,VH00031,DR0020,BT003,2026-03-07 17:00:00,Faisalabad,Faisalabad,2026-03-07 18:44:00,1.64,True,60169.0,12034.0,JazzCash,Completed,,,2026-03-07 17:00:00
BK000138,TR000138,CU00940,FL003,VH00040,DR0051,BT002,2025-06-14 08:20:00,Islamabad,Karachi,2025-06-14 12:04:00,0.91,True,21604.0,4321.0,Bank Transfer,Completed,,,2025-06-14 08:20:00
BK000139,TR000139,CU00719,FL001,VH00043,DR0051,BT002,2022-03-22 08:39:00,Islamabad,Islamabad,2022-03-22 09:36:00,0.79,True,8952.0,1790.0,Bank Transfer,Completed,,,2022-03-22 08:39:00
BK000140,TR000140,CU01437,FL003,VH00038,DR0018,BT002,2023-04-09 07:41:00,Islamabad,Faisalabad,2023-04-09 10:35:00,0.9,True,95968.0,19194.0,JazzCash,Completed,,,2023-04-09 07:41:00
BK000141,TR000141,CU01982,FL002,VH00078,,BT002,2024-07-10 07:49:00,Karachi,Karachi,2024-07-10 10:49:00,0.95,False,56964.0,11393.0,Bank Transfer,Completed,,,2024-07-10 07:49:00
BK000142,TR000142,CU01787,FL001,VH00106,DR0042,BT001,2025-01-21 08:42:00,Peshawar,Lahore,2025-01-21 11:15:00,0.25,True,667.0,0.0,Bank Transfer,Cancelled,Vehicle Issue,,2025-01-21 08:42:00
BK000143,TR000143,CU00230,FL002,VH00066,DR0013,BT008,2024-04-26 19:33:00,Islamabad,Rawalpindi,2024-04-26 22:42:00,2.34,True,25920.0,5184.0,Card (POS),Completed,,,2024-04-26 19:33:00
BK000144,TR000144,CU00195,FL001,VH00007,DR0037,BT001,2023-04-05 18:50:00,Gujranwala,Islamabad,2023-04-05 21:15:00,0.45,True,6279.0,1256.0,Bank Transfer,Completed,,,2023-04-05 18:50:00
BK000145,TR000145,CU00086,FL004,VH00113,DR0037,BT005,2022-07-11 13:51:00,Lahore,Islamabad,2022-07-11 15:45:00,2.75,True,2369.0,0.0,JazzCash,Cancelled,Vehicle Issue,,2022-07-11 13:51:00
BK000146,TR000146,CU00200,FL002,VH00015,DR0007,BT003,2026-06-27 16:51:00,Lahore,Lahore,2026-06-27 20:03:00,4.54,True,63233.0,12647.0,Cash,Completed,,,2026-06-27 16:51:00
BK000147,TR000147,CU01605,FL002,VH00068,,BT005,2026-02-13 17:03:00,Lahore,Gujranwala,2026-02-13 20:12:00,2.62,False,28004.0,5601.0,JazzCash,Completed,,,2026-02-13 17:03:00
BK000148,TR000148,CU01555,FL003,VH00119,,BT004,2024-09-24 12:26:00,Lahore,Rawalpindi,2024-09-24 15:59:00,1.03,False,14580.0,2916.0,JazzCash,In Progress,,,2024-09-24 12:26:00
BK000149,TR000149,CU00721,FL001,VH00087,DR0021,BT005,2022-05-10 08:32:00,Karachi,Gujranwala,2022-05-10 10:16:00,2.51,True,63807.0,12761.0,Bank Transfer,Completed,,,2022-05-10 08:32:00
BK000150,TR000150,CU01087,FL003,VH00090,DR0037,BT008,2022-04-17 08:17:00,Rawalpindi,Rawalpindi,2022-04-17 09:23:00,2.85,True,18360.0,3672.0,Card (POS),Completed,,,2022-04-17 08:17:00
BK000151,TR000151,CU00963,FL001,VH00012,,BT002,2023-08-15 12:10:00,Rawalpindi,Rawalpindi,2023-08-15 13:40:00,0.59,False,5106.0,1021.0,EasyPaisa,Completed,,,2023-08-15 12:10:00
BK000152,TR000152,CU00037,FL001,VH00112,DR0037,BT007,2026-06-25 21:10:00,Islamabad,Islamabad,2026-06-26 01:10:00,8.48,True,62169.0,12434.0,JazzCash,Completed,,,2026-06-25 21:10:00
BK000153,TR000153,CU01083,FL001,VH00098,DR0059,BT002,2024-11-23 08:04:00,Lahore,Lahore,2024-11-23 09:35:00,0.45,True,9386.0,1877.0,Cash,Completed,,,2024-11-23 08:04:00
BK000154,TR000154,CU01044,FL003,VH00040,DR0018,BT002,2023-07-25 06:59:00,Rawalpindi,Karachi,2023-07-25 07:44:00,0.76,True,21170.0,4234.0,Card (POS),Completed,,,2023-07-25 06:59:00
BK000155,TR000155,CU00466,FL003,VH00058,,BT006,2026-05-12 08:06:00,Karachi,Karachi,2026-05-12 09:55:00,29.97,False,127197.0,25439.0,JazzCash,Completed,,,2026-05-12 08:06:00
BK000156,TR000156,CU01581,FL001,VH00084,DR0042,BT001,2022-10-25 17:42:00,Lahore,Islamabad,2022-10-25 21:08:00,0.23,True,2368.0,237.0,Card (POS),Cancelled,Driver Unavailable,,2022-10-25 17:42:00
BK000157,TR000157,CU00972,FL004,VH00095,DR0047,BT001,2022-04-05 23:59:00,Karachi,Islamabad,2022-04-06 02:16:00,0.26,True,77911.0,15582.0,EasyPaisa,Completed,,,2022-04-05 23:59:00
BK000158,TR000158,CU01933,FL003,VH00040,DR0041,BT006,2023-08-13 16:32:00,Karachi,Karachi,2023-08-13 18:32:00,32.08,True,97965.0,19593.0,Cash,Completed,,,2023-08-13 16:32:00
BK000159,TR000159,CU01158,FL001,VH00102,DR0004,BT005,2024-06-03 10:20:00,Karachi,Islamabad,2024-06-03 13:19:00,1.22,True,59536.0,11907.0,Cash,Completed,,,2024-06-03 10:20:00
BK000160,TR000160,CU00267,FL003,VH00119,DR0059,BT005,2025-12-12 16:43:00,Lahore,Nathiagali,2025-12-12 18:17:00,1.89,True,22557.0,4511.0,EasyPaisa,Completed,,,2025-12-12 16:43:00
BK000161,TR000161,CU01917,FL003,VH00013,DR0055,BT002,2025-08-27 16:30:00,Islamabad,Islamabad,2025-08-27 20:11:00,0.89,True,29359.0,5872.0,Card (POS),Completed,,,2025-08-27 16:30:00
BK000162,TR000162,CU01023,FL003,VH00013,DR0048,BT002,2025-06-16 08:46:00,Islamabad,Karachi,2025-06-16 12:30:00,0.98,True,113184.0,22637.0,JazzCash,Completed,,,2025-06-16 08:46:00
BK000163,TR000163,CU01977,FL003,VH00060,DR0054,BT008,2022-06-26 23:22:00,Faisalabad,Karachi,2022-06-27 00:06:00,1.78,True,12905.0,0.0,JazzCash,Cancelled,Vehicle Issue,,2022-06-26 23:22:00
BK000164,TR000164,CU01817,FL002,VH00022,DR0046,BT008,2025-11-24 16:42:00,Islamabad,Islamabad,2025-11-24 18:45:00,2.21,True,14078.0,2816.0,Bank Transfer,Completed,,,2025-11-24 16:42:00
BK000165,TR000165,CU01176,FL002,VH00002,DR0011,BT002,2022-10-11 09:35:00,Islamabad,Peshawar,2022-10-11 12:07:00,0.88,True,44505.0,8901.0,JazzCash,Completed,,,2022-10-11 09:35:00
BK000166,TR000166,CU00747,FL001,VH00089,,BT001,2022-08-24 15:50:00,Rawalpindi,Islamabad,2022-08-24 18:11:00,0.13,False,2757.0,551.0,EasyPaisa,Completed,,,2022-08-24 15:50:00
BK000167,TR000167,CU01634,FL001,VH00024,DR0018,BT003,2023-11-01 17:09:00,Islamabad,Islamabad,2023-11-01 20:41:00,4.28,True,77793.0,15559.0,Cash,Completed,,,2023-11-01 17:09:00
BK000168,TR000168,CU01487,FL002,VH00074,,BT002,2025-05-22 07:33:00,Karachi,Karachi,2025-05-22 08:34:00,0.83,False,33087.0,6617.0,Bank Transfer,Completed,,,2025-05-22 07:33:00
BK000169,TR000169,CU01139,FL003,VH00075,,BT001,2024-09-18 07:00:00,Abbottabad,Islamabad,2024-09-18 07:30:00,0.1,False,2961.0,592.0,JazzCash,Completed,,,2024-09-18 07:00:00
BK000170,TR000170,CU00103,FL002,VH00066,DR0024,BT005,2026-01-12 00:13:00,Islamabad,Nathiagali,2026-01-12 03:26:00,1.41,True,17348.0,3470.0,Cash,Completed,,,2026-01-12 00:13:00
BK000171,TR000171,CU01091,FL003,VH00055,DR0041,BT006,2023-07-20 06:22:00,Peshawar,Peshawar,2023-07-20 07:52:00,31.41,True,158739.0,31748.0,Card (POS),Completed,,,2023-07-20 06:22:00
BK000172,TR000172,CU01787,FL001,VH00091,DR0047,BT001,2026-05-12 14:51:00,Rawalpindi,Islamabad,2026-05-12 18:15:00,0.4,True,3087.0,617.0,EasyPaisa,Completed,,,2026-05-12 14:51:00
BK000173,TR000173,CU00149,FL001,VH00052,,BT001,2023-06-03 07:32:00,Peshawar,Islamabad,2023-06-03 09:36:00,0.28,False,12123.0,2425.0,JazzCash,Completed,,,2023-06-03 07:32:00
BK000174,TR000174,CU00595,FL001,VH00031,DR0015,BT001,2024-04-18 10:02:00,Lahore,Islamabad,2024-04-18 12:58:00,0.33,True,35214.0,7043.0,Bank Transfer,Completed,,,2024-04-18 10:02:00
BK000175,TR000175,CU00976,FL003,VH00020,DR0057,BT005,2026-04-25 15:40:00,Islamabad,Rawalpindi,2026-04-25 18:31:00,2.3,True,14964.0,2993.0,Card (POS),Completed,,,2026-04-25 15:40:00
BK000176,TR000176,CU00288,FL003,VH00088,DR0052,BT008,2022-05-26 19:03:00,Karachi,Islamabad,2022-05-26 21:06:00,1.58,True,36709.0,7342.0,JazzCash,Completed,,,2022-05-26 19:03:00
BK000177,TR000177,CU00411,FL001,VH00045,DR0055,BT008,2026-04-22 05:32:00,Karachi,Karachi,2026-04-22 08:08:00,1.61,True,56272.0,11254.0,JazzCash,Completed,,,2026-04-22 05:32:00
BK000178,TR000178,CU00373,FL003,VH00055,DR0033,BT001,2025-01-24 16:01:00,Islamabad,Islamabad,2025-01-24 16:42:00,0.42,True,3661.0,732.0,JazzCash,Completed,,,2025-01-24 16:01:00
BK000179,TR000179,CU00212,FL002,VH00042,DR0035,BT004,2026-05-25 07:18:00,Lahore,Islamabad,2026-05-25 08:31:00,1.59,True,9233.0,0.0,Cash,Cancelled,No Show,,2026-05-25 07:18:00
BK000180,TR000180,CU00689,FL002,VH00027,DR0032,BT006,2025-03-25 20:33:00,Karachi,Karachi,2025-03-25 21:44:00,30.96,True,235641.0,47128.0,Bank Transfer,Completed,,,2025-03-25 20:33:00
BK000181,TR000181,CU00268,FL001,VH00064,,BT003,2022-05-26 00:47:00,Rawalpindi,Rawalpindi,2022-05-26 03:10:00,5.01,False,6648.0,665.0,Bank Transfer,Cancelled,No Show,,2022-05-26 00:47:00
BK000182,TR000182,CU00306,FL001,VH00049,DR0046,BT001,2024-12-17 12:13:00,Islamabad,Islamabad,2024-12-17 15:56:00,0.3,True,6148.0,1230.0,Card (POS),Completed,,,2024-12-17 12:13:00
BK000183,TR000183,CU01290,FL003,VH00013,DR0027,BT001,2025-02-01 14:07:00,Lahore,Islamabad,2025-02-01 15:06:00,0.37,True,34486.0,6897.0,JazzCash,Completed,,,2025-02-01 14:07:00
BK000184,TR000184,CU00624,FL001,VH00019,,BT005,2023-12-26 16:13:00,Islamabad,Multan,2023-12-26 18:47:00,1.81,False,15128.0,3026.0,Card (POS),Completed,,,2023-12-26 16:13:00
BK000185,TR000185,CU01016,FL001,VH00073,DR0031,BT007,2026-01-09 16:55:00,Karachi,Karachi,2026-01-09 20:39:00,6.85,True,108982.0,21796.0,Cash,Completed,,,2026-01-09 16:55:00
BK000186,TR000186,CU00112,FL001,VH00025,DR0027,BT001,2022-02-08 19:34:00,Islamabad,Islamabad,2022-02-08 22:57:00,0.34,True,8455.0,1691.0,Cash,Completed,,,2022-02-08 19:34:00
BK000187,TR000187,CU01156,FL003,VH00005,DR0046,BT006,2025-08-26 17:37:00,Karachi,Karachi,2025-08-26 19:40:00,31.42,True,367395.0,73479.0,EasyPaisa,Completed,,,2025-08-26 17:37:00
BK000188,TR000188,CU01297,FL001,VH00091,DR0054,BT002,2024-01-09 17:23:00,Islamabad,Islamabad,2024-01-09 19:21:00,0.48,True,4309.0,862.0,Bank Transfer,Completed,,,2024-01-09 17:23:00
BK000189,TR000189,CU01673,FL001,VH00098,DR0015,BT001,2026-02-26 14:12:00,Lahore,Islamabad,2026-02-26 16:05:00,0.34,True,20535.0,4107.0,Cash,Completed,,,2026-02-26 14:12:00
BK000190,TR000190,CU00149,FL003,VH00114,DR0026,BT002,2025-10-24 07:05:00,Murree,Murree,2025-10-24 08:06:00,0.48,True,11399.0,2280.0,JazzCash,Completed,,,2025-10-24 07:05:00
BK000191,TR000191,CU01502,FL004,VH00029,DR0009,BT008,2025-01-07 08:02:00,Peshawar,Peshawar,2025-01-07 11:10:00,1.37,True,742.0,74.0,EasyPaisa,Cancelled,No Show,,2025-01-07 08:02:00
BK000192,TR000192,CU01542,FL003,VH00060,DR0034,BT007,2026-05-28 07:40:00,Rawalpindi,Karachi,2026-05-28 10:27:00,8.34,True,238448.0,47690.0,Bank Transfer,Completed,,,2026-05-28 07:40:00
BK000193,TR000193,CU01340,FL001,VH00031,DR0009,BT006,2026-01-11 08:02:00,Rawalpindi,Gujranwala,2026-01-11 10:48:00,31.88,True,720132.0,144026.0,Bank Transfer,Completed,,,2026-01-11 08:02:00
BK000194,TR000194,CU00123,FL001,VH00033,DR0026,BT002,2022-10-22 11:27:00,Rawalpindi,Rawalpindi,2022-10-22 12:43:00,0.59,True,1288.0,0.0,Card (POS),Cancelled,Driver Unavailable,,2022-10-22 11:27:00
BK000195,TR000195,CU01957,FL004,VH00103,DR0004,BT001,2026-06-05 19:57:00,Lahore,Islamabad,2026-06-05 23:49:00,0.36,True,26860.0,5372.0,Bank Transfer,Completed,,,2026-06-05 19:57:00
BK000196,TR000196,CU00233,FL003,VH00090,,BT002,2022-12-18 08:35:00,Rawalpindi,Rawalpindi,2022-12-18 12:32:00,0.57,False,4841.0,968.0,JazzCash,Completed,,,2022-12-18 08:35:00
BK000197,TR000197,CU01514,FL001,VH00046,,BT006,2023-08-20 01:57:00,Karachi,Islamabad,2023-08-20 02:40:00,28.18,False,445662.0,89132.0,EasyPaisa,Completed,,,2023-08-20 01:57:00
BK000198,TR000198,CU00598,FL001,VH00065,DR0027,BT008,2022-04-10 15:54:00,Islamabad,Islamabad,2022-04-10 17:39:00,2.1,True,54503.0,10901.0,Cash,Completed,,,2022-04-10 15:54:00
BK000199,TR000199,CU01791,FL002,VH00066,DR0002,BT006,2024-05-21 02:53:00,Karachi,Karachi,2024-05-21 05:41:00,31.81,True,229299.0,45860.0,Card (POS),Completed,,,2024-05-21 02:53:00
BK000200,TR000200,CU00862,FL001,VH00107,DR0049,BT001,2024-04-19 17:00:00,Karachi,Islamabad,2024-04-19 17:58:00,0.18,True,52446.0,10489.0,Card (POS),Completed,,,2024-04-19 17:00:00
BK000201,TR000201,CU01835,FL002,VH00004,DR0043,BT005,2024-06-02 10:07:00,Lahore,Abbottabad,2024-06-02 12:09:00,2.27,True,90358.0,18072.0,Cash,Completed,,,2024-06-02 10:07:00
BK000202,TR000202,CU00176,FL002,VH00078,DR0035,BT001,2023-03-12 19:28:00,Lahore,Islamabad,2023-03-12 21:15:00,0.13,True,5611.0,561.0,Card (POS),Cancelled,Driver Unavailable,,2023-03-12 19:28:00
BK000203,TR000203,CU01135,FL003,VH00054,,BT005,2026-05-23 20:59:00,Lahore,Rawalpindi,2026-05-23 21:58:00,2.61,False,467895.0,93579.0,Bank Transfer,Completed,,,2026-05-23 20:59:00
BK000204,TR000204,CU01331,FL003,VH00026,DR0010,BT001,2024-08-11 16:34:00,Gujranwala,Lahore,2024-08-11 17:05:00,0.4,True,2466.0,493.0,Card (POS),Completed,,,2024-08-11 16:34:00
BK000205,TR000205,CU00131,FL002,VH00002,DR0041,BT001,2023-03-11 12:24:00,Karachi,Lahore,2023-03-11 14:00:00,0.44,True,100775.0,20155.0,JazzCash,Completed,,,2023-03-11 12:24:00
BK000206,TR000206,CU00469,FL002,VH00100,DR0011,BT001,2025-04-11 19:42:00,Faisalabad,Lahore,2025-04-11 21:22:00,0.27,True,3319.0,664.0,JazzCash,Completed,,,2025-04-11 19:42:00
BK000207,TR000207,CU01416,FL003,VH00109,DR0009,BT001,2024-12-19 18:00:00,Abbottabad,Islamabad,2024-12-19 21:15:00,0.41,True,19898.0,3980.0,Cash,Completed,,,2024-12-19 18:00:00
BK000208,TR000208,CU01299,FL002,VH00015,DR0024,BT005,2022-09-04 14:49:00,Lahore,Multan,2022-09-04 16:29:00,2.97,True,50154.0,10031.0,EasyPaisa,Completed,,,2022-09-04 14:49:00
BK000209,TR000209,CU00735,FL004,VH00086,DR0044,BT005,2022-01-17 10:25:00,Karachi,Nathiagali,2022-01-17 12:03:00,2.39,True,44431.0,8886.0,EasyPaisa,Completed,,,2022-01-17 10:25:00
BK000210,TR000210,CU01051,FL001,VH00051,DR0036,BT003,2024-08-02 18:46:00,Karachi,Karachi,2024-08-02 22:38:00,6.39,True,195842.0,39168.0,Bank Transfer,Completed,,,2024-08-02 18:46:00
BK000211,TR000211,CU01414,FL001,VH00019,DR0059,BT002,2023-03-07 08:05:00,Karachi,Islamabad,2023-03-07 10:42:00,0.57,True,20507.0,4101.0,EasyPaisa,Completed,,,2023-03-07 08:05:00
BK000212,TR000212,CU01769,FL001,VH00107,,BT003,2024-01-19 07:54:00,Peshawar,Rawalpindi,2024-01-19 11:08:00,2.36,False,48831.0,9766.0,Cash,Completed,,,2024-01-19 07:54:00
BK000213,TR000213,CU01343,FL001,VH00117,DR0019,BT002,2022-12-05 15:05:00,Islamabad,Islamabad,2022-12-05 18:23:00,0.37,True,4694.0,939.0,Card (POS),Completed,,,2022-12-05 15:05:00
BK000214,TR000214,CU01762,FL002,VH00071,DR0052,BT002,2023-09-08 19:58:00,Peshawar,Islamabad,2023-09-08 21:31:00,0.64,True,10990.0,2198.0,JazzCash,Completed,,,2023-09-08 19:58:00
BK000215,TR000215,CU01307,FL001,VH00073,DR0033,BT005,2024-11-09 17:34:00,Islamabad,Faisalabad,2024-11-09 19:07:00,2.55,True,49505.0,9901.0,Bank Transfer,Completed,,,2024-11-09 17:34:00
BK000216,TR000216,CU00476,FL001,VH00024,DR0054,BT005,2026-06-04 16:49:00,Islamabad,Faisalabad,2026-06-04 20:46:00,2.34,True,53061.0,10612.0,EasyPaisa,Completed,,,2026-06-04 16:49:00
BK000217,TR000217,CU01973,FL003,VH00013,,BT004,2023-10-03 07:50:00,Karachi,Karachi,2023-10-03 11:18:00,1.58,False,50998.0,10200.0,JazzCash,Completed,,,2023-10-03 07:50:00
BK000218,TR000218,CU01103,FL002,VH00004,DR0058,BT005,2026-01-15 00:13:00,Lahore,Nathiagali,2026-01-15 01:37:00,2.26,True,89011.0,17802.0,EasyPaisa,Completed,,,2026-01-15 00:13:00
BK000219,TR000219,CU01998,FL001,VH00112,DR0051,BT003,2022-11-20 10:35:00,Karachi,Islamabad,2022-11-20 11:10:00,6.82,True,22054.0,2205.0,Card (POS),Cancelled,Driver Unavailable,,2022-11-20 10:35:00
BK000220,TR000220,CU00603,FL003,VH00109,DR0020,BT008,2024-05-23 12:47:00,Quetta,Quetta,2024-05-23 13:37:00,2.08,True,57460.0,11492.0,Card (POS),Completed,,,2024-05-23 12:47:00
BK000221,TR000221,CU01637,FL002,VH00097,DR0036,BT005,2025-05-26 23:00:00,Islamabad,Rawalpindi,2025-05-26 23:59:00,1.35,True,1066.0,107.0,JazzCash,Cancelled,,,2025-05-26 23:00:00
BK000222,TR000222,CU00028,FL001,VH00069,DR0005,BT001,2026-01-27 09:50:00,Islamabad,Lahore,2026-01-27 11:39:00,0.27,True,7976.0,1595.0,Bank Transfer,Completed,,,2026-01-27 09:50:00
BK000223,TR000223,CU00047,FL002,VH00050,DR0043,BT001,2025-10-12 08:42:00,Rawalpindi,Islamabad,2025-10-12 09:42:00,0.32,True,10122.0,2024.0,JazzCash,Completed,,,2025-10-12 08:42:00
BK000224,TR000224,CU00321,FL003,VH00118,DR0059,BT003,2025-10-07 18:53:00,Karachi,Karachi,2025-10-07 22:19:00,4.76,True,212823.0,42565.0,Cash,Completed,,,2025-10-07 18:53:00
BK000225,TR000225,CU01754,FL002,VH00010,,BT002,2024-04-03 21:34:00,Peshawar,Peshawar,2024-04-04 01:21:00,0.66,False,4489.0,898.0,EasyPaisa,In Progress,,,2024-04-03 21:34:00
BK000226,TR000226,CU01875,FL004,VH00095,,BT003,2023-10-25 15:47:00,Murree,Gujranwala,2023-10-25 16:40:00,6.87,False,204941.0,40988.0,Cash,Completed,,,2023-10-25 15:47:00
BK000227,TR000227,CU00562,FL002,VH00071,DR0019,BT005,2025-06-14 18:54:00,Karachi,Multan,2025-06-14 21:19:00,2.85,True,52970.0,10594.0,Cash,Completed,,,2025-06-14 18:54:00
BK000228,TR000228,CU00923,FL004,VH00037,DR0058,BT005,2024-01-28 09:28:00,Islamabad,Nathiagali,2024-01-28 10:26:00,1.96,True,27332.0,5466.0,EasyPaisa,Completed,,,2024-01-28 09:28:00
BK000229,TR000229,CU01454,FL003,VH00048,DR0025,BT001,2023-05-16 09:58:00,Karachi,Lahore,2023-05-16 11:36:00,0.4,True,10525.0,0.0,Cash,Cancelled,No Show,,2023-05-16 09:58:00
BK000230,TR000230,CU01425,FL003,VH00018,DR0052,BT002,2023-11-25 01:28:00,Peshawar,Peshawar,2023-11-25 03:58:00,0.95,True,16493.0,3299.0,EasyPaisa,Completed,,,2023-11-25 01:28:00
BK000231,TR000231,CU01229,FL004,VH00086,,BT007,2023-10-25 12:43:00,Faisalabad,Faisalabad,2023-10-25 13:57:00,4.85,False,37615.0,7523.0,Cash,Completed,,,2023-10-25 12:43:00
BK000232,TR000232,CU01156,FL001,VH00065,DR0022,BT008,2025-05-16 19:29:00,Quetta,Quetta,2025-05-16 21:10:00,1.51,True,40655.0,8131.0,JazzCash,Completed,,,2025-05-16 19:29:00
BK000233,TR000233,CU00631,FL004,VH00029,DR0054,BT002,2026-02-07 06:42:00,Murree,Murree,2026-02-07 08:02:00,0.67,True,11211.0,2242.0,JazzCash,Completed,,,2026-02-07 06:42:00
BK000234,TR000234,CU01256,FL003,VH00048,,BT008,2026-03-04 14:05:00,Islamabad,Islamabad,2026-03-04 17:18:00,2.35,False,43924.0,8785.0,JazzCash,Completed,,,2026-03-04 14:05:00
BK000235,TR000235,CU00387,FL001,VH00087,DR0058,BT005,2026-01-09 12:22:00,Islamabad,Nathiagali,2026-01-09 13:13:00,1.19,True,15578.0,3116.0,EasyPaisa,Completed,,,2026-01-09 12:22:00
BK000236,TR000236,CU01506,FL001,VH00084,DR0005,BT005,2026-03-13 08:46:00,Lahore,Multan,2026-03-13 11:36:00,1.61,True,31299.0,6260.0,JazzCash,Completed,,,2026-03-13 08:46:00
BK000237,TR000237,CU00778,FL004,VH00008,DR0033,BT005,2025-03-16 09:50:00,Lahore,Gujranwala,2025-03-16 10:41:00,2.84,True,402081.0,80416.0,Cash,Completed,,,2025-03-16 09:50:00
BK000238,TR000238,CU01891,FL003,VH00057,DR0038,BT005,2024-02-08 17:15:00,Lahore,Nathiagali,2024-02-08 18:31:00,2.98,True,119295.0,23859.0,Card (POS),Completed,,,2024-02-08 17:15:00
BK000239,TR000239,CU00986,FL001,VH00033,,BT004,2022-01-23 20:54:00,Murree,Murree,2022-01-23 22:18:00,0.82,False,18117.0,3623.0,Card (POS),Completed,,,2022-01-23 20:54:00
BK000240,TR000240,CU00852,FL002,VH00002,,BT002,2026-05-28 07:55:00,Islamabad,Islamabad,2026-05-28 09:31:00,0.81,False,35178.0,7036.0,Bank Transfer,Completed,,,2026-05-28 07:55:00
BK000241,TR000241,CU01457,FL001,VH00012,DR0040,BT002,2024-02-08 10:46:00,Nathiagali,Nathiagali,2024-02-08 13:16:00,0.49,True,4427.0,885.0,Bank Transfer,In Progress,,,2024-02-08 10:46:00
BK000242,TR000242,CU01767,FL001,VH00106,,BT005,2025-05-02 18:09:00,Lahore,Gujranwala,2025-05-02 19:27:00,2.2,False,13399.0,2680.0,EasyPaisa,Completed,,,2025-05-02 18:09:00
BK000243,TR000243,CU01796,FL002,VH00100,DR0042,BT002,2025-03-12 00:17:00,Rawalpindi,Rawalpindi,2025-03-12 01:53:00,0.52,True,3842.0,768.0,JazzCash,Completed,,,2025-03-12 00:17:00
BK000244,TR000244,CU00044,FL001,VH00051,DR0040,BT005,2025-07-04 18:19:00,Lahore,Nathiagali,2025-07-04 19:13:00,2.65,True,102469.0,20494.0,Bank Transfer,Completed,,,2025-07-04 18:19:00
BK000245,TR000245,CU01791,FL001,VH00067,DR0012,BT002,2026-04-02 09:16:00,Multan,Islamabad,2026-04-02 12:36:00,0.81,True,47173.0,9435.0,Card (POS),Completed,,,2026-04-02 09:16:00
BK000246,TR000246,CU00713,FL001,VH00012,DR0034,BT002,2025-04-26 06:02:00,Peshawar,Islamabad,2025-04-26 06:35:00,0.65,True,8169.0,1634.0,Cash,Completed,,,2025-04-26 06:02:00
